                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10108      1.8000000000000000E+000      6.1139999999999996E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                       pp                                      cno                             he_core_mass                                 log_Teff                       photosphere_csound                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                              surface_he4                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                          acoustic_cutoff                          acoustic_radius                            ng_for_nu_max                          gs_per_delta_nu                              num_retries                              num_backups                                num_iters 
                                       1                                      583                  1.0000000000000001E-005                 -4.9999999999999991E+000                  1.8000000000000000E+000                  3.3553950955663488E+001                 -9.8999999999999986E+001                  9.7543626452554744E-001                  1.7366911195652735E-003                  9.9999956043463878E-001                  9.7900949352345534E-001                  9.7543626452554744E-001                  1.7366911195652735E-003                  9.9999956043463878E-001                  9.7900949352345534E-001                 -1.5711011118157508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6706723360132041E+000                  7.1506381314432598E+005                  2.3852199082337866E+000                  1.3745241185431123E+000                  1.9441136214302068E+000                 -8.2482994795607584E-002                  5.7788748587477068E+000                 -2.8630034086453784E+000                  1.1053878423365031E+001                  7.3388600000000004E-001                  2.5997233076726683E-001                  2.5997233076726678E-001                  1.3209948000000002E+000                  4.6795019538108029E-001                  1.5943943225723138E+000                  0.0000000000000000E+000                  1.1043353585733882E+001                  1.0167850932860355E+002                  3.1359870825011824E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      10                                      583                  2.5958682111999992E-004                 -4.2873687855713767E+000                  1.8000000000000000E+000                  3.3553950955663488E+001                 -9.8999999999999986E+001                  9.7619392440930730E-001                  1.7366914481006985E-003                  9.9999956043463878E-001                  9.7900949352527000E-001                  9.7619392440930730E-001                  1.7366914481006985E-003                  9.9999956043463878E-001                  9.7900949352527000E-001                 -1.5711012012039532E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6683932302077547E+000                  7.1309583970886481E+005                  2.3758882684539921E+000                  1.3744165102641135E+000                  1.9443288379882040E+000                 -6.6034104913666666E-002                  5.7788749149060754E+000                 -2.8630032944452650E+000                  1.1053878593997601E+001                  7.3388600000000004E-001                  2.5997233076726683E-001                  2.5997233076726683E-001                  1.3209948000000002E+000                  4.6795019538108029E-001                  1.5958171318440131E+000                  0.0000000000000000E+000                  1.1077856805574829E+001                  1.0198453708091627E+002                  3.1331910782423767E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      20                                      581                  1.8668799962237360E-003                 -3.4955563250951283E+000                  1.8000000000000000E+000                  3.3553950955663488E+001                 -9.8999999999999986E+001                  9.7692948601097862E-001                  1.7366936001306842E-003                  9.9999951562538991E-001                  9.7900949376650503E-001                  9.7692948601097862E-001                  1.7366936001306842E-003                  9.9999951562538991E-001                  9.7900949376650503E-001                 -1.5711015597059809E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6615106235733141E+000                  7.0704291984376393E+005                  2.3475963752534335E+000                  1.3740357769327152E+000                  1.9450903046510006E+000                 -2.7852370824800007E-002                  5.7788751706667023E+000                 -2.8630028876857088E+000                  1.1053879258306175E+001                  7.3388600000000004E-001                  2.5997233076726683E-001                  2.5997233076726678E-001                  1.3209948000000002E+000                  4.6795019538108029E-001                  1.6004951225037203E+000                  0.0000000000000000E+000                  1.1185580226552929E+001                  1.0292123399774759E+002                  3.1240332630181930E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      30                                      579                  1.1818815689988476E-002                 -2.7037438646188803E+000                  1.8000000000000000E+000                  3.3553950955663488E+001                 -9.8999999999999986E+001                  9.9999943983278627E-001                  1.7367069801605801E-003                  6.8336123631896229E-005                  7.8130727997884012E-008                  9.9999943983278627E-001                  1.7367069801605801E-003                  6.8336123631896229E-005                  7.8130727997884012E-008                 -1.5711021104651946E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6550111626894086E+000                  7.0114066390872491E+005                  2.3205038120722703E+000                  1.3734884171099448E+000                  1.9461850242965413E+000                 -4.1626580088487287E-003                  5.7788755713204001E+000                 -2.8630015051583024E+000                  1.1053881040736954E+001                  7.3388600000000004E-001                  2.5997233076726683E-001                  2.5997233076726683E-001                  1.3209948000000002E+000                  4.6795019538108040E-001                  1.6062080122171736E+000                  0.0000000000000000E+000                  1.1298036335787735E+001                  1.0387184707774900E+002                  3.1129218394933245E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      40                                      578                  7.3438578398454205E-002                 -1.9119314041426323E+000                  1.8000000000000000E+000                  3.3553950955663488E+001                 -9.8999999999999986E+001                  9.9999943983278627E-001                  1.7367717302144367E-003                  6.8336123631896229E-005                  7.8130727997884012E-008                  9.9999943983278627E-001                  1.7367717302144367E-003                  6.8336123631896229E-005                  7.8130727997884012E-008                 -1.5710997199012876E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6534559620186235E+000                  6.9969804833679495E+005                  2.3136834505291621E+000                  1.3731886376799607E+000                  1.9467845831565098E+000                 -2.3021684833555991E-004                  5.7788775595765403E+000                 -2.8629958484865847E+000                  1.1053888687679832E+001                  7.3388600000000004E-001                  2.5997233076726683E-001                  2.5997233076726683E-001                  1.3209948000000002E+000                  4.6795019538108040E-001                  1.6085727938227639E+000                  0.0000000000000000E+000                  1.1333919568668318E+001                  1.0417638644732860E+002                  3.1083454968286073E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      50                                      578                  4.5497190750010674E-001                 -1.1201189436663841E+000                  1.8000000000000000E+000                  3.3553950955663488E+001                 -9.8999999999999986E+001                  9.9999943983278627E-001                  8.6440797562642978E-004                  6.8336123634008892E-005                  7.8130730110563740E-008                  9.9999943983278627E-001                  8.6440797562642978E-004                  6.8336123634008892E-005                  7.8130730110563740E-008                 -1.5710722348282902E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6533699401822695E+000                  6.9961726887003437E+005                  2.3131601256042043E+000                  1.3730990188901897E+000                  1.9469638207360518E+000                 -1.4505463966685186E-005                  5.7788972843889708E+000                 -2.8629616954955663E+000                  1.1053942690153008E+001                  7.3388600000000004E-001                  2.5997233076726683E-001                  2.5997233076726683E-001                  1.3209947999999998E+000                  4.6795019538108029E-001                  1.6090893186625972E+000                  0.0000000000000000E+000                  1.1339721141893104E+001                  1.0422816426063129E+002                  3.1073477040763502E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      60                                      578                  2.8173257176583335E+000                 -3.2830648319013606E-001                  1.8000000000000000E+000                  3.3553950955663488E+001                 -9.8999999999999986E+001                  9.9999943983278627E-001                  1.3585516737881067E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999943983278627E-001                  1.3585516737881067E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5708959528330722E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6533793985643701E+000                  6.9962496740783146E+005                  2.3129572093430197E+000                  1.3729786439953955E+000                  1.9472045705256402E+000                 -8.2263049261008424E-006                  5.7790541064594985E+000                 -2.8626945835917779E+000                  1.1054367636744955E+001                  7.3388600000000004E-001                  2.5997233076726683E-001                  2.5997233076726678E-001                  1.3209947999999996E+000                  4.6795019538108029E-001                  1.6097485784464003E+000                  0.0000000000000000E+000                  1.1345885473404177E+001                  1.0428484342264721E+002                  3.1060751144291100E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
                                      70                                      578                  1.7444397846610439E+001                  4.6350597728611198E-001                  1.8000000000000000E+000                  3.3553950955663488E+001                 -9.8999999999999986E+001                  9.9999943983278627E-001                  1.2817305228713727E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999943983278627E-001                  1.2817305228713727E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5698163541802295E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6534500207463596E+000                  6.9968425631285051E+005                  2.3118390991205615E+000                  1.3722783445201872E+000                  1.9486051694760569E+000                 -8.1734727972048016E-006                  5.7801029511680815E+000                 -2.8610807616097156E+000                  1.1057037915573785E+001                  7.3388600000000004E-001                  2.5997233076726683E-001                  2.5997233076726683E-001                  1.3209947999999996E+000                  4.6795019538108029E-001                  1.6135973113427886E+000                  0.0000000000000000E+000                  1.1381609560150011E+001                  1.0461357913033220E+002                  3.0986665414304304E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
                                      80                                      578                  1.0801137310051506E+002                  1.2553184377623601E+000                  1.8000000000000000E+000                  3.3553950955663488E+001                 -9.8999999999999986E+001                  9.9999943983278627E-001                  7.8130729884434477E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999943983278627E-001                  7.8130729884434477E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5632543087099849E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6538780909806707E+000                  7.0004343809880421E+005                  2.3050193420413816E+000                  1.3680123255119754E+000                  1.9571372074924802E+000                 -7.8851642503588023E-006                  5.7844557722397063E+000                 -2.8491312191967193E+000                  1.1073347230709556E+001                  7.3388600000000004E-001                  2.5997233076726683E-001                  2.5997233076726683E-001                  1.3209947999999996E+000                  4.6795019538108046E-001                  1.6371986348339460E+000                  0.0000000000000000E+000                  1.1601701469939940E+001                  1.0663883906687461E+002                  3.0539971715204418E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        4 
