                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.2387040000000000E+034  0.6963136104998794E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        2  0.1324637997931070E+002  0.0000000000000000E+000  0.1683808130758355E-002
                        0                        3  0.1843502957514595E+002  0.0000000000000000E+000  0.1934053811979775E-003
                        0                        4  0.2309498282564675E+002  0.0000000000000000E+000  0.3252569324182736E-004
                        0                        5  0.2734506082743901E+002  0.0000000000000000E+000  0.1357800495162067E-004
                        0                        6  0.3188971807245290E+002  0.0000000000000000E+000  0.6989097840362711E-005
                        0                        7  0.3626201551237065E+002  0.0000000000000000E+000  0.5200930800930343E-005
                        0                        8  0.4098418642824037E+002  0.0000000000000000E+000  0.4521441330030227E-005
                        0                        9  0.4566326998114733E+002  0.0000000000000000E+000  0.3795375040759861E-005
                        0                       10  0.5039380673587981E+002  0.0000000000000000E+000  0.3661375633084362E-005
                        0                       11  0.5522777004533778E+002  0.0000000000000000E+000  0.3540849704102864E-005
                        0                       12  0.6006052851088330E+002  0.0000000000000000E+000  0.3430317625516183E-005
                        0                       13  0.6493077151313523E+002  0.0000000000000000E+000  0.3408218335531760E-005
                        0                       14  0.6981914835918380E+002  0.0000000000000000E+000  0.3385582498114493E-005
                        0                       15  0.7472483801826894E+002  0.0000000000000000E+000  0.3408179700376199E-005
                        0                       16  0.7965145023214126E+002  0.0000000000000000E+000  0.3422504792430443E-005
                        0                       17  0.8458275391255732E+002  0.0000000000000000E+000  0.3446306637051873E-005
                        0                       18  0.8952892734494399E+002  0.0000000000000000E+000  0.3479989817549359E-005
                        0                       19  0.9448117243038898E+002  0.0000000000000000E+000  0.3507368906735814E-005
                        0                       20  0.9944077071734313E+002  0.0000000000000000E+000  0.3547739460855784E-005
                        0                       21  0.1044100506668181E+003  0.0000000000000000E+000  0.3579802492690289E-005
                        0                       22  0.1093812792863622E+003  0.0000000000000000E+000  0.3605722119124880E-005
                        0                       23  0.1143580489510961E+003  0.0000000000000000E+000  0.3639657476293507E-005
                        0                       24  0.1193408627281962E+003  0.0000000000000000E+000  0.3665001822633845E-005
                        0                       25  0.1243255789323890E+003  0.0000000000000000E+000  0.3685194005309830E-005
                        0                       26  0.1293140278319906E+003  0.0000000000000000E+000  0.3704602834074256E-005
                        0                       27  0.1343052727195980E+003  0.0000000000000000E+000  0.3716157235229159E-005
                        0                       28  0.1392987256240511E+003  0.0000000000000000E+000  0.3725676788142052E-005
                        0                       29  0.1442946286076898E+003  0.0000000000000000E+000  0.3729314757523489E-005
                        0                       30  0.1492922092263717E+003  0.0000000000000000E+000  0.3727909563710029E-005
