                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1591360000000000E+034  0.6963517235853666E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        2  0.1098027132163391E+002  0.0000000000000000E+000  0.7289414336907161E-003
                        0                        3  0.1497289092912528E+002  0.0000000000000000E+000  0.6901657050929254E-004
                        0                        4  0.1830166087417585E+002  0.0000000000000000E+000  0.2035385936368855E-004
                        0                        5  0.2193945804461171E+002  0.0000000000000000E+000  0.9544556878128675E-005
                        0                        6  0.2547417821341068E+002  0.0000000000000000E+000  0.7269987378285177E-005
                        0                        7  0.2933130178636898E+002  0.0000000000000000E+000  0.5862230762550487E-005
                        0                        8  0.3310849602584481E+002  0.0000000000000000E+000  0.5294356111970069E-005
                        0                        9  0.3704724435759588E+002  0.0000000000000000E+000  0.5143696966787350E-005
                        0                       10  0.4098693948906613E+002  0.0000000000000000E+000  0.4934170591868891E-005
                        0                       11  0.4497141203499126E+002  0.0000000000000000E+000  0.4917741570968197E-005
                        0                       12  0.4897388847480327E+002  0.0000000000000000E+000  0.4903072763379495E-005
                        0                       13  0.5300431211258159E+002  0.0000000000000000E+000  0.4945636412263650E-005
                        0                       14  0.5704385451501794E+002  0.0000000000000000E+000  0.4962678367214455E-005
                        0                       15  0.6109899865401288E+002  0.0000000000000000E+000  0.5015463274538376E-005
                        0                       16  0.6516227467096972E+002  0.0000000000000000E+000  0.5047832195123810E-005
                        0                       17  0.6923587994733035E+002  0.0000000000000000E+000  0.5093781683920714E-005
                        0                       18  0.7331602581868890E+002  0.0000000000000000E+000  0.5109906545109982E-005
                        0                       19  0.7739989114723620E+002  0.0000000000000000E+000  0.5133769822153558E-005
                        0                       20  0.8149175142386537E+002  0.0000000000000000E+000  0.5136204007177000E-005
                        0                       21  0.8558453632469597E+002  0.0000000000000000E+000  0.5124354970157667E-005
                        0                       22  0.8968236916790786E+002  0.0000000000000000E+000  0.5103829969377437E-005
                        0                       23  0.9378181870568275E+002  0.0000000000000000E+000  0.5065753919126748E-005
                        0                       24  0.9788362495495865E+002  0.0000000000000000E+000  0.5016392510932363E-005
                        0                       25  0.1019867642034930E+003  0.0000000000000000E+000  0.4952223276868423E-005
                        0                       26  0.1060908074454322E+003  0.0000000000000000E+000  0.4879143019112408E-005
                        0                       27  0.1101959971041903E+003  0.0000000000000000E+000  0.4792594078767685E-005
                        0                       28  0.1143011767751975E+003  0.0000000000000000E+000  0.4695164637744494E-005
                        0                       29  0.1184066871786446E+003  0.0000000000000000E+000  0.4589448498678460E-005
                        0                       30  0.1225116698536162E+003  0.0000000000000000E+000  0.4475180403979767E-005
                        0                       31  0.1266165313215905E+003  0.0000000000000000E+000  0.4357071590625874E-005
                        0                       32  0.1307201199396297E+003  0.0000000000000000E+000  0.4231077851087345E-005
                        0                       33  0.1348230498543354E+003  0.0000000000000000E+000  0.4105221229464520E-005
                        0                       34  0.1389244212153684E+003  0.0000000000000000E+000  0.3975836062426561E-005
                        0                       35  0.1430246627309736E+003  0.0000000000000000E+000  0.3847220023512266E-005
                        0                       36  0.1471231443755125E+003  0.0000000000000000E+000  0.3721178854051059E-005
