,kic,hsig1,htau1,hexp1,hsig2,htau2,hexp2,hsig3,htau3,hexp3,numax,width,height,white,hsig1_err,htau1_err,hexp1_err,hsig2_err,htau2_err,hexp2_err,hsig3_err,htau3_err,hexp3_err,numax_err,width_err,height_err,white_err
941,5288716,13738.2183134734,0.08874457348569385,5.1181423006232905,1947.0037339989965,0.024902682782987684,4.996604512975079,31405.962851167813,1.4599791424059942,2.489832137499897,35.33506098813134,14.305384307332822,8.401739393960112,29.708615536005762,712.0505470178741,0.003504037130378291,2.272455629431465,302.00370342774517,0.0010340602075362016,2.3248518997530736,12454.113668303817,0.309810316198841,1.094260482825687,0.24736671054559586,0.5321209984429907,0.049769489885593834,0.2794077561708469
942,4378473,35371.0530824757,0.14875529764643258,5.3333884230283966,9432.92854034644,0.04634161219446923,4.9337896706630975,46329.151449949386,2.0291480267294384,2.5056857532686942,22.97391717112945,8.132343535082981,9.514706599696693,36.903894134060295,2933.4241685986076,0.009539218001306604,2.437365212458647,1031.6470688334123,0.0012630215338953626,2.332737002016595,22794.99716091313,0.4527206419818841,1.1533085158565128,0.2366366493107752,0.35113090527300983,0.05371732509130458,0.2931695903334726
943,11721438,1129.0352527530274,0.03765383939757963,4.810744369121731,210.9101134492469,0.00967772793014097,5.0784186589508495,13560.218403473491,1.1028954026902045,2.2884979175752704,109.84779210660456,39.06371759297617,5.003806271246182,17.154166871563607,33.0893153379956,0.0010100084639198623,2.2559386323919,11.051939748248945,0.0001625788733896157,2.2147115874925336,1708.1013502872095,0.036567642037420335,1.1463550399186837,0.6159679580398388,1.328845658280151,0.035370787904562245,0.3148453436721902
944,9535050,5056.593796672951,0.07411373334944056,4.953275322658237,1149.2182875767567,0.022355478378228662,5.2507573984751,23458.581943520905,1.2065152146508449,2.2771949996803995,45.28950036255855,17.454794810772754,6.753814794973322,10.87233453036882,193.04631407327759,0.002887394927075924,2.2441250353780826,113.08854017108358,0.0005771147243328696,2.172163932332895,10926.8109710777,0.18275013445103655,1.1153935182975694,0.504480741937684,0.6504594082148483,0.04598263155805915,0.11132782575629632
945,10132247,5337.4674239590495,0.05954476479732947,5.1549982619893004,1187.5940444047978,0.016926539780833916,5.169556009765151,18446.148406262833,1.2386962141162463,2.2021398148814884,63.494666795003106,18.908894896832088,7.6238468086305895,18.0262740339937,196.79337121534002,0.0017791257224411188,2.2600794053021867,56.518756114622974,0.00021537199032332195,2.487712439828057,6405.902436316395,0.4070281325795432,1.1775159836634497,0.2524623633274544,0.3998444457829319,0.030703316395452006,0.19527940664349974
946,11410217,282.03361686174236,0.0176567876704674,4.979635310842436,41.58472040732194,0.004603540527712125,5.794002692325567,4147.302845338274,3.3309441217533786,2.5997275308364807,228.6635411622915,39.495324016006826,4.606150563395581,26.163615949172026,6.004086123246451,0.0004931372420903554,2.4754044474286694,3.6050233942417695,0.0010659008941730226,1.7980764485134362,2060.56531938724,1.5887935922812255,1.104020815343206,0.6010046853466237,1.7993721875809094,0.0342199606049367,3.5555310195333774
947,7596350,5738.389810899313,0.08963626075183402,5.058365444379376,1824.1403519580774,0.02415368292926456,4.563869094424159,26305.075672144583,1.2568048702007832,2.73085910932354,44.11238464526164,7.364959927106548,9.344938778375948,17.856921259880355,318.4864618755133,0.003215398206878372,2.334625293781797,77.51417989967443,0.0003092072169589516,2.1572542780015267,11775.964221456315,0.2406251591751675,1.0755300217251078,0.09028650333881562,0.012681330645262563,0.03266797286848565,0.15472141564311045
948,9763419,20978.12759903343,0.09995408643335353,4.84411339780733,4183.242773934482,0.029036843318318437,5.151710529868682,31586.12258682596,1.4164106090730315,2.535327277040396,33.19965753692747,13.867216235871876,8.708614491671316,33.71825464816794,1303.2150703247614,0.004336876901595366,2.4101961195380968,481.9865542114486,0.0008705888018055584,2.0568826120874952,12510.733701873183,0.37941308232750215,1.0818799536782775,0.3605639440157074,0.6699312650687984,0.04423959775965032,0.2924501468532699
949,5514974,22595.026111605737,0.10376540381428748,4.815823023834071,4366.5866900471065,0.030062905782903,5.1077947363563725,35093.1807352911,0.933002236041174,2.5431600161928247,32.66295402076769,12.95190313552138,8.781653623978565,32.81744173188426,1385.7353844443835,0.006388910227514845,2.201457528721403,715.9404937358632,0.0012364953066175985,2.0193136657110267,9513.117322834822,0.18207769043066294,1.0996260637425272,0.3665451636409978,0.6178294842498808,0.04927875272372799,0.2992202171769866
950,8081535,10570.738546576698,0.08257557110075131,5.22570377695078,2098.015293195619,0.023285786630565245,4.91125613544736,26422.307464420835,1.1532115867652215,2.577420393608419,42.06204094628832,16.932434066422864,8.09324869406079,21.50421604418344,513.9496077313765,0.0036394693183688072,2.0088974077763164,228.73594645041658,0.0006650863511099488,1.8770412042293267,11912.838145209504,0.21456986376157086,1.0375955712808491,0.3057252349105657,0.5605078679434938,0.04270752142856248,0.21826459087265165
