,kic,numax,numax_err,Phistart
77,11177749,33.898972270178696,0.2760120286712102,0.0
78,11236536,44.1183112810081,0.3164262512102186,0.0
79,6854095,30.733037627310747,0.18195998340468145,-0.43
80,4475934,39.605275657057625,0.3089237966343098,-0.43
81,10653383,40.45574035743529,0.3564981007340048,-0.43
82,5024512,74.27171821957774,0.5850235635795148,0.0
83,4937204,40.29895528018128,0.21682309226842025,1.71
84,10025387,141.24396815169732,0.35458010104964194,1.71
85,10603958,28.9584377701926,0.3728603658552344,0.0
86,7347189,40.836112568354366,0.3294979246239409,1.71
87,9662395,48.372539430469075,0.4782734219940592,1.71
88,4633907,29.77675925908288,0.2272701416861248,-0.43
89,3847071,61.97871852627202,0.2619184574189842,1.71
90,7429055,61.12628252679737,0.2552626898010964,1.71
91,3835996,46.07263757562686,0.2826916652714779,1.71
92,6680386,29.32709479059508,0.30459028980476244,-0.43
93,9142574,26.264890030810108,0.3272390582113925,-0.43
94,8545291,55.04777057685988,0.2044625710502892,1.71
95,10910802,22.835944851379274,0.22405488673664944,-0.43
96,4141815,43.07652739608308,0.3037137972346563,-0.43
97,11413138,46.90879270121168,0.3494105827253696,1.71
98,9291249,45.20687582963849,0.3604425595971023,1.71
99,10613112,46.17075702645438,0.3741836046665822,-0.43
100,1720425,27.59237525139057,0.18437515614198272,-0.43
101,8366239,185.6598667958896,0.4690250066489229,1.71
102,9327993,33.78238203405167,0.2950174576772555,-0.43
103,6429457,23.611715973705525,0.2098629341053032,-0.43
104,10590683,27.126490993592743,0.28595771029382105,-0.43
105,11904929,43.67009986806741,0.32202456006922275,-0.43
106,11546913,177.93379715086658,0.4593326619868461,1.71
107,4469886,57.27125542258892,0.6423402889200618,-0.43
108,2570244,106.106071596744,0.5450382041937988,0.0
109,9702057,27.56483816031045,0.20151809199832205,-0.43
110,5112880,25.328041664674835,0.20872231878457329,1.71
111,9843358,31.24891687113101,0.2787255356155385,-0.43
112,3660976,39.72501718664861,0.42531273082916055,-0.43
113,4040211,38.93614621863011,0.28916759494609506,1.71
114,6762022,40.60258592569155,0.22055649845676534,-0.43
115,10966458,32.48763730463218,0.3030785062706972,0.0
116,9451434,27.31063885494,0.26357623872439595,-0.43
117,8545504,110.47168176396109,0.2973946452468465,1.71
118,8824452,51.73824631235981,0.1931578963519008,1.71
119,6423690,33.560554439505765,0.3582162091954416,-0.43
120,10603170,42.26776050710343,0.29549205624470204,-0.43
121,10002647,36.37055410719452,0.2528793818105921,-0.43
122,6756648,83.33479238708391,0.5537574071865147,-0.43
123,5023732,27.52785220921337,0.314619607255234,1.71
124,10964584,30.687024147485925,0.32550030543663017,-0.43
125,10879372,31.60973602595553,0.353670881304171,-0.43
126,10095409,39.55366679045733,0.3089746399503391,1.71
127,5283798,55.53595228916677,0.3856103996702704,-0.43
128,7273672,21.06713930216762,0.15339345935784818,1.71
129,7515516,94.27294708537914,0.4784498341652943,-0.43
130,11661782,60.42276287556186,0.25131939924151697,1.71
131,10602374,38.42909929153603,0.2589076270603907,-0.43
132,1576469,89.68760682700302,0.4031490870448524,-0.43
133,9650046,68.54895499556628,0.5918548628232883,1.71
134,11721374,60.41066615180382,0.26764563202574604,1.71
135,7743176,29.93182763799129,0.2631058339464257,-0.43
136,9658002,35.506735137651354,0.2388226884375217,1.71
137,9145955,132.01559603005737,0.2944686322125356,1.71
138,9351186,33.27521937822953,0.30271047712494953,-0.43
139,5024405,99.55110705750505,0.5431142647511672,0.0
140,8613617,171.0388043607691,0.265356747807439,1.71
141,3847697,45.71371384957125,0.2394222912676309,1.71
142,3938291,117.04899374102988,0.4835069611043316,1.71
143,10659842,75.75373260370147,0.2192026236375346,1.71
144,10910674,36.1980646910827,0.29012431532799554,1.71
145,11289128,29.553485094133663,0.4340786278541686,-0.43
146,9785675,23.978156243847256,0.2843318245551102,-0.43
147,2693261,33.36854936614148,0.5092988952057057,0.0
148,9761625,8.993159784884671,0.10938655708282444,1.71
149,5597965,54.9503651138803,0.3155003460614575,1.71
150,7351098,115.72198522456208,0.6869042852586495,-0.43
151,2297825,30.28064163496203,0.4356084204946037,-0.43
152,11447802,43.97723026399027,0.3702932231804136,0.0
153,11442227,26.994818007316088,0.502780762325849,0.0
154,9818513,32.100176903854965,0.29969243258671224,-0.43
155,10802837,57.208167218552035,0.4184886066990874,-0.43
156,6853779,11.203842675021736,0.21430163623761614,1.71
157,8284682,29.792862554791192,0.2486111316702241,-0.43
158,11145563,29.225530923245174,0.23975558667731586,-0.43
159,3102479,38.78652800663,0.3451492090145376,-0.43
160,3545147,55.41600391748051,0.3687343633017494,1.71
161,9591097,33.9530045274893,0.3372334331312389,-0.43
162,6756579,38.840172460408226,0.3639999917574385,-0.43
163,6843705,30.117134841014128,0.268743073286524,1.71
164,10095427,57.90731729549832,0.18822050607214105,1.71
165,11232225,31.68212974145197,0.3157472231038223,0.0
166,2554924,34.50689332273652,0.3332523437013412,-0.43
167,4755467,36.66598230864089,0.2721835447891359,-0.43
168,9727675,67.51254455368127,0.632474663432875,-0.43
169,10005422,27.563143019788274,0.25004955719596395,-0.43
170,9605294,29.55463069942069,0.3699275922705305,-0.43
171,11868246,33.49418691648047,0.2761732546664369,-0.43
172,5113041,37.748465113920325,0.3116445699710882,1.71
173,7516687,35.36907703471303,0.22099828921542167,1.71
174,5689343,98.0396128387866,0.4443774115004366,-0.43
175,10602015,185.4543768026936,0.3307781764891701,1.71
176,9075225,56.09452790438905,0.2965396078983327,1.71
177,2448225,35.65247331785045,0.2686601567392321,-0.43
178,9712888,32.58114773907368,0.3639424602692923,-0.43
179,10935853,64.3137314783649,0.7138024460599152,-0.43
180,11559645,26.563881035231905,0.3001322426571574,1.71
181,9882550,36.773258850952104,0.26520859276853337,-0.43
182,2449703,32.02334389993889,0.2486089942872081,-0.43
183,10426854,39.741627020648,0.32967824643030186,-0.43
184,10280586,30.97394008812737,0.417279780935295,-0.43
185,6850177,45.06005789965132,0.30054061463711496,1.71
186,11953581,36.7803924252416,0.4052357309165572,-0.43
187,10962775,35.18739147609168,0.2724072893211268,-0.43
188,11614827,34.636493909402226,0.2491909781541733,-0.43
189,9147335,50.068161138368765,0.3719101530630742,-0.43
190,11252233,31.444203675841266,0.26914264127498905,-0.43
191,8804395,24.83074291402177,0.2551991278850903,-0.43
192,11018922,33.14014123046953,0.2697361339479228,-0.43
193,5104949,22.55485158099396,0.21077933589282968,-0.43
194,6188215,114.04043184105923,0.6867974272817295,-0.43
195,9641772,35.16332194557395,0.2633210615497141,-0.43
196,10352615,61.39856837187808,0.4001256767453894,1.71
197,9405480,22.289008101432614,0.18714554486421925,0.0
198,11515377,194.87196574362858,0.4313636529387234,1.71
199,6428974,41.39156403303956,0.4335653384897881,-0.43
200,4036300,37.526266951282274,0.31093305220072365,-0.43
201,10614707,35.46553422934521,0.30310964455268136,-0.43
202,10651320,28.79967190235617,0.319805111724773,0.0
203,11509608,33.61202341374793,0.2116998198739552,1.71
204,10416550,47.83827058268672,0.3370992294890905,1.71
205,9475697,114.74603714045374,0.29542345220609034,1.71
206,11037290,43.41207233566702,0.31884175872709264,-0.43
207,12122151,50.72668191167513,0.27839134673830074,1.71
208,2436417,27.05941578040558,0.3228331015973813,-0.43
209,2437040,25.39120831362369,0.1737981702736876,1.71
210,11234625,33.58961479719704,0.24538376796777955,-0.43
211,11563791,42.74670431094647,0.18065154647239967,1.71
212,4902701,35.64562965374903,0.25159246501889154,1.71
213,11954465,105.49691913268609,0.2661664017218656,0.0
214,7592356,30.463580952493555,0.327544629181264,-0.43
215,2437816,18.00519530651729,0.1268637001557224,1.71
216,4346893,32.70849091684812,0.2773270927665345,-0.43
217,11083613,88.75053416014994,0.19616689668863888,1.71
218,10087394,59.04562167104411,0.2501155889249601,1.71
219,12121377,43.44754043314827,0.3950936430505531,-0.43
220,7018252,27.27169523230138,0.2607896415287111,-0.43
221,5112491,44.548533350533454,0.3468213429715332,0.0
222,6185790,42.58367404927841,0.2486117764641508,1.71
223,9941141,89.94481191798033,0.2331973351843687,1.71
224,9536330,22.2142318920413,0.2173792283708528,1.71
225,3631402,46.94086255431512,0.3209691365583429,-0.43
226,11775511,48.19529780773823,0.2202997812156452,1.71
227,6755830,41.54767568140892,0.3233368213381286,-0.43
228,2438038,62.7262901954686,0.2470802668557233,0.0
229,5113441,154.424834459009,1.0142710939756199,0.0
230,9580991,61.56568231500347,0.4073541972952061,1.71
231,3528656,20.523292393408305,0.1907596491468332,1.71
232,2435987,37.84785075667972,0.2706446548640779,1.71
233,10743515,45.48426303240592,0.2997824880325501,1.71
234,8739118,33.54993668771155,0.4226058326766897,0.0
235,8676094,28.29160312119243,0.2663519361773488,-0.43
236,9705687,75.19260948012283,0.2849975544659542,-0.43
237,1726211,30.816658316148203,0.2566968085071917,-0.43
238,5024404,47.21836232276475,0.312455728314612,0.0
239,11146647,29.88261820680809,0.25901319459930044,1.71
240,5598789,57.188938004559,0.32651841110152324,-0.43
241,3453419,44.71116336334522,0.3794003564068148,-0.43
242,2436818,98.4440939584568,0.8220123343043879,0.0
243,11905840,120.54657842028351,0.3125579595887719,1.71
244,10873444,55.58078060104857,0.7091143798766992,0.0
245,9775927,107.88564518724384,0.5048135420379037,-0.43
246,10220213,222.60962497153432,1.6419148168663984,1.71
247,2437353,31.69963293108689,0.2752396739223971,-0.43
248,6192043,112.22129886031477,0.4271372494687956,-0.43
249,10816214,46.20542984837282,0.29559678922364363,-0.43
250,11146152,31.767773097217212,0.3170854196141858,-0.43
251,6192431,34.969645857373926,0.2976946978412742,-0.43
252,7949258,33.906905980709126,0.30166048725417416,-0.43
253,9414068,9.939108567837122,0.1401951907206219,1.71
254,9724882,37.18881903800321,0.260835727281572,-0.43
255,4345370,32.391680249469985,0.18596285808384244,1.71
256,11444313,33.42790906962355,0.2614429277927847,-0.43
257,11251837,28.20328203419585,0.3682263533963847,0.0
258,10747862,30.781543518833853,0.20641793785220647,1.71
259,6755907,43.75743658476672,0.22030552828674413,1.71
260,11241927,25.86864360617065,0.24945035036277466,1.71
261,1432587,5.397477021582364,0.11086744147093082,1.71
262,11287679,45.64645672145581,0.30085070669668523,-0.43
263,4546625,33.848868361512864,0.27216283923862394,-0.43
264,11805792,35.6051239093081,0.3739522307511808,-0.43
265,10356057,65.92476134618154,0.1860825441489588,0.0
266,4445711,35.71722334399,0.4348219772914446,-0.43
267,3560181,32.49122013911328,0.261484412400419,-0.43
268,5196152,80.14860608981105,0.4070321998055744,1.71
269,10907196,44.46524422581731,0.3012502194119599,-0.43
270,11512096,30.664525847436533,0.2614814127213094,-0.43
271,9406415,57.64400656985315,0.39093045241354224,-0.43
272,10809457,36.8112658153865,0.25889293218991777,-0.43
273,9957219,35.65867860725236,0.21542197912880864,-0.43
274,10268744,32.39880378076113,0.30578201294877744,-0.43
275,9292408,27.579369388893127,0.2984466690176281,-0.43
276,7270142,53.36600453144386,0.24082872681547976,1.71
277,10598558,43.22713797332163,0.2110280033742168,-0.43
278,10718491,49.13678650850919,0.31257507261778994,1.71
279,11653073,38.02584887165017,0.2909749963132958,-0.43
280,3529276,58.411330579082325,0.35597166178678863,0.0
281,11199783,45.71125082857586,0.3226067149206404,-0.43
282,8962923,80.90249139710734,0.31882323005126145,-0.43
283,9472076,125.69689009226894,0.2528401888204199,0.0
284,2437933,108.07789901474844,0.5637118912633101,0.0
285,6755373,50.94876083827332,0.3124270426441228,1.71
286,12121656,37.84013511436601,0.251318507801001,-0.43
287,11028575,36.76712575239397,0.28427642190835745,-0.43
288,11551758,30.11000623333384,0.4740614149755175,0.0
289,10093930,32.97759478816546,0.33124976632333003,-0.43
290,11598116,17.845897641850073,0.19316574823172936,1.71
291,9406596,33.412803140532105,0.2566619457772089,-0.43
292,10468528,27.021004591603212,0.2767065673759613,-0.43
293,9581445,61.37353608818419,0.2585439277085429,1.71
294,10290457,30.71876822541852,0.3141259815499246,-0.43
295,2436458,37.113129910747475,0.23544043450670604,0.0
296,11401466,35.220240278826765,0.3036187479563949,-0.43
297,11615224,30.08015144943369,0.2377251060457423,-0.43
298,6264398,30.61208699677267,0.4272495699869503,-0.43
299,9353187,78.70804867522148,0.43485339666273903,-0.43
300,11295851,95.11708404365321,0.5174976633910601,-0.43
301,9711492,50.61631691349877,0.3785003505098589,-0.43
302,11567563,42.43596467948814,0.2489610483198096,1.71
303,9711269,65.25497512897269,0.3235599788083883,1.71
304,5858034,38.109807668730134,0.3635804685376047,-0.43
305,10877915,17.852027854532512,0.21070039980390967,1.71
306,12215647,49.3217693876195,0.3297293874405295,1.71
307,9405555,18.309863550202085,0.13329333317315425,1.71
308,10229796,48.86313595018635,0.4128158347937563,-0.43
309,11414700,36.87817585765779,0.35870047397394883,-0.43
310,10469976,50.83327793823634,0.42778963251974267,-0.43
311,5257167,28.86728576233221,0.2179404767262132,-0.43
312,9652704,187.81040070605647,0.32879077142734925,1.71
313,6940048,31.296323810031534,0.20852563089586024,-0.43
314,11129945,49.73925325068998,0.5971937312273892,-0.43
315,10801063,200.30190942768917,0.2873061407811656,1.71
316,5023889,54.09882339280632,0.2860196258870765,1.71
317,11673900,43.62912405444753,0.2947510758867481,-0.43
318,11087371,145.5034367425852,0.33624668539833064,1.71
319,10604255,29.553661091578498,0.2778754050043971,-0.43
320,9025882,34.51162871563079,0.26124594998834605,-0.43
321,10282002,30.36136445510527,0.2760932724818378,-0.43
322,11521197,67.8222823374014,0.31484108541000955,1.71
323,11649294,33.549187384440884,0.32434572626427194,-0.43
324,9003765,59.8546247404059,0.2265072952798532,1.71
325,9520156,31.15359507458405,0.22340222741711585,-0.43
326,9893889,29.693478664567184,0.4536024185866781,-0.43
327,6678428,34.63117259225541,0.3656225374203044,-0.43
328,9583430,100.5810381240412,0.5386648963073061,-0.43
329,9786625,46.370024951827276,0.2591907249758052,1.71
330,11358755,36.62146966263843,0.2218156448759728,1.71
331,11820688,38.74093079701755,0.2760954809213502,-0.43
332,10670445,29.814359705758328,0.2438295273062756,1.71
333,9851743,44.0620189638834,0.47498380716885996,-0.43
334,11305250,94.16345564377865,0.4160728706633143,-0.43
335,9535399,58.11894068498801,0.2402926940543384,1.71
336,5602545,36.72595761634353,0.3352141407097737,-0.43
337,10552972,180.9785560549477,0.4088502146259432,0.0
338,8822878,35.90506037132078,0.29026863098358696,-0.43
339,2437653,74.23283275957742,0.3252380514448385,0.0
340,9479404,87.50945125501056,0.636564696368366,0.0
341,10724027,31.221096324190693,0.3183478272474851,-0.43
342,10492041,44.59080074120349,0.3506446130146161,0.0
343,9574650,107.63470267097851,0.23170074819598474,1.71
344,9967174,54.67565925708453,0.3985141135059627,0.0
345,9080407,45.589570385652074,0.2727823467693641,1.71
346,11600208,30.065304516790057,0.3339413805234493,-0.43
347,11823838,41.848911922788965,0.29824120479015137,-0.43
348,11359175,34.39508570017283,0.34489142455942884,-0.43
349,10272641,90.68922454872956,0.23946448348798144,1.71
350,9780183,29.853600171400505,0.2439960812686857,-0.43
351,11403437,33.77830428813569,0.2771783218043983,-0.43
352,8742013,25.34971985889076,0.17782675908301465,1.71
353,5857618,72.1522840351908,0.35667070373144905,1.71
354,6424157,100.0757965402351,0.2700605676385338,1.71
355,2285898,24.58128686796425,0.2616632958544049,-0.43
356,11855110,37.98666728159914,0.3948201242167556,-0.43
357,7674224,130.89899452765005,0.21383826626855426,1.71
358,4042951,31.764521509471887,0.2700978839255693,-0.43
359,8081278,33.84394289310061,0.1770712658001001,1.71
360,10973854,31.322813328101468,0.2004464047460286,1.71
361,11954278,34.846630616649406,0.2806604422368069,-0.43
362,10552614,44.099532842243576,0.3700998193161412,-0.43
363,4937770,98.10165028795755,1.1380033625396406,0.0
364,11518492,52.747474100995426,0.2636361030878239,1.71
365,5172229,40.241344700745465,0.2231700798917432,1.71
366,3326790,25.68303066070893,0.24805927271725944,-0.43
367,3101090,31.937070970943946,0.2646011764873532,-0.43
368,9596106,20.611991753092326,0.219043971355559,1.71
369,11357686,56.25387467488419,0.2368592766180182,1.71
370,9658793,40.55019797797049,0.2450024348084868,1.71
371,2996112,32.61217664610399,0.2971062029483392,-0.43
372,11298371,35.817165903272354,0.2731514934374757,-0.43
373,9333184,32.456456351046356,0.2915141650245595,-0.43
374,2437270,69.73614688418877,0.4135523211071089,0.0
375,6765032,6.90287124154922,0.16065370453044756,1.71
376,9351617,39.17359095425017,0.5115136244141725,1.71
377,9641484,35.23180256112172,0.2947010493100992,-0.43
378,9846877,36.86022368090467,0.31774007220480394,-0.43
379,9008270,34.19274788565638,0.24047664546634034,-0.43
380,8675106,73.02836633672953,0.2782838895533821,1.71
381,8759811,53.17666960916142,0.27805484235937883,-0.43
382,3733028,178.5815717093724,0.4445023741851304,1.71
383,10018973,31.885236530174517,0.2770551637276988,-0.43
384,9145781,241.2762030797085,0.4751168224375081,1.71
385,9282363,29.19448079821913,0.27624424005333903,-0.43
386,2018392,33.596247414345285,0.3047280379306141,1.71
387,10196797,30.472662075983962,0.2998228334665064,-0.43
388,9821783,34.86965748602266,0.2753368463576133,-0.43
389,11871882,34.380540006777174,0.2647994028440303,-0.43
390,11360886,46.12686664425346,0.3792088265151941,1.71
391,2570384,63.797750081397794,1.4320419300411602,1.71
392,12003253,28.549131503734284,0.6899224000150564,0.0
393,2569360,21.55162575328712,0.175287618018441,1.71
394,12003742,60.159709272189744,0.4398248860686949,-0.43
395,1433593,69.03488695880029,0.3908032673420445,0.0
396,7109120,60.819222354842566,0.2812470666190819,1.71
397,11287936,51.45036294534252,0.2710559749097926,1.71
398,9472481,60.25308771247767,0.6276874637418545,-0.43
399,10991673,41.74706613704107,0.3292570121502173,1.71
400,4843143,33.050712454326664,0.26141127984146456,-0.43
401,10678016,29.346208733815146,0.18269916690859725,1.71
402,9881628,27.038022740390463,0.3077586671499716,-0.43
403,8086192,75.48096391528793,0.3478401293699294,1.71
404,8890410,61.64142535329151,0.37935878179743604,-0.43
405,11308660,36.381539441265545,0.3405589477164325,-0.43
406,9532518,31.09377090366457,0.31621646726404345,-0.43
407,9836930,73.3725274980791,0.6464178967185098,-0.43
408,9202995,28.80382611613966,0.3486471888818718,-0.43
409,12217154,47.38339988057146,0.4450936672016993,1.71
410,2438051,30.541960478456012,0.5349954246617207,-0.43
411,10394814,208.43529060135043,1.180362905111028,1.71
412,8759207,80.9992933544152,0.4531467997355627,-0.43
413,11337714,38.50956180211926,0.4385165006597401,-0.43
414,10527661,31.11823088013824,0.281799352807739,-0.43
415,11129153,26.80951068021021,0.6375763827004356,0.0
416,11135286,37.00096244719682,0.267716970013172,-0.43
417,3955590,20.828982253674308,0.2599774482555356,0.0
418,3530823,44.68742117573285,0.20589661568735712,-0.43
419,11340165,32.85757658004065,0.2668743130270896,0.0
420,11028372,40.07241494694878,0.2399488057136409,1.71
421,9408590,44.978973908702784,0.3039031362356197,-0.43
422,10147072,67.83845496837075,0.5160120323709957,-0.43
423,10991398,32.54703667068285,0.3824346057749568,-0.43
424,11868264,33.20718515705353,0.3451994113451756,-0.43
425,11413158,57.146628657735405,0.4662446945800153,-0.43
426,11250152,30.065995797672944,0.2421510541107408,1.71
427,9596639,30.0158000278692,0.3430294612848837,-0.43
428,9574730,47.86317294756813,0.33014993481069416,-0.43
429,11569659,31.34798646276455,0.3154676684957395,-0.43
430,11177727,31.222987356159397,0.2854044350801859,1.71
431,6929280,33.52084810859399,0.3069144073754209,-0.43
432,10474071,92.4809320948296,0.4497328767197529,-0.43
433,10071249,31.563889868988852,0.2932737851764233,-0.43
434,2570172,74.27000346460252,0.39080461015180057,1.71
435,8612520,42.52153454413332,0.2591971845362667,1.71
436,11027337,33.86369250211246,0.2086108658293176,1.71
437,8867740,22.23149254662013,0.1747093141355784,1.71
438,10979181,10.371325592462712,0.2985174747687697,1.71
439,2436097,42.14299104167976,0.2880456127802926,0.0
440,7017044,31.20842085927564,0.3656183978027237,-0.43
441,3744043,112.7497751657096,0.30141899195714217,1.71
442,9328682,46.75216668398048,0.29050523181634186,-0.43
443,11441797,57.7692107488066,0.2623941926992127,1.71
444,8822689,54.994448997940566,0.4521118538125554,1.71
445,9835790,61.77660303645033,0.378010199622382,-0.43
446,11805460,37.875857494192466,0.2712896699642013,-0.43
447,11020211,107.58771881504164,0.27414571484202915,1.71
448,10395638,41.895466377821,0.3815735934489379,0.0
449,10550429,135.53300775519622,0.6330215015905959,1.71
450,11353313,126.2012363791034,0.31099690902198185,1.71
451,10555186,165.53699712772854,0.7050894042001016,0.0
452,6768319,53.849137209182345,0.2684911006749625,1.71
453,4346319,46.25088511916092,0.2737792425174668,-0.43
454,11252437,26.36817868214461,0.2851560952794149,-0.43
455,10212620,48.77202216359454,0.3615006716553226,-0.43
456,9211401,27.93404561342177,0.423968036444557,0.0
457,11191557,70.49859557482516,0.4549670712891445,-0.43
458,6345474,33.2752199195129,0.3014756480659108,-0.43
459,5112361,70.42658231103249,0.3916853287576456,1.71
460,5112467,46.72518306308727,0.32279192261509226,-0.43
461,9205705,25.3123290681006,0.2849839783239637,1.71
462,5689606,45.059576372964536,0.3697380084176679,1.71
463,11337883,150.72621770341453,0.3612971573324552,1.71
464,4140726,50.75426871360232,0.39319003713945067,1.71
465,7593843,32.713801639611894,0.2698218954686665,-0.43
466,11083701,31.04425657272963,0.2683247127170253,-0.43
467,11669622,33.49242186694345,0.26768219862757964,-0.43
468,9579328,33.62938489182044,0.3104217238944728,-0.43
469,10482001,55.135086703836535,0.4309354469265501,-0.43
470,11953849,35.983469627960936,0.23487627807294986,-0.43
471,10355672,36.496866456794365,0.3184314698186042,-0.43
472,8825444,86.77285895998463,0.6460506198679604,-0.43
473,11769182,43.87779343879815,0.28746822862145816,1.71
474,3217051,36.933672575069494,0.2676299593344391,-0.43
475,5168713,42.066817048570215,0.2595128955293197,1.71
476,11924919,116.10322669986692,0.3845576990874932,1.71
477,5112948,42.49877231954578,0.3264319395976694,1.71
478,8016118,83.38000114339941,0.4692417808410148,-0.43
479,10613466,36.3461813658537,0.4853357157919577,0.0
480,2436954,30.848337211875574,1.3086890664139141,0.0
481,9267654,118.69247181372096,0.2815337435467348,1.71
482,11031040,25.81855996229448,0.2316653071276875,0.0
483,5111718,134.80024303514426,0.6756750445005312,0.0
484,8611114,33.74192935384426,0.299595271555659,-0.43
485,9163785,47.08505644749069,0.3221059688793246,1.71
486,5285357,32.393885516099765,0.2914581046458222,-0.43
487,7352718,33.69436922223532,0.35705519318472284,-0.43
488,9716866,32.3767511366131,0.2230361796109396,1.71
489,2141928,34.522308133637516,0.30868428018736765,-0.43
490,8283356,135.63147080571468,0.28955605793000183,1.71
491,9882316,182.18133871296462,0.5250752462066298,1.71
492,10593078,207.6134461333712,0.3897383912793587,1.71
493,2436824,34.16488575752966,0.1987740875696651,0.0
494,7591642,27.184137834513074,0.2626900257874777,-0.43
495,6346443,36.270903670326746,0.3527986395744743,-0.43
496,5024414,79.48135733967204,0.5773109524394392,0.0
497,3633152,33.44745196240344,0.20244404174403025,1.71
498,7670489,35.202025520793796,0.2824423663879333,1.71
499,2307683,40.02523214303332,0.2451955866452255,1.71
500,9412408,34.305942200119716,0.21833059513910136,-0.43
501,10018239,31.19052400377728,0.37382444200884457,-0.43
502,2436900,35.600553908345105,0.2766568037401083,1.71
503,10614602,18.21298960975684,0.1846327999052217,1.71
504,3231503,42.22388257327231,0.4324519643874627,-0.43
505,5517442,36.07814329973921,0.35825010211206,-0.43
506,4136374,50.87257826292126,0.3410519096632046,-0.43
507,4168909,143.22119382895383,0.3725436539930081,1.71
