,ID,Numax,Numax_err,Dnu_median_all,Dnu_median_all_err,Dnu_lin_all,Dnu_lin_all_err,Dnu_median,Dnu_median_err,Dnu_lin_m,Dnu_lin_m_err,q0,q1,q2,d02,d02_err,lw,lw_err,Amax,Aw,Ah,Amax_err,Aw_err,Ah_err,Amax2,Aw2,Ah2,Amax2_err,Aw2_err,Ah2_err
215,10604460,29.17496684101868,6.346274866370294,3.853757326058515,0.017572025913531637,3.8240662234098326,0.010593849109416334,3.8336546490332246,0.01646810575264326,3.7601381486135272,0.006301798490783189,0.03622900056334115,3.643388772797511,22.706209777866235,0.5169640087608851,0.08296222127497374,-2.1590592089116174,0.40353358032861697,26.928103718315253,7.189293315402306,-25063065.428619415,1.3107934552017613,2.441064426314594,5565846.254274799,31.4116371455946,3.7211707515679953,16788498.30483295,1.0486504998632633,1.1008267989529565,9348221.753036179
216,10670445,29.253330247545794,0.8055399149890368,3.554918686940482,0.01405083879938518,3.607568367663296,0.012532184208265197,3.548280658153068,0.011750972558893137,3.5486749059530203,0.008277039035882911,0.01719818696730588,3.5224167882957067,24.981639281802266,0.4779451860757806,0.059016361427188066,-2.1537348144018895,0.5079058594151329,29.2851559522201,3.3884527408740945,-44216532.94749974,0.3585741696221232,0.6140080179175572,11587978.795910494,30.654878871520932,4.986162135166012,-18647425.538158543,0.7721613748854406,1.6019090131286224,5130257.950969747
217,10735926,34.455385452342675,1.4532777862339084,4.154974767578684,0.01990658388641767,4.214420499425933,0.008619134445964223,4.142133912323711,0.026443613797413435,4.209415705964881,0.011931750263407743,0.02838362513640033,4.043359887614814,25.361055085360995,0.6716483892333898,0.08392607856892402,-2.1836591779866503,0.4216850488619962,34.37377393639997,6.947299701986756,-7340077.919438331,1.030139363694166,1.3473384520637481,1354771.0014360317,33.20055317076661,5.9880543159447335,-3957531.817160289,1.6596607908214962,2.8012323149273057,5176121.453384304
218,10866415,93.50219159968269,1.4803830239170657,8.740977749496281,0.04297683932038919,8.714115845617542,0.013832301548145605,8.768945870454957,0.012749401007303587,8.738486510861527,0.005520239847999991,0.04714512470893839,8.383704014787039,63.61739041131089,1.1742961861537928,0.07769836614094856,-2.189937429583957,0.6553677009600318,90.06608283771641,11.238941890708931,-216792.25817984674,0.8628503945423207,2.5734413628368427,169779.76208722885,94.54170641828465,9.318496099596834,205954.11883932847,0.8504933230311919,1.8364757753710044,40952.18680522756
219,10979742,70.99570617569033,0.15690431443727645,6.771681143785534,0.013966146594228486,6.778232121196929,0.010435564727253079,6.71327947679098,0.013830970771307058,6.650591568253672,0.006250887434398844,0.045727441037532776,6.41325705309292,48.78805229460991,0.8638921303515446,0.07504873042721066,-2.1686356577435086,0.6461728546313147,66.83154990357306,13.200903391638679,-755920.8464999886,1.3388638888561042,1.723554952049165,128656.1171219611,70.15753702130598,11.189866718653125,-550517.6241099588,0.9324372362693149,1.492407482182386,462353.6358280823
220,11141358,26.80615763551684,0.4389849654163019,3.696278683069391,0.017831621774879618,3.6708047051308412,0.00418259995362053,3.556146827530462,0.022291548535531804,3.541641826075856,0.009763809206944833,0.06784844051510629,3.3310689063854717,21.315937312633338,0.6097606307448586,0.06426638529213048,-2.370281338853345,0.22035261618043342,26.015087453120586,4.028702009412633,-22092837.088525966,0.6287030657116839,1.7968285546002642,5268811.536738932,27.447931193311604,3.4668287650631457,-9753505.31391281,0.8169265904693988,1.0356710213536662,12067957.634818573
221,10206307,31.243097743994998,1.0779314162136004,4.112008059899061,0.021384677974768524,4.08726272380448,0.01016245079350903,4.090531500567296,0.02706242712321158,3.9988005545083483,0.009378225236878927,0.08987544695223139,3.728009915044053,24.381675079155542,0.6264938346352054,0.1417191728520742,-2.5026743085284613,0.5109318760324877,30.31049344362345,9.036769503550993,9630546.627640914,2.1194064002338875,2.2459740739163485,2331237.1442765784,27.79915732348207,3.973543911923107,7379778.791154996,2.7023496091425643,6.648745039217532,5537184.668992645
222,10206840,28.38183651729103,0.8778097081194991,3.7230012421773715,0.01785141782133428,3.710173340910426,0.014911273190815358,3.6920759316263663,0.027639047219878882,3.623668725773996,0.01137941203221154,0.04738498058711465,3.473718760623794,21.90990596855532,0.6017811964477886,0.046413171573024346,-2.451965227997957,0.4560510261143602,27.373638751937683,5.143005476924609,-16191135.81971156,0.9553340330556135,1.2835797463423215,4131155.9335596645,27.5519176762095,5.621309377725214,-9721291.837688282,1.6015945006085448,3.1177064018596012,5021708.165754237
223,10468528,26.734547009404217,45.21624789723809,3.69533353149363,0.026233628967301477,3.6685653401343226,0.009293476340003668,3.719747695070753,0.0380604820029038,3.689422563042332,0.012565222497841384,0.03428976168815862,3.5304324214103278,18.439215911674616,0.5770146347335192,0.09695616844935259,-2.64435796697696,0.49396302966555894,26.484684302470413,6.524106253113244,19507461.899472855,1.1675159939120758,1.8252832015108726,5856767.947325305,42.95538316535892,12.400803000703473,24660693.058133006,21.21914113649457,12.45743976976076,22677476.99318927
224,10402819,54.24416616294389,1.4089659297335613,5.283549054828361,0.017653658062635948,5.309236499024752,0.006309243361075577,5.315011336654866,0.018979968037631113,5.252533760727582,0.012871201650091403,0.02864948054547288,5.080766115225014,37.423651158531214,0.8510563815604613,0.20236819791833657,-1.8753457981837809,0.5768557717845915,51.22295594799857,9.568684176366656,-586569.475582161,0.8302945391897845,1.558779077723903,102529.7091712601,54.11071485372641,12.990161110172275,312710.77548071777,1.7366755854650393,1.5621298322782633,53791.52585992742
225,10467570,31.962400679532408,0.09308350432323537,4.050944276599537,0.015473899345564118,4.027856812281062,0.009642886348083936,4.0009077556350885,0.02195401866706305,3.9445622410428918,0.007254555870090471,0.04621629715908847,3.796083006912373,24.00027476129585,0.5871761995866578,0.06287620134858542,-2.1668128139590954,0.6221727357628636,31.51705275904986,7.620160447873675,13688114.424281884,0.9059007805191681,0.9455203934742221,4792659.530447727,34.09725454983983,4.448845750528783,14400065.464183789,1.454515425783627,1.8484249006612576,4078322.246656886
