Inference for Stan model: anon_model_893ae0f30707a4f59ccad73c820dc14f.
4 chains, each with iter=60000; warmup=30000; thin=1; 
post-warmup draws per chain=30000, total post-warmup draws=120000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
numax[1]     55.62  6.0e-3   0.67  54.29  55.17  55.62  56.07  56.94  12821    1.0
numax[2]    103.68  4.7e-3   0.49 102.71 103.34 103.67 104.01 104.65  11038    1.0
numax[3]     76.89  1.7e-3   0.23  76.45  76.73  76.89  77.04  77.33  17914    1.0
numax[4]     67.15  3.4e-3   0.51  66.16  66.81  67.15  67.49  68.15  21640    1.0
numax[5]     51.56  1.7e-3   0.23  51.12  51.41  51.56  51.72  52.01  17346    1.0
numax[6]      95.7  1.6e-3   0.22  95.28  95.55   95.7  95.85  96.13  17911    1.0
numax[7]     64.25  4.0e-3   0.48   63.3  63.92  64.25  64.57  65.19  14406    1.0
numax[8]     54.21  2.1e-3   0.24  53.73  54.04  54.21  54.37  54.68  13070    1.0
numax[9]     45.61  2.5e-3   0.28  45.06  45.42  45.61  45.81  46.17  13242    1.0
numax[10]    45.74  2.6e-3   0.29  45.17  45.54  45.74  45.93   46.3  12781    1.0
numax[11]    68.55  4.6e-3   0.58  67.41  68.16  68.56  68.95  69.69  15691    1.0
numax[12]    47.43  2.6e-3   0.34  46.76   47.2  47.43  47.66  48.09  16985    1.0
numax[13]    64.26  4.2e-3   0.49  63.31  63.93  64.25  64.58  65.21  13173    1.0
numax[14]    85.43  2.9e-3   0.43  84.59  85.14  85.43  85.72  86.28  21467    1.0
numax[15]    53.82  1.9e-3   0.25  53.32  53.65  53.81  53.99  54.31  17788    1.0
numax[16]    57.12  3.7e-3    0.4  56.33  56.85  57.13   57.4  57.91  11578    1.0
numax[17]    66.08  4.1e-3   0.42  65.25  65.79  66.08  66.36   66.9  10397    1.0
numax[18]     62.0  2.3e-3   0.26   61.5  61.82   62.0  62.17   62.5  12538    1.0
numax[19]    61.44  3.0e-3   0.37  60.72  61.19  61.44  61.69  62.17  15170    1.0
numax[20]    58.94  2.9e-3   0.41  58.14  58.67  58.95  59.22  59.74  20289    1.0
numax[21]   103.67  4.9e-3   0.49  102.7 103.34 103.68  104.0 104.64  10044    1.0
numax[22]    47.41  3.5e-3   0.41   46.6  47.13  47.41  47.69  48.21  13739    1.0
numax[23]    60.47  3.4e-3   0.38  59.73  60.21  60.47  60.73  61.22  12319    1.0
numax[24]    56.98  4.6e-3   0.45  56.09  56.67  56.98  57.29  57.87 9813.0    1.0
numax[25]    82.03  4.9e-3   0.67  80.71  81.57  82.03  82.48  83.34  18922    1.0
numax[26]    61.98  2.3e-3    0.3  61.39  61.77  61.98  62.18  62.56  16574    1.0
numax[27]   104.82  5.3e-3   0.59 103.65 104.42 104.82 105.22 105.98  12651    1.0
numax[28]    49.13  3.2e-3   0.35  48.45   48.9  49.13  49.37  49.81  11785    1.0
numax[29]    47.82  3.1e-3   0.35  47.15  47.59  47.82  48.06   48.5  12759    1.0
numax[30]    60.87  2.0e-3   0.23  60.42  60.72  60.87  61.03  61.33  12641    1.0
numax[31]    70.78  3.0e-3   0.35   70.1  70.55  70.78  71.01  71.46  13475    1.0
numax[32]    70.78  3.0e-3   0.35   70.1  70.54  70.78  71.01  71.46  13338    1.0
numax[33]    53.48  2.3e-3    0.3  52.89  53.28  53.48  53.68  54.06  17068    1.0
numax[34]    49.19  2.8e-3    0.3   48.6  48.99  49.19   49.4  49.79  11452    1.0
numax[35]    71.01  3.4e-3   0.45  70.13  70.71  71.01  71.32  71.89  17621    1.0
numax[36]    77.38  4.1e-3   0.46  76.48  77.07  77.38  77.68  78.26  12276    1.0
numax[37]    85.43  3.0e-3   0.43  84.58  85.14  85.43  85.72  86.27  20110    1.0
numax[38]    75.95  2.7e-3   0.31  75.35  75.74  75.95  76.16  76.55  12544    1.0
numax[39]    76.83  4.2e-3   0.46  75.93  76.52  76.83  77.14  77.72  11955    1.0
numax[40]     46.9  2.8e-3   0.31  46.28  46.68   46.9  47.11  47.51  12552    1.0
numax[41]    94.78  3.2e-3   0.37  94.05  94.53  94.78  95.02  95.49  13453    1.0
numax[42]    53.47  2.3e-3    0.3  52.89  53.27  53.47  53.67  54.06  16454    1.0
numax[43]    61.38  2.2e-3   0.26  60.87   61.2  61.38  61.55  61.88  14313    1.0
numax[44]    50.86  2.3e-3   0.28  50.32  50.68  50.86  51.05  51.41  14455    1.0
numax[45]    48.71  8.6e-4   0.14  48.44  48.62  48.71   48.8  48.98  25545    1.0
numax[46]    94.78  3.1e-3   0.36  94.07  94.53  94.78  95.02  95.49  13649    1.0
numax[47]    89.34  1.9e-3   0.25  88.84  89.16  89.33  89.51  89.83  17725    1.0
numax[48]    61.77  3.4e-3    0.4  60.99   61.5  61.77  62.04  62.56  13482    1.0
