Inference for Stan model: anon_model_36d21e616971c881d1e45dd863be4cb0.
4 chains, each with iter=12000; warmup=6000; thin=1; 
post-warmup draws per chain=6000, total post-warmup draws=24000.

                   mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
numax[58]         61.81    0.03   0.36   61.1  61.57  61.81  62.06  62.52  165.0   1.01
numax[59]         48.34    0.05   0.51  47.32  48.01  48.35  48.69   49.3   97.0   1.04
numax[60]         68.94    0.04    0.4  68.16  68.66  68.94  69.22  69.72   82.0   1.05
numax[61]          62.1    0.02   0.24  61.64  61.93  62.09  62.25  62.58  181.0   1.01
numax[62]         93.94    0.02   0.28   93.4  93.75  93.93  94.12  94.52  238.0   1.03
numax[63]         51.86    0.03   0.27   51.3  51.68  51.87  52.06  52.36   75.0   1.06
numax[64]         97.16    0.03   0.39  96.41  96.87  97.17  97.43  97.93  204.0   1.01
numax[65]         57.38    0.03   0.33  56.74  57.15  57.38   57.6   58.0  122.0   1.04
numax[66]         60.44    0.06    0.4  59.65  60.16  60.44  60.72  61.21   51.0   1.03
numax[67]         45.41    0.03   0.47  44.53  45.09  45.41  45.73  46.34  184.0   1.01
numax[68]         50.47    0.03   0.35  49.77  50.23  50.49  50.72  51.11  134.0   1.04
numax[69]          98.2    0.03   0.28  97.64  98.01  98.21  98.38  98.74   89.0   1.08
numax[70]         85.41    0.03   0.43  84.58  85.12   85.4   85.7  86.26  213.0   1.01
numax[71]         98.17    0.02   0.27  97.65  97.98  98.17  98.36  98.68  172.0   1.01
numax[72]         46.72    0.02   0.33  46.07   46.5  46.71  46.95  47.35  198.0   1.01
numax[73]        104.06    0.02   0.24 103.58 103.89 104.06 104.22 104.52  149.0   1.02
numax[74]         81.43    0.09   0.83  79.74  80.88  81.46   82.0  83.05   90.0   1.04
numax[75]         45.22    0.04   0.37  44.52  44.97   45.2  45.46  46.01   90.0   1.09
numax[76]         74.22    0.03   0.32  73.55  74.01  74.22  74.44  74.83  117.0   1.03
numax[77]         61.03    0.04   0.23  60.55  60.89  61.03  61.17  61.47   35.0   1.08
numax[78]        103.16    0.04   0.47 102.24 102.84 103.15 103.48 104.07  151.0   1.04
numax[79]         51.52    0.04    0.3  50.95  51.32  51.51  51.72  52.12   49.0   1.09
numax[80]         45.61    0.02   0.28  45.06  45.41  45.61  45.79  46.16  149.0   1.03
numax[81]         53.85    0.02   0.27  53.33  53.67  53.85  54.03  54.39  159.0   1.02
numax[82]         50.47    0.03   0.36  49.77  50.23  50.46  50.72  51.18  142.0   1.03
numax[83]         71.14    0.03   0.45  70.22  70.86  71.15  71.44   72.0  177.0   1.01
numax[84]         48.75    0.02   0.35  48.07  48.53  48.75  48.98  49.45  318.0   1.01
numax[85]          57.6    0.03   0.33  56.92  57.39  57.61  57.82  58.27  106.0   1.02
numax[86]         51.48    0.02   0.29   50.9  51.29  51.48  51.66  52.06  149.0   1.01
numax[87]         94.29    0.05   0.46  93.37  93.97   94.3  94.61  95.19   95.0   1.04
numax[88]         93.48    0.02   0.25   93.0  93.31  93.47  93.65  93.99  148.0   1.02
numax[89]         48.31    0.04   0.49  47.31   48.0  48.33  48.66  49.19  120.0   1.02
numax[90]         56.04    0.02   0.27  55.51  55.86  56.05  56.23  56.55  122.0   1.03
numax[91]         45.84    0.03   0.39  45.08  45.57  45.83   46.1  46.61  182.0   1.01
numax[92]         61.05    0.03   0.21  60.62  60.92  61.06  61.19  61.46   70.0   1.05
numax[93]        100.56    0.04    0.5  99.59 100.21 100.55  100.9 101.52  177.0   1.02
numax[94]         46.23    0.02   0.28  45.69  46.03  46.24  46.43  46.76  129.0   1.04
numax[95]         48.63    0.02   0.31  48.04  48.42  48.62  48.84  49.26  230.0   1.02
numax[96]         52.45    0.02    0.3  51.84  52.25  52.45  52.65  53.02  146.0   1.04
numax[97]        104.07    0.02   0.23  103.6 103.92 104.08 104.23  104.5  219.0   1.02
numax[98]         55.54    0.04    0.4  54.75  55.27  55.54  55.81  56.32  109.0   1.04
numax[99]         46.08    0.02   0.26  45.57  45.92  46.09  46.25  46.58  176.0   1.03
numax[100]        57.23    0.03   0.32  56.57  57.02  57.23  57.43  57.86  141.0   1.05
numax[101]        78.61    0.02   0.22  78.17  78.46  78.61  78.75  79.04  147.0   1.03
numax[102]        48.51    0.01   0.16  48.19   48.4  48.51  48.61  48.85  210.0   1.03
numax[103]        49.17    0.03   0.42  48.39  48.87  49.16  49.44  50.02  206.0   1.02
numax[104]        58.11    0.02   0.25  57.64  57.93   58.1  58.28  58.62  165.0   1.02
numax[105]        69.67    0.02   0.43  68.84  69.39  69.67  69.95  70.52  291.0   1.01
numax[106]        46.27    0.03   0.35   45.6  46.04  46.27   46.5  46.95  124.0   1.02
numax[107]        50.59    0.04   0.39  49.82  50.33  50.59  50.86  51.33  103.0   1.04
numax[108]       104.06    0.02   0.24 103.59  103.9 104.06 104.21 104.53  195.0   1.04
numax[109]        54.09    0.02    0.3  53.52   53.9  54.09  54.28  54.69  166.0   1.02
numax[110]        58.17    0.02   0.24   57.7  58.01  58.18  58.34  58.64  212.0   1.01
numax[111]        59.02    0.02   0.24  58.53  58.86  59.03   59.2  59.46  203.0   1.03
numax[112]        78.72    0.03   0.43  77.89  78.42  78.72  79.01  79.53  207.0   1.03
numax[113]        64.21    0.04    0.4  63.45  63.94  64.19  64.47  65.04  131.0   1.04
numax[114]        52.52    0.01   0.19  52.16   52.4  52.52  52.65  52.91  231.0   1.01
numax[115]        45.49    0.02    0.3   44.9  45.29  45.48  45.68  46.09  151.0   1.02
numax[116]        46.79    0.02   0.28  46.24  46.59  46.79  46.98  47.34  242.0   1.01
numax[117]        61.03    0.02    0.2  60.65   60.9  61.03  61.17  61.41  115.0    1.1
numax[118]         69.3    0.02   0.26   68.8  69.12  69.29  69.47  69.83  124.0   1.02
numax[119]        68.89    0.04   0.49  67.96  68.55  68.88  69.23  69.84  143.0   1.01
numax[120]        48.69    0.02   0.25  48.22  48.52  48.68  48.86   49.2  246.0   1.02
numax[121]        46.89    0.02   0.22  46.45  46.74  46.88  47.03  47.35  163.0   1.02
numax[122]        70.44    0.04   0.39  69.69  70.18  70.43  70.71  71.17  108.0   1.04
numax[123]        58.39    0.03   0.35  57.71  58.15  58.39  58.63  59.05  105.0   1.04
numax[124]        61.99    0.03   0.27  61.45  61.81   62.0  62.18  62.53  106.0   1.05
numax[125]        46.66    0.03   0.23  46.19  46.51  46.66  46.82  47.11   74.0   1.06
numax[126]        45.29    0.02   0.27  44.77  45.11  45.29  45.48   45.8  129.0   1.03
numax[127]        99.53    0.04   0.52  98.51  99.17  99.52  99.88 100.56  162.0   1.04
numax[128]        50.49    0.03   0.36  49.77  50.25  50.49  50.73  51.16  179.0   1.02
numax[129]        45.69    0.02   0.23  45.24  45.54  45.69  45.85  46.15  187.0   1.06
numax[130]       103.91    0.05   0.52 102.89 103.56  103.9 104.24 104.96  130.0   1.05
numax[131]        78.11    0.05   0.65  76.85  77.67  78.13  78.56  79.34  139.0   1.01
numax[132]        85.34    0.03   0.41  84.55  85.06  85.34  85.62  86.16  204.0   1.01
numax[133]        50.49    0.02   0.21  50.08  50.34  50.49  50.64   50.9  129.0   1.05
numax[134]        87.45    0.06   0.64  86.25   87.0  87.44  87.89  88.76  110.0   1.03
numax[135]        80.94    0.03    0.3  80.35  80.74  80.94  81.14  81.52  132.0   1.03
numax[136]        53.64    0.02   0.22  53.21  53.49  53.65  53.79  54.08   80.0   1.06
numax[137]        61.26    0.04   0.44  60.38  60.96  61.27  61.56  62.14  143.0   1.01
numax[138]        64.89    0.03   0.39  64.14  64.62  64.89  65.16  65.63  143.0   1.03
numax[139]        47.85    0.03   0.33  47.18  47.63  47.85  48.08  48.48  132.0   1.06
numax[140]        61.62    0.04    0.4  60.87  61.33  61.61  61.89  62.42   82.0   1.02
numax[141]        45.02    0.03   0.41  44.21  44.74  45.03   45.3  45.84  172.0   1.03
numax[142]        45.27    0.02   0.34  44.62  45.03  45.27   45.5  45.93  207.0   1.02
numax[143]        85.48    0.04   0.51  84.48  85.11  85.49  85.84  86.43  204.0   1.03
numax[144]        52.74    0.04   0.39  51.97  52.48  52.73  53.01  53.53   99.0   1.04
numax[145]        75.55    0.03   0.35   74.9  75.31  75.54  75.78  76.27  133.0   1.02
numax[146]        76.53    0.04   0.42  75.68  76.25  76.53  76.79  77.34  111.0   1.03
numax[147]        78.68    0.03   0.43  77.83  78.39  78.69  78.97   79.5  184.0   1.05
numax[148]        50.45    0.03   0.36  49.76  50.19  50.45  50.71  51.14  159.0   1.02
numax[149]        93.72    0.03    0.4  92.94  93.44  93.73  93.99  94.51  228.0   1.01
numax[150]        71.21    0.05   0.46  70.32  70.89  71.22  71.53  72.07   99.0   1.03
numax[151]        67.83    0.03   0.43  66.99  67.54  67.83  68.12  68.66  239.0   1.04
numax[152]        47.27    0.01   0.13  47.02  47.18  47.26  47.35  47.53  119.0   1.03
numax[153]        66.82    0.02   0.24  66.35  66.66  66.82  66.98  67.28  181.0   1.05
numax[154]        63.53    0.12   1.11  61.37  62.74  63.55  64.37  65.52   91.0   1.03
numax[155]        88.73    0.01   0.19  88.37   88.6  88.73  88.86  89.11  217.0   1.02
numax[156]        45.07    0.03    0.4  44.25  44.81  45.08  45.34  45.83  152.0   1.01
numax[157]        45.47    0.02    0.3  44.88  45.27  45.47  45.67  46.06  175.0   1.03
numax[158]        94.78    0.02   0.35  94.11  94.53  94.77  95.01   95.5  220.0   1.04
numax[159]        70.47    0.04   0.39  69.66  70.22  70.48  70.74   71.2  111.0   1.05
numax[160]        89.66    0.03    0.4  88.89  89.39  89.66  89.92  90.46  131.0   1.03
numax[161]        52.46    0.02   0.29  51.91  52.25  52.44  52.65  53.06  166.0   1.02
numax[162]       103.34    0.03   0.36 102.61  103.1 103.34 103.59 104.02  167.0   1.02
numax[163]         50.2    0.02   0.27   49.7  50.02   50.2  50.37  50.73  180.0   1.01
numax[164]        69.69    0.03   0.44  68.83   69.4  69.69  69.97  70.59  193.0   1.02
numax[165]        48.45    0.03   0.21  48.06  48.29  48.44  48.59  48.88   48.0   1.07
numax[166]         46.7    0.03   0.31   46.1  46.49  46.69  46.91   47.3  114.0   1.04
numax[167]        47.72    0.02   0.21  47.33  47.57  47.71  47.85  48.14  184.0   1.01
numax[168]        47.52    0.05   0.52  46.48  47.19  47.52  47.88  48.52   88.0   1.05
numax[169]        60.11    0.04   0.45  59.18  59.81  60.11  60.41   61.0  113.0   1.06
numax[170]        57.26    0.03   0.31  56.66  57.05  57.26  57.47  57.89  129.0   1.05
numax[171]        85.34    0.03   0.42  84.51  85.07  85.34  85.63  86.15  271.0   1.01
numax[172]        48.52    0.02   0.19  48.15  48.39  48.52  48.65  48.87   73.0   1.03
numax[173]        73.06    0.02   0.28  72.51  72.87  73.05  73.24  73.62  172.0   1.05
numax[174]        60.16    0.03    0.4  59.38  59.89  60.16  60.42  60.94  176.0   1.01
numax[175]        73.08    0.03   0.33  72.42  72.87  73.09   73.3  73.71   99.0   1.06
numax[176]        67.39    0.07   0.59  66.19  67.01  67.42  67.79   68.5   78.0   1.04
numax[177]        55.43    0.06   0.38  54.71  55.16  55.42  55.67  56.19   43.0   1.15
numax[178]        91.56    0.02   0.26  91.05  91.37  91.56  91.73  92.07  181.0   1.02
numax[179]        69.77    0.03    0.4  68.97   69.5  69.77  70.04  70.57  237.0   1.01
numax[180]        67.87    0.03   0.43  67.05  67.57  67.86  68.17  68.69  153.0   1.04
numax[181]         56.8    0.06   0.57  55.63  56.42  56.82  57.19  57.87   81.0   1.05
numax[182]        78.71    0.03   0.44  77.82  78.42  78.72  79.02  79.55  164.0   1.02
numax[183]        62.06    0.02   0.25  61.59   61.9  62.05  62.22  62.61  147.0   1.01
numax[184]        72.92    0.02   0.24  72.42  72.77  72.92  73.07  73.38  102.0   1.03
numax[185]        48.38    0.02   0.31  47.77  48.16  48.38  48.58   49.0  211.0   1.01
numax[186]        73.04    0.02   0.28  72.51  72.85  73.05  73.23  73.58  142.0   1.04
numax[187]        61.09    0.03   0.29  60.52  60.89  61.09   61.3  61.66  122.0   1.04
numax[188]        57.68    0.04   0.37  56.96  57.44   57.7  57.93  58.41   93.0   1.03
numax[189]        57.12    0.07   0.69  55.86  56.63  57.09  57.58  58.53  101.0   1.01
numax[190]        51.82    0.03   0.27  51.32  51.64  51.81   52.0  52.36  112.0   1.04
numax[191]        57.63    0.03   0.37  56.92  57.37  57.62  57.87  58.37  190.0   1.02
numax[192]       104.93    0.05   0.57 103.86 104.53 104.92 105.31 106.08  130.0   1.02
numax[193]        48.49    0.02   0.28  47.94  48.29   48.5  48.69  49.03  192.0   1.03
numax[194]        71.17    0.04   0.46  70.27  70.86  71.17  71.48   72.1  129.0   1.02
numax[195]        46.57    0.04   0.46  45.63  46.29  46.59  46.88  47.42  133.0   1.02
numax[196]        47.89    0.03   0.32  47.27  47.67  47.89   48.1   48.5   93.0   1.06
numax[197]        68.93    0.05    0.4  68.11  68.67  68.93  69.19  69.71   79.0   1.06
numax[198]        80.14    0.04    0.4  79.35  79.88  80.14   80.4  80.95   88.0   1.03
numax[199]        57.11    0.04   0.47  56.19  56.78  57.11  57.45   58.0  119.0   1.05
numax[200]        47.78    0.05   0.52  46.73  47.43  47.78  48.15  48.78  102.0   1.05
phi[1]             1.82     0.5   0.76   0.77   1.11   1.74   2.54   3.05    2.0    3.0
phi[2]             0.65    0.03   0.32   0.12   0.44   0.62   0.82   1.44  122.0   1.04
phi[3]             0.63    0.03    0.4  -0.05   0.37   0.61   0.86   1.55  145.0   1.02
phi[4]             1.83    0.01   0.14   1.56   1.74   1.83   1.93   2.12  178.0   1.05
phi[5]             1.86    0.97   1.53  -2.04   1.09    2.5   2.91   3.63    2.0   2.56
phi[6]             1.67    0.05   0.42   0.99   1.37   1.62   1.93   2.63   83.0    1.1
phi[7]             1.41    0.02   0.29   0.84   1.23   1.41    1.6   1.98  143.0   1.03
phi[8]             1.96    0.02   0.23   1.53    1.8   1.95   2.13   2.42  140.0   1.03
phi[9]             2.38    0.02   0.24   1.86   2.25    2.4   2.55   2.77  131.0   1.01
phi[10]            0.92    0.01   0.18   0.58    0.8   0.92   1.05   1.28  221.0   1.02
phi[11]             1.4    0.39   0.77   0.58   0.94   1.15   1.43   3.41    4.0   2.42
phi[12]           -0.33    0.03   0.26  -0.78  -0.52  -0.35  -0.15   0.25   81.0   1.03
phi[13]            1.08    0.02    0.2   0.68   0.95   1.08   1.22   1.48  124.0   1.02
phi[14]            2.16    0.64   0.95   1.19   1.51   1.75   2.49   4.12    2.0   3.26
phi[15]            1.57    0.02   0.17   1.22   1.46   1.57   1.68   1.88  106.0   1.04
phi[16]            1.33    0.02   0.26   0.85   1.15   1.31   1.51   1.83  149.0   1.02
phi[17]            0.97    0.01   0.16   0.65   0.86   0.97   1.08   1.27  145.0   1.02
phi[18]            1.33    0.02   0.16   1.02   1.22   1.33   1.43   1.68   89.0   1.04
phi[19]            1.82    0.01   0.18   1.45    1.7   1.82   1.94   2.17  204.0   1.03
phi[20]            3.46    0.04   0.43   2.76   3.19   3.41   3.67    4.5  114.0   1.04
phi[21]            1.77    0.01   0.15    1.5   1.67   1.76   1.86   2.07  170.0    1.0
phi[22]            2.26    0.01   0.19   1.91   2.13   2.26   2.39   2.66  169.0   1.01
phi[23]            0.48    1.18    3.4   -6.2  -2.26   0.72   3.22   5.77    8.0   1.72
phi[24]            2.25    0.01   0.14   1.97   2.16   2.25   2.35   2.54  101.0   1.04
phi[25]             1.0    0.02   0.28   0.46   0.82    1.0   1.18   1.53  136.0   1.04
phi[26]            2.75    0.01   0.16   2.43   2.65   2.75   2.86   3.05  156.0   1.01
phi[27]            1.03    0.02   0.18   0.66   0.92   1.04   1.15   1.35  115.0   1.04
phi[28]            0.88    0.22    0.6   0.31   0.57   0.71   0.89    2.7    8.0   2.31
phi[29]            1.97    0.02   0.28   1.45   1.77   1.95   2.15   2.57  135.0   1.03
phi[30]            0.57    0.02   0.28   0.03   0.38   0.57   0.75    1.1  225.0   1.01
phi[31]            0.59    0.03   0.35  -0.01   0.36   0.56   0.78   1.41  143.0   1.03
phi[32]             1.5    0.03   0.27   1.08   1.33   1.46   1.63   2.23   80.0   1.02
phi[33]            0.57    0.04    0.3   0.05   0.36   0.54   0.74   1.26   67.0   1.09
phi[34]            1.18    0.23   0.78  -1.61   0.96   1.32   1.62   2.08   12.0   1.31
phi[35]            5.97    0.02   0.09    5.8   5.91   5.97   6.03   6.14   13.0   1.16
phi[36]            0.65    0.02   0.26   0.13   0.48   0.65   0.83   1.15  204.0   1.01
phi[37]            0.76    0.03    0.3   0.25   0.57   0.74   0.93   1.42  100.0   1.04
phi[38]            0.38     1.0   1.47  -1.32   -0.6  -0.26   1.58    3.2    2.0   3.61
phi[39]            0.04    0.03   0.22  -0.42   -0.1   0.05   0.19   0.47   65.0   1.06
phi[40]            2.56    0.02   0.22   2.14   2.43   2.57   2.71   2.99  200.0   1.02
phi[41]            2.04  8.5e-3   0.12   1.79   1.96   2.03   2.12   2.27  198.0   1.03
phi[42]            0.78    0.96   1.37  -1.84   -0.1   1.46   1.65   1.94    2.0   7.23
phi[43]            1.61    0.02   0.15   1.33   1.51   1.61   1.71   1.91   90.0   1.03
phi[44]            0.75    0.02   0.21   0.37   0.62   0.75   0.88    1.2  110.0   1.05
phi[45]            1.76    2.91   4.12  -5.72  -1.17   4.04   4.27   4.58    2.0  16.16
phi[46]            1.94    0.01   0.14   1.67   1.84   1.94   2.04   2.21   93.0   1.01
phi[47]            1.01    0.05   0.34   0.42   0.78   0.98   1.19   1.84   55.0   1.09
phi[48]             2.7    0.61   0.91   0.77   2.08   3.09   3.35   3.67    2.0   3.26
phi[49]            1.79    0.13   0.28   1.33    1.6   1.76   1.95   2.43    5.0   1.41
phi[50]            1.35    0.01   0.15   1.07   1.25   1.35   1.44   1.67  181.0   1.03
phi[51]            1.64    0.02   0.25   1.16   1.48   1.64    1.8   2.19  152.0   1.03
phi[52]            0.57    0.03   0.29 1.5e-4   0.38   0.58   0.77   1.11  100.0   1.03
phi[53]           -0.67     1.7   3.42  -5.33  -4.39  -1.43   1.71   5.06    4.0   1.74
phi[54]            0.26    0.02   0.24  -0.22   0.11   0.26   0.41   0.76  103.0   1.03
phi[55]            2.04    0.03   0.22   1.62    1.9   2.04   2.19   2.48   66.0   1.07
phi[56]            1.66    0.02   0.21   1.23   1.53   1.66    1.8   2.04  135.0   1.02
phi[57]            0.39    0.04   0.39  -0.36   0.13   0.38   0.65   1.16  119.0   1.04
phi[58]            1.03    0.01   0.18   0.69   0.91   1.03   1.16   1.39  172.0   1.03
phi[59]           -0.22    1.26   3.22  -5.89  -2.19   0.96   1.74   4.91    7.0   1.89
phi[60]            2.07    0.02   0.17   1.74   1.95   2.07   2.18    2.4  113.0   1.04
phi[61]            1.82    0.02   0.19   1.47    1.7   1.82   1.95    2.2  144.0   1.02
phi[62]            1.93    0.02   0.31   1.23   1.76   1.94   2.13   2.45  209.0   1.02
phi[63]           -0.67  9.3e-3   0.08  -0.83  -0.72  -0.67  -0.62  -0.53   69.0   1.06
phi[64]            2.49    0.01    0.2   2.12   2.35   2.48   2.61   2.89  196.0   1.04
phi[65]            1.46    0.02   0.22   1.02   1.31   1.47   1.62    1.9   86.0   1.07
phi[66]            1.95    0.03   0.25   1.48   1.78   1.95   2.13   2.42   55.0   1.03
phi[67]            0.38    0.02   0.25   -0.1   0.21   0.38   0.55   0.88  202.0   1.02
phi[68]            0.53    0.03   0.28  -0.03   0.35   0.54   0.72   1.07  112.0   1.05
phi[69]            2.38    0.02   0.22   1.91   2.24   2.39   2.54   2.77  180.0   1.06
phi[70]           -0.39    0.48   3.59   -5.9  -3.95  -0.84   2.53   5.49   55.0    1.1
phi[71]            2.34    0.02   0.23   1.79   2.21   2.36   2.49   2.73  114.0   1.04
phi[72]            0.75    0.49   0.74  -0.11   0.26   0.47   1.02   2.41    2.0   2.85
phi[73]            2.07  9.7e-3   0.13   1.84   1.98   2.07   2.15   2.33  168.0   1.03
phi[74]            0.83    0.94   1.36  -1.81  -0.15   1.46   1.73   2.17    2.0   5.05
phi[75]            1.97    0.03   0.26   1.49   1.79   1.96   2.14   2.55   73.0   1.12
phi[76]             1.8    0.01   0.17   1.47   1.68   1.79   1.91   2.14  169.0   1.03
phi[77]            0.72    0.01   0.07   0.57   0.68   0.72   0.76   0.85   36.0   1.08
phi[78]            1.77    0.01   0.16   1.46   1.66   1.77   1.88    2.1  137.0   1.04
phi[79]            1.62    0.02   0.17   1.28    1.5   1.61   1.73   1.96   61.0   1.09
phi[80]            1.79    0.05   0.43   0.85   1.52   1.87   2.11   2.42   73.0   1.03
phi[81]            2.09    0.02    0.2   1.71   1.95   2.07   2.22    2.5  172.0   1.02
phi[82]            0.54    0.02   0.29  -0.04   0.35   0.54   0.75   1.09  157.0   1.01
phi[83]            0.39    0.03   0.34  -0.31   0.17    0.4   0.63   1.04  135.0   1.03
phi[84]           -0.65    0.41   3.42  -6.04  -2.93   -0.7    1.4   5.85   70.0   1.06
phi[85]            1.64    0.02   0.17   1.34   1.52   1.63   1.75   2.01  113.0   1.02
phi[86]             1.6    0.02   0.17   1.26   1.47   1.59   1.72   1.93  118.0   1.02
phi[87]            1.46    0.02   0.23   1.03   1.31   1.45    1.6   1.93  125.0   1.02
phi[88]            2.05    0.09   0.18   1.64   1.94   2.07   2.17   2.36    4.0   1.43
phi[89]            0.83    1.09    3.4  -5.24  -1.72    1.4   4.28   5.16   10.0   2.06
phi[90]            1.88    0.08   0.19   1.47   1.76   1.89   2.01    2.2    6.0   1.29
phi[91]            1.01    0.02   0.25   0.52   0.84   1.01   1.19   1.51  222.0   1.01
phi[92]            0.72  7.7e-3   0.06    0.6   0.68   0.73   0.77   0.84   64.0   1.05
phi[93]            1.84    0.01   0.16   1.54   1.73   1.84   1.95   2.14  182.0   1.02
phi[94]            2.13    0.34   0.67   0.93   1.57    2.2   2.68   3.21    4.0   1.53
phi[95]            0.63    0.02   0.22   0.21   0.49   0.63   0.78   1.09  209.0   1.03
phi[96]            0.98    0.02    0.2   0.58   0.84   0.98   1.13   1.36  112.0   1.04
phi[97]            2.09    0.01   0.13   1.85   2.01   2.09   2.17   2.35  145.0   1.02
phi[98]            0.98    0.02   0.22   0.52   0.84   0.98   1.13   1.41  108.0   1.05
phi[99]            2.68    0.65   0.96   0.65   2.04   3.09   3.36   3.71    2.0   3.42
phi[100]           1.47    0.04   0.24   0.99   1.31   1.48   1.64   1.91   37.0   1.12
phi[101]           1.96    0.01   0.13   1.71   1.87   1.96   2.05   2.24  136.0   1.03
phi[102]           1.01    0.07   0.42   0.32   0.76   0.95   1.16   2.25   36.0   1.14
phi[103]          -0.17    0.03    0.3  -0.66  -0.35  -0.19  -0.02    0.4  111.0   1.04
phi[104]           1.82    0.02   0.16    1.5   1.72   1.82   1.93   2.14  110.0   1.05
phi[105]          -0.43    1.02   1.57  -3.44  -0.86-6.9e-3   0.38   2.04    2.0   2.59
phi[106]          -1.36    2.02   2.88  -5.94  -3.96  -1.15   1.13    2.5    2.0   8.06
phi[107]           0.69    0.02   0.23   0.24   0.54   0.69   0.84   1.15   91.0   1.04
phi[108]           2.08    0.01   0.13   1.85   1.99   2.07   2.17   2.35  120.0   1.06
phi[109]            0.2    1.86   3.12  -4.18  -3.52   2.22   2.75   5.01    3.0   2.48
phi[110]           2.24    0.01   0.18    1.9   2.12   2.24   2.35   2.61  177.0   1.01
phi[111]           1.88    0.01   0.17   1.55   1.76   1.87   1.98   2.22  151.0   1.03
phi[112]           1.42    0.02   0.24   0.91   1.27   1.43   1.58   1.88  115.0   1.03
phi[113]           1.72    0.12   0.51   0.49   1.48   1.74   2.02   2.68   18.0   1.28
phi[114]           1.37    0.02   0.17   1.03   1.26   1.38   1.49    1.7  105.0   1.01
phi[115]           1.04    0.07   0.66  -0.05   0.58   0.94   1.39   2.62   86.0   1.06
phi[116]           1.48    0.82   2.65  -3.92  -0.34   1.94   3.21    6.0   10.0   1.42
phi[117]           0.72  5.4e-3   0.06    0.6   0.68   0.72   0.76   0.83  115.0    1.1
phi[118]           2.12    0.02   0.18   1.77    2.0   2.12   2.25   2.46  138.0   1.02
phi[119]           1.35    0.03   0.26   0.84   1.18   1.36   1.54   1.85  108.0   1.02
phi[120]           2.36    0.92   1.32   1.22   1.52   1.71   3.06   5.03    2.0   5.76
phi[121]           0.99    0.02   0.26   0.47   0.83   0.98   1.15   1.51  147.0   1.02
phi[122]           2.27    0.48   0.71   1.49   1.78   1.96   2.73   3.81    2.0   3.07
phi[123]           1.15    0.61   0.88   0.41   0.59   0.72   1.29   3.07    2.0   4.59
phi[124]           2.33    0.02    0.2   1.95    2.2   2.33   2.47   2.74  110.0   1.06
phi[125]            3.5    0.02   0.17   3.15   3.39    3.5   3.61   3.82   73.0   1.06
phi[126]           0.78    2.21   3.21  -5.11  -0.07    1.5   2.14    5.0    2.0   4.67
phi[127]            0.4    1.87   3.66  -4.64  -3.54  -0.31    2.9   6.13    4.0    2.1
phi[128]           1.34    0.99   1.42 3.8e-3   0.43   0.67   2.21   4.13    2.0   5.53
phi[129]           1.65    0.12   0.52    1.0   1.39   1.57   1.75    3.6   19.0   1.14
phi[130]           2.25    0.02   0.22   1.81   2.12   2.25   2.39    2.7  154.0   1.03
phi[131]           1.96    0.02   0.23   1.51   1.79   1.96   2.12   2.41  146.0   1.01
phi[132]          -0.19    0.41   3.59  -5.78  -3.55  -0.21   2.58    5.8   76.0   1.01
phi[133]           1.52    0.02   0.19    1.2   1.38   1.51   1.64   1.95  129.0   1.06
phi[134]           2.69    0.94   1.38  -0.04   1.81   3.27    3.6   4.21    2.0   4.03
phi[135]           1.82    0.01   0.15   1.51   1.73   1.83   1.93    2.1  145.0   1.05
phi[136]           1.75    0.01   0.14   1.48   1.65   1.75   1.84   2.04  152.0   1.03
phi[137]          -0.11    0.97    1.4  -2.88   -0.7   0.55   0.78   1.33    2.0    4.7
phi[138]           2.09    0.41    0.7   1.24   1.58    1.8   2.77   3.51    3.0   1.97
phi[139]            1.0    0.03   0.34    0.4   0.78   0.99   1.21   1.73  142.0   1.07
phi[140]           1.08    0.02   0.22   0.64   0.93   1.09   1.25   1.49  120.0   1.01
phi[141]          -0.16    0.02   0.35  -0.77  -0.38  -0.18   0.02    0.7  213.0   1.02
phi[142]           0.64    0.99   1.45  -0.78  -0.34  -0.05    1.6   3.76    2.0   4.03
phi[143]            1.2    0.02   0.26   0.74   1.03   1.18   1.36   1.76  130.0   1.03
phi[144]           1.41    0.72   1.05   0.36   0.72   0.92   1.88   3.61    2.0   4.14
phi[145]           2.31    0.05   0.25   1.71   2.18   2.34   2.47   2.73   26.0   1.13
phi[146]           0.96    0.02   0.21   0.53   0.83   0.97   1.11   1.37  109.0   1.04
phi[147]           1.41    0.02   0.22   0.97   1.26   1.42   1.56   1.82  100.0   1.04
phi[148]           0.52    0.02    0.3  -0.08   0.34   0.51    0.7   1.11  166.0   1.04
phi[149]           0.19    0.02   0.32  -0.39  -0.03   0.18   0.39   0.86  181.0   1.01
phi[150]           0.43    0.04   0.37  -0.32   0.19   0.44   0.69   1.13   85.0   1.06
phi[151]          -1.19     1.0   3.43  -6.23  -3.84  -1.69   1.12   4.75   12.0   1.29
phi[152]           0.97  7.5e-3   0.08   0.81   0.92   0.97   1.02   1.14  119.0   1.03
phi[153]           1.21    1.03   1.47  -1.45-3.1e-3   1.82   2.05   2.93    2.0   6.79
phi[154]           1.49     0.5   0.84  -0.73    1.3   1.77   2.04   2.42    3.0   2.05
phi[155]           2.16    0.02    0.2   1.75   2.02   2.15    2.3   2.54  129.0   1.05
