5.113441000000000000e+06,1.168755879887240923e+01,1.511516199008922001e+02,2.863522883091200733e-01,7.682211480472806928e-03,1.426111881344284404e-02,3.620795628696287238e+00,3.113271466511599694e+00,nan
5.024240000000000000e+06,1.205205863505559627e+01,1.574431927651557146e+02,1.624879519100138059e-01,1.309984536604204795e-02,1.895299308309131292e-02,3.459426783265322491e+00,-5.175139478925676606e-01,nan
5.111718000000000000e+06,1.054808622288859610e+01,1.345170823009251535e+02,2.306981341003691011e-01,7.262030439352354892e-03,-1.528601096370897953e-04,2.365354651522494578e+00,9.947708681181939294e-01,nan
5.112072000000000000e+06,1.006748564748663810e+01,1.260895557766481403e+02,1.838599705213489199e-01,1.010432891159953987e-02,1.101348242531236150e-02,3.178119367065097123e+00,2.259990576270659357e+00,nan
5.024143000000000000e+06,9.662063119025946278e+00,1.203530211635178233e+02,1.889656881530063504e-01,1.103123871025874989e-02,1.376533201962746103e-02,3.168724158884649533e+00,5.798932943474601753e-01,nan
5.023845000000000000e+06,8.931535829733450171e+00,1.087782550054554775e+02,1.717089625847580403e-01,1.273825248415766040e-02,2.048550790766104010e-02,4.085957335619992747e+00,1.705881229462410387e+00,nan
5.024405000000000000e+06,8.243781532953672553e+00,9.841191483734209555e+01,1.919364820877505207e-01,6.222692343433359162e-03,1.085553320027841419e-02,2.825944220182501354e+00,1.214828326563295535e+00,nan
5.024312000000000000e+06,8.091566341164124765e+00,9.528588723534402050e+01,1.644995794464311489e-01,1.028198449832563866e-02,2.009969767132892618e-02,2.905176052748988713e+00,2.040749688651954052e+00,nan
4.937770000000000000e+06,7.817918383023959805e+00,9.575056847491553924e+01,9.646525445694800749e-02,9.990654910467130362e-03,3.482698755443395383e-02,3.116693203292526526e+00,1.384294265632925347e+00,nan
5.024414000000000000e+06,6.479830145737838443e+00,7.938939796227225543e+01,1.652542517530666139e-02,1.132877422743543139e-02,2.759703990787314848e-02,2.656790517502914284e+00,2.393561178759580077e+00,nan
5.024512000000000000e+06,6.619264779719466141e+00,7.238074901147619755e+01,1.902914120569802747e-01,1.456333791919257187e-02,1.966812748649290205e-02,4.209561259431496616e+00,7.584832551297421288e-01,nan
5.112361000000000000e+06,6.135593910656791827e+00,6.843498337836733469e+01,1.434568839819765629e-01,8.024087509267703588e-03,2.085118268257499935e-02,2.981242841570204583e+00,1.201498419296755937e+00,nan
5.024476000000000000e+06,5.746821357202440694e+00,6.412155281400731610e+01,1.198263127136230295e-02,2.523293140133625601e-02,1.822940686749832673e-02,3.224652112333916687e+00,-8.505380418484445038e-01,nan
5.024043000000000000e+06,5.583828117995729201e+00,5.508126589131450146e+01,1.134266559990057543e-01,1.342766383689815782e-02,1.700248769828998502e-02,2.637534958960618958e+00,-2.072891387003587660e+00,nan
5.023889000000000000e+06,5.329970357396236480e+00,5.264105915461927765e+01,1.442534151991496094e-01,1.153298846260430652e-02,8.762756057418897779e-03,2.706198536149538647e+00,1.594028074957340557e+00,nan
5.111940000000000000e+06,5.132454044374478386e+00,5.105251233155261303e+01,1.378863484636163039e-01,1.288371962600763122e-02,2.548077111483546334e-02,2.784424478949197646e+00,1.661217050652991967e+00,nan
5.023931000000000000e+06,4.806906000617386709e+00,4.418265049424979907e+01,1.950534970805011536e-01,1.509046354558463837e-02,3.338099420607681250e-02,2.460896922311189172e+00,-2.886454109246626154e-01,nan
5.023953000000000000e+06,4.729469169544999296e+00,4.825285296468207719e+01,6.007246285293636094e-04,8.749005887939470885e-03,2.462378830060157550e-02,3.510001367990822629e+00,1.965864592279576106e+00,nan
5.112288000000000000e+06,4.744476395960798953e+00,4.732709280460175449e+01,2.385918731707012408e-02,1.355149985672384622e-02,3.862388547325257965e-02,2.536307388085137227e+00,1.934861427985091475e-01,nan
5.024404000000000000e+06,4.782189805967923313e+00,4.597547713561610294e+01,-1.047794253849356275e-02,1.377412119423654727e-02,2.769121306673562669e-02,3.207329094996115959e+00,2.307416411281653923e-01,nan
5.111949000000000000e+06,4.805358080706231050e+00,4.647989967892257113e+01,-2.122244191821056822e-02,1.920831077117273952e-02,1.643483155748995048e-02,3.217954063395180864e+00,-5.071036005991635953e-01,nan
5.024582000000000000e+06,4.727031754738104219e+00,4.405461506471491617e+01,5.043773490284999411e-02,1.390114711923606632e-02,3.306132035379320822e-02,3.124586986408308231e+00,5.722140412560627887e+00,nan
5.024297000000000000e+06,4.552030713643363313e+00,4.524537227077501456e+01,7.025679966720863034e-02,1.651652633942671602e-02,1.846144025179473000e-02,2.909901383335801395e+00,-4.702947052534818817e-01,nan
5.112467000000000000e+06,4.742419917725404943e+00,4.560118239504297577e+01,-1.237672503181057836e-02,1.232017857366487536e-02,3.248893415123482731e-02,3.301044507687064478e+00,-1.082338329284499301e-01,nan
5.024967000000000000e+06,4.681744387529146678e+00,4.498047016022491817e+01,4.709926028494371836e-02,1.410895105043964530e-02,2.351604439724563553e-02,3.626345592914393290e+00,1.554736486646369986e+00,nan
5.200152000000000000e+06,4.705517359421700796e+00,4.436982920673201392e+01,3.520385974703986454e-02,1.513678294627871304e-02,3.973346804041113373e-02,2.823235458425005451e+00,1.867939277409606857e+00,nan
5.024327000000000000e+06,4.680174774381960390e+00,4.442881168056396035e+01,6.210273346081771756e-02,1.048036752104084673e-02,2.296625130526813371e-02,3.794790452398611791e+00,1.273310398009321220e+00,nan
5.112387000000000000e+06,4.682484015533273869e+00,4.518106214369506546e+01,-1.109582762189888910e-03,1.977614515361298536e-02,1.906033101693986945e-02,3.250255635426767320e+00,-5.747380500899573752e-01,nan
5.112938000000000000e+06,4.674161921222895977e+00,4.246487465772010239e+01,8.583678463601489284e-02,1.147863104281768298e-02,4.047974545738604324e-02,2.526101570498435311e+00,3.981840938429054066e+00,nan
5.112491000000000000e+06,4.668952581582418659e+00,4.347488913275910960e+01,1.986181170759963519e-03,9.512884167199864294e-03,2.487521573078154205e-02,3.036929089738828580e+00,1.408829954252286409e+00,nan
5.112373000000000000e+06,4.660906782578177143e+00,4.441599986208324680e+01,8.827918125571256880e-01,-4.361595709674789649e-03,3.137197184793919652e-02,2.182957207426398316e+00,5.237563195966699059e-01,nan
5.112744000000000000e+06,4.386333640022046509e+00,4.255488704292691438e+01,7.300186151572460314e-02,1.282704798034093978e-02,2.291696207383809442e-02,3.109628861449779791e+00,-5.596574341266987718e-01,nan
5.112730000000000000e+06,4.537912323515428170e+00,4.316798028771627571e+01,2.708828594201425841e-03,1.701298717946027675e-02,3.700700324626306909e-02,2.670687031806153300e+00,3.069711341939914684e-01,nan
5.112948000000000000e+06,4.244577105430015429e+00,4.142274798544080028e+01,1.072470284172378358e-01,1.305554526774883699e-02,2.092143139762783766e-02,3.642539962518074326e+00,3.498367556370844955e-01,nan
5.112950000000000000e+06,4.328352547594678690e+00,4.075568654076461428e+01,-3.586035173871399053e-03,1.711355098642078007e-02,4.260877863028113971e-02,3.436569684951287229e+00,3.914814755285221937e-01,nan
5.112734000000000000e+06,4.094754765150514508e+00,3.835468761832965612e+01,9.170609587874416213e-02,1.342005389512459027e-02,4.525887381570992130e-02,2.564545866086858972e+00,2.142978228475875380e+00,nan
5.112974000000000000e+06,4.307335043950013542e+00,3.994240858277211004e+01,-2.480037247073160409e-02,1.763443130517380539e-02,2.141390394876393349e-02,3.799463248416316663e+00,2.269308396184681331e-01,nan
5.113041000000000000e+06,4.551744776360704847e+00,3.812596282125802105e+01,-4.898796818816475440e-02,-3.197060427766523216e-01,6.870579379163480604e-01,9.482527337189621264e+00,-2.623964864522799201e-01,nan
5.024583000000000000e+06,3.908313893318937637e+00,3.991767648627685361e+01,9.229917520044700341e-01,1.372715045946037125e-02,2.263031493595756699e-02,2.311839949658567761e+00,-3.270297219741609140e+00,nan
5.112401000000000000e+06,4.009074709025768790e+00,3.673037325417203647e+01,9.702498912988526403e-01,1.794111055418069062e-02,2.999622403632899031e-02,3.710088648125448252e+00,-1.241827326097115547e+00,nan
4.937257000000000000e+06,4.115313466570079903e+00,3.435228906857579290e+01,-1.453991687103635237e-02,1.752358484687371182e-02,2.780644671820810265e-02,2.818196057758330042e+00,6.952380933272345187e-02,nan
5.024601000000000000e+06,3.656075970487554283e+00,3.258141686557753047e+01,9.741834637023736310e-01,2.343127962077910798e-02,3.536706907870208055e-02,3.364348147247883336e+00,1.188145889442979719e-01,nan
4.937576000000000000e+06,3.550938355026763915e+00,3.237382853272048777e+01,9.377603357498183190e-01,7.306384990988159557e-03,1.809190363241139007e-02,2.545854212222736113e+00,-4.434602771002275623e-01,nan
4.937011000000000000e+06,4.032491579122671865e+00,2.834496769678114703e+01,8.972529436171644557e-01,2.727809541239839888e-02,-2.846966787690913617e-02,2.482712732955675072e+00,-3.370410877356690538e+00,nan
5.023732000000000000e+06,3.079187057799865901e+00,2.694517073326424850e+01,-1.627928470524580770e-02,2.014741470704144513e-02,4.917573165232389659e-02,2.280910664863427861e+00,2.531210374605517011e+00,nan
5.112880000000000000e+06,2.777085249185832438e+00,2.563627262720065048e+01,9.638969443800489145e-01,2.118582001459468414e-02,3.595611860839705715e-02,3.947691056805493925e+00,-1.198454803806525693e+00,nan
