                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10108      8.0000000000000004E-001      8.6370000000000006E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                       pp                                      cno                             he_core_mass                                 log_Teff                       photosphere_csound                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                              surface_he4                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                          acoustic_cutoff                          acoustic_radius                            ng_for_nu_max                          gs_per_delta_nu                              num_retries                              num_backups                                num_iters 
                                       1                                      613                  1.0000000000000001E-005                 -4.9999999999999991E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.5289845786379468E-001                  1.7356847002252067E-003                  9.9999980245098852E-001                  9.8212110423059718E-001                  9.5289845786379468E-001                  1.7356847002252067E-003                  9.9999980245098852E-001                  9.8212110423059718E-001                 -1.5364780746543969E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6475452313427152E+000                  6.9206422516530682E+005                  1.6059982710662735E+000                  1.0311675093003325E+000                  2.2786443218044035E+000                 -2.9375688914074778E-002                  5.7788300855863408E+000                 -2.1720865571908630E+000                  1.1740718539052937E+001                  7.3136299999999999E-001                  2.5997233076726683E-001                  2.5997233076726683E-001                  5.8509040000000001E-001                  2.0797786461381360E-001                  3.3910796663472396E+000                  0.0000000000000000E+000                  2.4501644275993563E+001                  2.2495420393986342E+002                  1.4744566604021535E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        5 
                                      10                                      612                  2.5958682111999992E-004                 -4.2873687855713767E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.5289845786379446E-001                  1.7356847191615662E-003                  9.9999980245098852E-001                  9.8212110422948440E-001                  9.5289845786379446E-001                  1.7356847191615662E-003                  9.9999980245098852E-001                  9.8212110422948440E-001                 -1.5364782014880230E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6453202232619755E+000                  6.8983325869860011E+005                  1.5969368472921335E+000                  1.0310868135747422E+000                  2.2788057132555841E+000                 -2.2969797093384321E-002                  5.7788301455244868E+000                 -2.1720864522215040E+000                  1.1740718704359788E+001                  7.3136299999999999E-001                  2.5997233076726683E-001                  2.5997233076726683E-001                  5.8509040000000001E-001                  2.0797786461381362E-001                  3.3932941325512838E+000                  0.0000000000000000E+000                  2.4573619300772606E+001                  2.2547546335632038E+002                  1.4734944289196344E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        5 
                                      20                                      612                  1.8668799962237360E-003                 -3.4955563250951283E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6442525542658164E-001                  1.7356848277000081E-003                  9.9999978708611148E-001                  9.8154236010665985E-001                  9.6442525542658164E-001                  1.7356848277000081E-003                  9.9999978708611148E-001                  9.8154236010665985E-001                 -1.5364787344412791E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6392791610764781E+000                  6.8359717557482107E+005                  1.5722393273625517E+000                  1.0308201779809452E+000                  2.2793389844431782E+000                 -8.6795381640979528E-003                  5.7788303849114335E+000                 -2.1720860704974134E+000                  1.1740719327248708E+001                  7.3136299999999999E-001                  2.5997233076726683E-001                  2.5997233076726683E-001                  5.8509040000000001E-001                  2.0797786461381362E-001                  3.4002513758326849E+000                  0.0000000000000000E+000                  2.4775528538430972E+001                  2.2687919677448025E+002                  1.4704795167608905E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      30                                      609                  1.1818815689988476E-002                 -2.7037438646188803E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6442525542658186E-001                  1.7356852591815289E-003                  9.9999977902534154E-001                  9.7696573724611058E-001                  9.6442525542658186E-001                  1.7356852591815289E-003                  9.9999977902534154E-001                  9.7696573724611058E-001                 -1.5364796564026756E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6346329780606603E+000                  6.7859561686303676E+005                  1.5530257348589798E+000                  1.0305057477607948E+000                  2.2799678448834788E+000                 -9.5160126736630200E-004                  5.7788310490595869E+000                 -2.1720850585335461E+000                  1.1740721008522854E+001                  7.3136299999999999E-001                  2.5997233076726683E-001                  2.5997233076726683E-001                  5.8509040000000001E-001                  2.0797786461381360E-001                  3.4074704850396969E+000                  0.0000000000000000E+000                  2.4944504416765010E+001                  2.2800412620794171E+002                  1.4673641406293062E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        5 
                                      40                                      610                  7.3438578398454205E-002                 -1.9119314041426323E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999977076671009E-001                  1.7356846432462474E-003                  5.0002133431102784E-006                  7.8128334647260535E-008                  9.9999977076671009E-001                  1.7356846432462474E-003                  5.0002133431102784E-006                  7.8128334647260535E-008                 -1.5364791878337417E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6337999622482240E+000                  6.7767607082855247E+005                  1.5494509116875168E+000                  1.0303843677999371E+000                  2.2802106048051947E+000                 -3.6612234658682311E-005                  5.7788331418470342E+000                 -2.1720818822241914E+000                  1.1740726293946834E+001                  7.3136299999999999E-001                  2.5997233076726683E-001                  2.5997233076726678E-001                  5.8509039999999990E-001                  2.0797786461381362E-001                  3.4096383405530748E+000                  0.0000000000000000E+000                  2.4982399435593219E+001                  2.2826627738459237E+002                  1.4664311872997516E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        5 
                                      50                                      610                  4.5497190750010674E-001                 -1.1201189436663841E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999977076671009E-001                  8.6318807515865684E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999977076671009E-001                  8.6318807515865684E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5364690607726441E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6337611908488707E+000                  6.7763266073173832E+005                  1.5492445540609432E+000                  1.0303587317853564E+000                  2.2802618768343561E+000                 -1.8604956154142970E-006                  5.7788436777079850E+000                 -2.1720659112057317E+000                  1.1740752883120400E+001                  7.3136299999999999E-001                  2.5997233076726683E-001                  2.5997233076726678E-001                  5.8509039999999990E-001                  2.0797786461381362E-001                  3.4099684133385106E+000                  0.0000000000000000E+000                  2.4986464288547502E+001                  2.2829929808805758E+002                  1.4662892419888364E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      60                                      610                  2.8173257176583335E+000                 -3.2830648319013606E-001                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999977076671009E-001                  2.4337047072604725E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999977076671009E-001                  2.4337047072604725E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5364009000142355E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6337642960999657E+000                  6.7763509184670483E+005                  1.5491662666544601E+000                  1.0303133775799242E+000                  2.2803525852452200E+000                 -1.5239505801538506E-006                  5.7789100035669811E+000                 -2.1719653725136037E+000                  1.1740920265790168E+001                  7.3136299999999999E-001                  2.5997233076726683E-001                  2.5997233076726678E-001                  5.8509039999999979E-001                  2.0797786461381362E-001                  3.4105002918062448E+000                  0.0000000000000000E+000                  2.4991594255917743E+001                  2.2834617959166701E+002                  1.4660605694749657E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      70                                      610                  1.7444397846610439E+001                  4.6350597728611198E-001                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999977902534154E-001                  1.2705326452798184E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999977902534154E-001                  1.2705326452798184E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5359800000520890E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6337857408044405E+000                  6.7765267818036757E+005                  1.5486978228899437E+000                  1.0300362662887177E+000                  2.2809068078276331E+000                 -1.5201439648686133E-006                  5.7793217270955308E+000                 -2.1713412714165545E+000                  1.1741959308345255E+001                  7.3136299999999999E-001                  2.5997233076726683E-001                  2.5997233076726678E-001                  5.8509039999999979E-001                  2.0797786461381362E-001                  3.4137510117832819E+000                  0.0000000000000000E+000                  2.5022889703049625E+001                  2.2863243327474049E+002                  1.4646645237867217E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      80                                      610                  1.0801137310051506E+002                  1.2553184377623601E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999977902534154E-001                  7.8128334693691493E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999977902534154E-001                  7.8128334693691493E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5333951705982757E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6339173476784299E+000                  6.7776054138249031E+005                  1.5458158682107264E+000                  1.0283320752011291E+000                  2.2843151900028102E+000                 -1.4979143037551682E-006                  5.7814573784382377E+000                 -2.1670845828345899E+000                  1.1748363404603147E+001                  7.3136299999999999E-001                  2.5997233076726683E-001                  2.5997233076726678E-001                  5.8509039999999979E-001                  2.0797786461381362E-001                  3.4337869659643383E+000                  0.0000000000000000E+000                  2.5216223222962206E+001                  2.3040079860325656E+002                  1.4561182885135128E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
