                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.3182720000000000E+034  0.1388667272750648E+013
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        5  0.1091409252259091E+002  0.0000000000000000E+000  0.2356060420071263E-004
                        0                        6  0.1269270575407466E+002  0.0000000000000000E+000  0.1729341882236233E-004
                        0                        7  0.1466291600653458E+002  0.0000000000000000E+000  0.1562262474445306E-004
                        0                        8  0.1658079639936097E+002  0.0000000000000000E+000  0.1338335342900341E-004
                        0                        9  0.1855502331477607E+002  0.0000000000000000E+000  0.1357015747865996E-004
                        0                       10  0.2055918852840182E+002  0.0000000000000000E+000  0.1313837927874678E-004
                        0                       11  0.2256089779445663E+002  0.0000000000000000E+000  0.1300149074330652E-004
                        0                       12  0.2458012206024529E+002  0.0000000000000000E+000  0.1308815366031867E-004
                        0                       13  0.2660681738588657E+002  0.0000000000000000E+000  0.1325567083898044E-004
                        0                       14  0.2864428397510627E+002  0.0000000000000000E+000  0.1334258184266242E-004
                        0                       15  0.3068098408807859E+002  0.0000000000000000E+000  0.1348076253483864E-004
                        0                       16  0.3272801583628392E+002  0.0000000000000000E+000  0.1364437270440834E-004
                        0                       17  0.3477448312777136E+002  0.0000000000000000E+000  0.1372843923911954E-004
                        0                       18  0.3682663542701067E+002  0.0000000000000000E+000  0.1387459499808062E-004
                        0                       19  0.3888122642803779E+002  0.0000000000000000E+000  0.1389208703118159E-004
                        0                       20  0.4093576850116464E+002  0.0000000000000000E+000  0.1393964661073889E-004
                        0                       21  0.4299494115056872E+002  0.0000000000000000E+000  0.1394850543601822E-004
                        0                       22  0.4505377112987121E+002  0.0000000000000000E+000  0.1388055983081112E-004
                        0                       23  0.4711407639086789E+002  0.0000000000000000E+000  0.1381190569286929E-004
                        0                       24  0.4917592077420712E+002  0.0000000000000000E+000  0.1368353798815714E-004
                        0                       25  0.5123771738167198E+002  0.0000000000000000E+000  0.1351226374829889E-004
                        0                       26  0.5330030583492287E+002  0.0000000000000000E+000  0.1331840247067132E-004
                        0                       27  0.5536314098345868E+002  0.0000000000000000E+000  0.1308316702878708E-004
                        0                       28  0.5742609821177740E+002  0.0000000000000000E+000  0.1281947999190408E-004
                        0                       29  0.5948908953238385E+002  0.0000000000000000E+000  0.1252313371795319E-004
                        0                       30  0.6155156539213706E+002  0.0000000000000000E+000  0.1220504894105643E-004
                        0                       31  0.6361402452611358E+002  0.0000000000000000E+000  0.1187420030010484E-004
                        0                       32  0.6567596992161600E+002  0.0000000000000000E+000  0.1152416505473543E-004
                        0                       33  0.6773735941570615E+002  0.0000000000000000E+000  0.1116020708646320E-004
                        0                       34  0.6979788092400881E+002  0.0000000000000000E+000  0.1079641564629605E-004
                        0                       35  0.7185777880070687E+002  0.0000000000000000E+000  0.1042675539887837E-004
                        0                       36  0.7391675564549497E+002  0.0000000000000000E+000  0.1006633080933805E-004
                        0                       37  0.7597479375609691E+002  0.0000000000000000E+000  0.9705390983667572E-005
                        0                       38  0.7803165637471558E+002  0.0000000000000000E+000  0.9365117026623687E-005
                        0                       39  0.8008758690542919E+002  0.0000000000000000E+000  0.9034662171779924E-005
                        0                       40  0.8214234980057547E+002  0.0000000000000000E+000  0.8725299622840194E-005
                        0                       41  0.8419592489566624E+002  0.0000000000000000E+000  0.8437509792068042E-005
                        0                       42  0.8624851557622758E+002  0.0000000000000000E+000  0.8176577625562440E-005
                        0                       43  0.8830012035647698E+002  0.0000000000000000E+000  0.7945056120499862E-005
                        0                       44  0.9035081064373567E+002  0.0000000000000000E+000  0.7743872607461832E-005
                        0                       45  0.9240101282411166E+002  0.0000000000000000E+000  0.7570993031482163E-005
                        0                       46  0.9445025631294629E+002  0.0000000000000000E+000  0.7429717056039527E-005
                        0                       47  0.9649920699739276E+002  0.0000000000000000E+000  0.7321698108758244E-005
                        0                       48  0.9854820832479926E+002  0.0000000000000000E+000  0.7248082288617554E-005
                        0                       49  0.1005968319215973E+003  0.0000000000000000E+000  0.7199900067379842E-005
                        0                       50  0.1026457840907733E+003  0.0000000000000000E+000  0.7191931714242816E-005
                        0                       51  0.1046951894810640E+003  0.0000000000000000E+000  0.7208855327466021E-005
                        0                       52  0.1067451212127407E+003  0.0000000000000000E+000  0.7253803125750077E-005
                        0                       53  0.1087957840060773E+003  0.0000000000000000E+000  0.7328531152967161E-005
                        0                       54  0.1108474752938475E+003  0.0000000000000000E+000  0.7425153843691749E-005
                        0                       55  0.1129000618593821E+003  0.0000000000000000E+000  0.7546449538803964E-005
                        0                       56  0.1149537806959930E+003  0.0000000000000000E+000  0.7686212799248614E-005
                        0                       57  0.1170088050763359E+003  0.0000000000000000E+000  0.7843946425624768E-005
                        0                       58  0.1190651015617014E+003  0.0000000000000000E+000  0.8010161857181535E-005
                        0                       59  0.1211224379355657E+003  0.0000000000000000E+000  0.8184241816972843E-005
                        0                       60  0.1231808497411684E+003  0.0000000000000000E+000  0.8369578152068066E-005
                        0                       61  0.1252403736843037E+003  0.0000000000000000E+000  0.8555731179777335E-005
                        0                       62  0.1273010467938807E+003  0.0000000000000000E+000  0.8745418304475419E-005
