                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.3182720000000000E+034  0.8764942884447977E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        2  0.1073866123399797E+002  0.0000000000000000E+000  0.2142559593357093E-002
                        0                        3  0.1501315327355709E+002  0.0000000000000000E+000  0.2475343037921277E-003
                        0                        4  0.1889459825334659E+002  0.0000000000000000E+000  0.4051459877918973E-004
                        0                        5  0.2233329199550919E+002  0.0000000000000000E+000  0.1584145576678998E-004
                        0                        6  0.2606209463124755E+002  0.0000000000000000E+000  0.8500249857863174E-005
                        0                        7  0.2963154077922572E+002  0.0000000000000000E+000  0.5940731670268424E-005
                        0                        8  0.3345875678243281E+002  0.0000000000000000E+000  0.5317860689373259E-005
                        0                        9  0.3730106732951661E+002  0.0000000000000000E+000  0.4421077142439499E-005
                        0                       10  0.4114262019039687E+002  0.0000000000000000E+000  0.4203663235772551E-005
                        0                       11  0.4508206617938175E+002  0.0000000000000000E+000  0.4121246348322840E-005
                        0                       12  0.4903207995341093E+002  0.0000000000000000E+000  0.3978068012953368E-005
                        0                       13  0.5299706071191652E+002  0.0000000000000000E+000  0.3935104993397995E-005
                        0                       14  0.5698421976783555E+002  0.0000000000000000E+000  0.3922250051455196E-005
                        0                       15  0.6098407055823005E+002  0.0000000000000000E+000  0.3945426114631411E-005
                        0                       16  0.6500264183501216E+002  0.0000000000000000E+000  0.3965835682167766E-005
                        0                       17  0.6902345955283825E+002  0.0000000000000000E+000  0.3981255295378928E-005
                        0                       18  0.7305523770564488E+002  0.0000000000000000E+000  0.4027475577037990E-005
                        0                       19  0.7709642538351963E+002  0.0000000000000000E+000  0.4054800217251943E-005
                        0                       20  0.8113912601829369E+002  0.0000000000000000E+000  0.4089362870761888E-005
                        0                       21  0.8519109167468054E+002  0.0000000000000000E+000  0.4130605196246673E-005
                        0                       22  0.8924701481955228E+002  0.0000000000000000E+000  0.4151933515899274E-005
                        0                       23  0.9330407795858041E+002  0.0000000000000000E+000  0.4178176163818967E-005
                        0                       24  0.9736731432215710E+002  0.0000000000000000E+000  0.4204790244570216E-005
                        0                       25  0.1014332665625126E+003  0.0000000000000000E+000  0.4215672291227701E-005
                        0                       26  0.1055002722618387E+003  0.0000000000000000E+000  0.4224387409405362E-005
                        0                       27  0.1095705470427280E+003  0.0000000000000000E+000  0.4229274771659822E-005
                        0                       28  0.1136427231278144E+003  0.0000000000000000E+000  0.4225167807882795E-005
                        0                       29  0.1177161477692649E+003  0.0000000000000000E+000  0.4215210849528078E-005
                        0                       30  0.1217912709536249E+003  0.0000000000000000E+000  0.4199362018709964E-005
                        0                       31  0.1258673437380377E+003  0.0000000000000000E+000  0.4174566929092479E-005
                        0                       32  0.1299441950358364E+003  0.0000000000000000E+000  0.4146566281693017E-005
                        0                       33  0.1340223286880825E+003  0.0000000000000000E+000  0.4111490411059160E-005
                        0                       34  0.1381008585037341E+003  0.0000000000000000E+000  0.4071604070657364E-005
                        0                       35  0.1421800428419377E+003  0.0000000000000000E+000  0.4024138682494248E-005
                        0                       36  0.1462592702646871E+003  0.0000000000000000E+000  0.3971868281509707E-005
