                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1989200000000000E+034  0.6043371350080485E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        2  0.1507364825902164E+002  0.0000000000000000E+000  0.1400554920018441E-002
                        0                        3  0.2094105735226220E+002  0.0000000000000000E+000  0.1461587235408869E-003
                        0                        4  0.2606603311529323E+002  0.0000000000000000E+000  0.2454656436310608E-004
                        0                        5  0.3091001238994293E+002  0.0000000000000000E+000  0.1008359629958001E-004
                        0                        6  0.3590835140793430E+002  0.0000000000000000E+000  0.5040035409394133E-005
                        0                        7  0.4087815497431564E+002  0.0000000000000000E+000  0.3943991097957388E-005
                        0                        8  0.4616579520651155E+002  0.0000000000000000E+000  0.3199220763347833E-005
                        0                        9  0.5137495158888204E+002  0.0000000000000000E+000  0.2801889661385398E-005
                        0                       10  0.5673875307280590E+002  0.0000000000000000E+000  0.2713296230811875E-005
                        0                       11  0.6215164710450005E+002  0.0000000000000000E+000  0.2581379053473774E-005
                        0                       12  0.6758633755896101E+002  0.0000000000000000E+000  0.2532614549497296E-005
                        0                       13  0.7306510906724635E+002  0.0000000000000000E+000  0.2507010444218224E-005
                        0                       14  0.7856202067064108E+002  0.0000000000000000E+000  0.2507947355181742E-005
                        0                       15  0.8408999152288182E+002  0.0000000000000000E+000  0.2514393957937389E-005
                        0                       16  0.8962576599754654E+002  0.0000000000000000E+000  0.2519809713398347E-005
                        0                       17  0.9518042332191141E+002  0.0000000000000000E+000  0.2539486462109593E-005
                        0                       18  0.1007454299217843E+003  0.0000000000000000E+000  0.2551136601194592E-005
                        0                       19  0.1063189697723964E+003  0.0000000000000000E+000  0.2570292388218724E-005
                        0                       20  0.1119052589439444E+003  0.0000000000000000E+000  0.2582992905334006E-005
                        0                       21  0.1174939092514286E+003  0.0000000000000000E+000  0.2590998554407063E-005
                        0                       22  0.1230906641050242E+003  0.0000000000000000E+000  0.2601227906616421E-005
                        0                       23  0.1286941447087410E+003  0.0000000000000000E+000  0.2602515455159514E-005
                        0                       24  0.1342997078204102E+003  0.0000000000000000E+000  0.2600632492478263E-005
                        0                       25  0.1399102318116312E+003  0.0000000000000000E+000  0.2595336367863055E-005
                        0                       26  0.1455238537083562E+003  0.0000000000000000E+000  0.2583661660405854E-005
