                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1989200000000000E+034  0.7231242060663853E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        2  0.1139426479354599E+002  0.0000000000000000E+000  0.1127826721569768E-002
                        0                        3  0.1573541755609154E+002  0.0000000000000000E+000  0.1405466160085101E-003
                        0                        4  0.1957898174080376E+002  0.0000000000000000E+000  0.2687140086979226E-004
                        0                        5  0.2330532018217957E+002  0.0000000000000000E+000  0.1349044583494436E-004
                        0                        6  0.2721076006003387E+002  0.0000000000000000E+000  0.6970086516652934E-005
                        0                        7  0.3099013897731992E+002  0.0000000000000000E+000  0.5724587605660298E-005
                        0                        8  0.3510179216144650E+002  0.0000000000000000E+000  0.5175858224562116E-005
                        0                        9  0.3915873971425116E+002  0.0000000000000000E+000  0.4400022089467665E-005
                        0                       10  0.4325392884118165E+002  0.0000000000000000E+000  0.4340575832716770E-005
                        0                       11  0.4744283729949058E+002  0.0000000000000000E+000  0.4186578875140588E-005
                        0                       12  0.5160702047957304E+002  0.0000000000000000E+000  0.4125151411201701E-005
                        0                       13  0.5583246836816462E+002  0.0000000000000000E+000  0.4166692646529211E-005
                        0                       14  0.6006290310342069E+002  0.0000000000000000E+000  0.4112286585023878E-005
                        0                       15  0.6429647663373667E+002  0.0000000000000000E+000  0.4144058658838857E-005
                        0                       16  0.6855483227168085E+002  0.0000000000000000E+000  0.4187059615275665E-005
                        0                       17  0.7281805812675832E+002  0.0000000000000000E+000  0.4216844332870630E-005
                        0                       18  0.7709215935034317E+002  0.0000000000000000E+000  0.4256376102173134E-005
                        0                       19  0.8137148947239891E+002  0.0000000000000000E+000  0.4277469884350551E-005
                        0                       20  0.8565447247516060E+002  0.0000000000000000E+000  0.4311905913306897E-005
                        0                       21  0.8994682315187396E+002  0.0000000000000000E+000  0.4337866792417293E-005
                        0                       22  0.9424060097311987E+002  0.0000000000000000E+000  0.4349322970138789E-005
                        0                       23  0.9853842323833257E+002  0.0000000000000000E+000  0.4364346014705108E-005
                        0                       24  0.1028410539639284E+003  0.0000000000000000E+000  0.4365056943803615E-005
                        0                       25  0.1071440984202221E+003  0.0000000000000000E+000  0.4355812017929143E-005
                        0                       26  0.1114505237489818E+003  0.0000000000000000E+000  0.4344714121054677E-005
                        0                       27  0.1157591098522738E+003  0.0000000000000000E+000  0.4318050248737171E-005
                        0                       28  0.1200678470155613E+003  0.0000000000000000E+000  0.4286657130731446E-005
                        0                       29  0.1243788812026583E+003  0.0000000000000000E+000  0.4249881316569814E-005
                        0                       30  0.1286911041137829E+003  0.0000000000000000E+000  0.4200443717287159E-005
                        0                       31  0.1330031221972067E+003  0.0000000000000000E+000  0.4143866720789870E-005
                        0                       32  0.1373158135633000E+003  0.0000000000000000E+000  0.4082454759930872E-005
                        0                       33  0.1416291905564742E+003  0.0000000000000000E+000  0.4014595827742479E-005
                        0                       34  0.1459418304935651E+003  0.0000000000000000E+000  0.3939269194189880E-005
