                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.2387040000000000E+034  0.3498862154415014E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        1  0.2112286285107397E+002  0.0000000000000000E+000  0.3380235883722766E-001
                        0                        2  0.3819808168550901E+002  0.0000000000000000E+000  0.2126855430081046E-002
                        0                        3  0.5357257254479237E+002  0.0000000000000000E+000  0.3018606061401065E-003
                        0                        4  0.6821953886165441E+002  0.0000000000000000E+000  0.5965853836535881E-004
                        0                        5  0.8190618332804867E+002  0.0000000000000000E+000  0.1371089913564058E-004
                        0                        6  0.9444170003443112E+002  0.0000000000000000E+000  0.5187409060441340E-005
                        0                        7  0.1073736099924474E+003  0.0000000000000000E+000  0.2801523522555571E-005
                        0                        8  0.1202554791156471E+003  0.0000000000000000E+000  0.1639346621112880E-005
                        0                        9  0.1330492636482103E+003  0.0000000000000000E+000  0.1249261994456119E-005
                        0                       10  0.1463621595568441E+003  0.0000000000000000E+000  0.1070005021236392E-005
