                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10108      8.0000000000000004E-001      1.7232999999999998E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                       pp                                      cno                             he_core_mass                                 log_Teff                       photosphere_csound                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                              surface_he4                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                          acoustic_cutoff                          acoustic_radius                            ng_for_nu_max                          gs_per_delta_nu                              num_retries                              num_backups                                num_iters 
                                       1                                      607                  1.0000000000000001E-005                 -4.9999999999999991E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6628804921206701E-001                  1.7330197153834939E-003                  9.9999975099289129E-001                  9.8744748344254230E-001                  9.6628804921206701E-001                  1.7330197153834939E-003                  9.9999975099289129E-001                  9.8744748344254230E-001                 -1.5617063834942799E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6420593663635978E+000                  6.5255153643487056E+005                  1.6676702915803834E+000                  1.0729752495156228E+000                  2.1950288413738228E+000                 -4.1011452962930135E-002                  5.7788387790118900E+000                 -2.2822753814793364E+000                  1.1593305117377364E+001                  6.2276700000000007E-001                  3.5996168875467710E-001                  3.5996168875467710E-001                  4.9821360000000009E-001                  2.8796935100374166E-001                  2.9274994510664025E+000                  0.0000000000000000E+000                  2.0338676207319246E+001                  1.9770205372924957E+002                  1.7079422502295076E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        5 
                                      10                                      607                  2.5958682111999992E-004                 -4.2873687855713767E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6628804921206701E-001                  1.7330197360779622E-003                  9.9999975099289129E-001                  9.8744748343998467E-001                  9.6628804921206701E-001                  1.7330197360779622E-003                  9.9999975099289129E-001                  9.8744748343998467E-001                 -1.5617064955572827E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6394785269130505E+000                  6.5021881614242541E+005                  1.6571531643671931E+000                  1.0728783648101214E+000                  2.1952226107848256E+000                 -3.2340214437105760E-002                  5.7788388357578393E+000                 -2.2822752771333823E+000                  1.1593305278838626E+001                  6.2276700000000007E-001                  3.5996168875467710E-001                  3.5996168875467710E-001                  4.9821360000000003E-001                  2.8796935100374166E-001                  2.9297804628696000E+000                  0.0000000000000000E+000                  2.0408301963572615E+001                  1.9826704756929036E+002                  1.7066125135883747E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        4 
                                      20                                      603                  1.8668799962237360E-003                 -3.4955563250951283E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6628804921206679E-001                  1.7330198624510803E-003                  9.9999974102113132E-001                  9.8526428040384550E-001                  9.6628804921206679E-001                  1.7330198624510803E-003                  9.9999974102113132E-001                  9.8526428040384550E-001                 -1.5617069489698979E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6324494784584567E+000                  6.4370448839074548E+005                  1.6283875179120766E+000                  1.0725536384917509E+000                  2.1958720634215672E+000                 -1.2440343527389552E-002                  5.7788390794844249E+000                 -2.2822748823835912E+000                  1.1593305919153162E+001                  6.2276700000000007E-001                  3.5996168875467710E-001                  3.5996168875467710E-001                  4.9821360000000003E-001                  2.8796935100374166E-001                  2.9370758229996796E+000                  0.0000000000000000E+000                  2.0604916000332299E+001                  1.9980797278690343E+002                  1.7023734834647289E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      30                                      603                  1.1818815689988476E-002                 -2.7037438646188803E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6779684925269194E-001                  1.7330204355638478E-003                  9.9999971668958632E-001                  9.8326260058032000E-001                  9.6779684925269194E-001                  1.7330204355638478E-003                  9.9999971668958632E-001                  9.8326260058032000E-001                 -1.5617077211846206E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6270428786837363E+000                  6.3846255969299958E+005                  1.6059693657860510E+000                  1.0721577619781788E+000                  2.1966638164487109E+000                 -1.4457028496982923E-003                  5.7788397731156493E+000                 -2.2822738236900286E+000                  1.1593307677014328E+001                  6.2276700000000007E-001                  3.5996168875467710E-001                  3.5996168875467710E-001                  4.9821359999999998E-001                  2.8796935100374166E-001                  2.9448364870376884E+000                  0.0000000000000000E+000                  2.0771406321381946E+001                  2.0105789729611072E+002                  1.6978871397473314E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        5 
                                      40                                      603                  7.3438578398454205E-002                 -1.9119314041426323E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999971668958632E-001                  1.7330209000916848E-003                  2.4552125815077274E-005                  7.8128520673414331E-008                  9.9999971668958632E-001                  1.7330209000916848E-003                  2.4552125815077274E-005                  7.8128520673414331E-008                 -1.5617067462415392E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6260443370155611E+000                  6.3746653923813684E+005                  1.6016454040468440E+000                  1.0719928644449261E+000                  2.1969936115152162E+000                 -6.2199187390677552E-005                  5.7788421420413272E+000                 -2.2822702249635656E+000                  1.1593313663654261E+001                  6.2276700000000007E-001                  3.5996168875467710E-001                  3.5996168875467710E-001                  4.9821359999999998E-001                  2.8796935100374166E-001                  2.9473152007305652E+000                  0.0000000000000000E+000                  2.0811096700011340E+001                  2.0136473941539577E+002                  1.6964592042142714E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
                                      50                                      603                  4.5497190750010674E-001                 -1.1201189436663841E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999971668958632E-001                  8.6184596588643092E-004                  2.4552125815077274E-005                  7.8128520673414331E-008                  9.9999971668958632E-001                  8.6184596588643092E-004                  2.4552125815077274E-005                  7.8128520673414331E-008                 -1.5616941289283687E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6259937172203451E+000                  6.3741531547106430E+005                  1.6013703963225239E+000                  1.0719566001731986E+000                  2.1970661400586713E+000                 -2.8414186693970584E-006                  5.7788547508470458E+000                 -2.2822510677154200E+000                  1.1593345530749923E+001                  6.2276700000000007E-001                  3.5996168875467710E-001                  3.5996168875467710E-001                  4.9821359999999998E-001                  2.8796935100374166E-001                  2.9477175344729458E+000                  0.0000000000000000E+000                  2.0815785579816470E+001                  2.0140595469452387E+002                  1.6962276546263459E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        2 
                                      60                                      603                  2.8173257176583335E+000                 -3.2830648319013606E-001                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999971668958632E-001                  2.4294507771511968E-004                  2.4552125815070769E-005                  7.8128520666909118E-008                  9.9999971668958632E-001                  2.4294507771511968E-004                  2.4552125815070769E-005                  7.8128520666909118E-008                 -1.5616100825957314E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6259983428490639E+000                  6.3741893352745043E+005                  1.6012756563741548E+000                  1.0718999789415762E+000                  2.1971793825219166E+000                 -2.2169494794281378E-006                  5.7789362886157791E+000                 -2.2821271907639167E+000                  1.1593551598530421E+001                  6.2276700000000007E-001                  3.5996168875467710E-001                  3.5996168875467710E-001                  4.9821359999999998E-001                  2.8796935100374166E-001                  2.9482901894941471E+000                  0.0000000000000000E+000                  2.0821103130018713E+001                  2.0145747651101306E+002                  1.6958981913710045E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        2 
                                      70                                      603                  1.7444397846610439E+001                  4.6350597728611198E-001                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999971668958632E-001                  1.2675538578857257E-004                  1.7276288286644653E-005                  7.8128520632214649E-008                  9.9999971668958632E-001                  1.2675538578857257E-004                  1.7276288286644653E-005                  7.8128520632214649E-008                 -1.5610913783877052E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6260301366060594E+000                  6.3744459522287175E+005                  1.6007138516053152E+000                  1.0715554890431653E+000                  2.1978683623187378E+000                 -2.2101664039297709E-006                  5.7794428750750404E+000                 -2.2813575559701902E+000                  1.1594831861964277E+001                  6.2276700000000007E-001                  3.5996168875467710E-001                  3.5996168875467710E-001                  4.9821359999999998E-001                  2.8796935100374166E-001                  2.9517758183725813E+000                  0.0000000000000000E+000                  2.0853397333544024E+001                  2.0177066375992223E+002                  1.6938955759711715E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
                                      80                                      603                  1.0801137310051506E+002                  1.2553184377623601E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999971668958632E-001                  7.8128520632214649E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999971668958632E-001                  7.8128520632214649E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5579107459644819E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6262249290219213E+000                  6.3760173460258823E+005                  1.5972619864933111E+000                  1.0694399716554388E+000                  2.2020993970941913E+000                 -2.1706778082289452E-006                  5.7819077525061466E+000                 -2.2759532993251606E+000                  1.1602712491814170E+001                  6.2276700000000007E-001                  3.5996168875467710E-001                  3.5996168875467710E-001                  4.9821359999999998E-001                  2.8796935100374166E-001                  2.9732432537759736E+000                  0.0000000000000000E+000                  2.1052828700541976E+001                  2.0370471655260482E+002                  1.6816652971969501E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
