                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.3580560000000000E+034  0.5533247020953356E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        1  0.1170038589999078E+002  0.0000000000000000E+000  0.7015238916402780E-001
                        0                        2  0.2255118888845155E+002  0.0000000000000000E+000  0.3771272339431355E-002
                        0                        3  0.3198601372745386E+002  0.0000000000000000E+000  0.5105436833755642E-003
                        0                        4  0.4092069893185784E+002  0.0000000000000000E+000  0.9985328025592058E-004
                        0                        5  0.4934437222501296E+002  0.0000000000000000E+000  0.2211599481592311E-004
                        0                        6  0.5696799919514674E+002  0.0000000000000000E+000  0.7981904987425990E-005
                        0                        7  0.6483549884220703E+002  0.0000000000000000E+000  0.4398899924352679E-005
                        0                        8  0.7273260844920648E+002  0.0000000000000000E+000  0.2558627324372476E-005
                        0                        9  0.8049608914846849E+002  0.0000000000000000E+000  0.1950973749939473E-005
                        0                       10  0.8860692963079167E+002  0.0000000000000000E+000  0.1712275615603204E-005
                        0                       11  0.9679122440504258E+002  0.0000000000000000E+000  0.1454011140900415E-005
                        0                       12  0.1049407117542482E+003  0.0000000000000000E+000  0.1316271660799844E-005
                        0                       13  0.1131988437344907E+003  0.0000000000000000E+000  0.1269883754361983E-005
                        0                       14  0.1215399235392292E+003  0.0000000000000000E+000  0.1226338629068345E-005
                        0                       15  0.1298984020473746E+003  0.0000000000000000E+000  0.1187515231304896E-005
                        0                       16  0.1382852701113145E+003  0.0000000000000000E+000  0.1166590780488300E-005
                        0                       17  0.1467007813614491E+003  0.0000000000000000E+000  0.1153232895425956E-005
