                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.2784880000000000E+034  0.8767887894363119E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        2  0.1009363548262625E+002  0.0000000000000000E+000  0.1766672634242893E-002
                        0                        3  0.1404424980417700E+002  0.0000000000000000E+000  0.1996166222639508E-003
                        0                        4  0.1747854157836741E+002  0.0000000000000000E+000  0.3914109255194549E-004
                        0                        5  0.2080144439283321E+002  0.0000000000000000E+000  0.1933437811277313E-004
                        0                        6  0.2427489812683062E+002  0.0000000000000000E+000  0.1091554715844178E-004
                        0                        7  0.2772795007251157E+002  0.0000000000000000E+000  0.9241333758197547E-005
                        0                        8  0.3140946910125571E+002  0.0000000000000000E+000  0.7876043047003115E-005
                        0                        9  0.3502170163500941E+002  0.0000000000000000E+000  0.6990316669461328E-005
                        0                       10  0.3872426909694374E+002  0.0000000000000000E+000  0.6876046730884306E-005
                        0                       11  0.4246664057689804E+002  0.0000000000000000E+000  0.6615283437089515E-005
                        0                       12  0.4621246135324992E+002  0.0000000000000000E+000  0.6476607127933152E-005
                        0                       13  0.4998348589798135E+002  0.0000000000000000E+000  0.6440354516810260E-005
                        0                       14  0.5376634109503082E+002  0.0000000000000000E+000  0.6446782208554300E-005
                        0                       15  0.5756621354708513E+002  0.0000000000000000E+000  0.6476042985263583E-005
                        0                       16  0.6137041818442248E+002  0.0000000000000000E+000  0.6500140814825883E-005
                        0                       17  0.6518403082903876E+002  0.0000000000000000E+000  0.6575884453577709E-005
                        0                       18  0.6900621032171129E+002  0.0000000000000000E+000  0.6632985941245549E-005
                        0                       19  0.7283058782636471E+002  0.0000000000000000E+000  0.6709620502290615E-005
                        0                       20  0.7666331161604910E+002  0.0000000000000000E+000  0.6796776266190076E-005
                        0                       21  0.8049880992530798E+002  0.0000000000000000E+000  0.6868203539590256E-005
                        0                       22  0.8433697620995549E+002  0.0000000000000000E+000  0.6954809991867259E-005
                        0                       23  0.8818041422267250E+002  0.0000000000000000E+000  0.7040656824714793E-005
                        0                       24  0.9202551805641539E+002  0.0000000000000000E+000  0.7114404799685842E-005
                        0                       25  0.9587294210455649E+002  0.0000000000000000E+000  0.7196345262898598E-005
                        0                       26  0.9972302765564140E+002  0.0000000000000000E+000  0.7272373483488932E-005
                        0                       27  0.1035748582702501E+003  0.0000000000000000E+000  0.7341969311856537E-005
                        0                       28  0.1074283288653374E+003  0.0000000000000000E+000  0.7407561273538077E-005
                        0                       29  0.1112833822614473E+003  0.0000000000000000E+000  0.7469159497072003E-005
                        0                       30  0.1151393553936556E+003  0.0000000000000000E+000  0.7525049227719061E-005
                        0                       31  0.1189966885061337E+003  0.0000000000000000E+000  0.7577935790317808E-005
                        0                       32  0.1228549797821457E+003  0.0000000000000000E+000  0.7624257032314920E-005
                        0                       33  0.1267140893971942E+003  0.0000000000000000E+000  0.7662493179931180E-005
                        0                       34  0.1305739974367676E+003  0.0000000000000000E+000  0.7695285064628258E-005
                        0                       35  0.1344342435689270E+003  0.0000000000000000E+000  0.7723972261635234E-005
                        0                       36  0.1382952939721745E+003  0.0000000000000000E+000  0.7747018213283585E-005
                        0                       37  0.1421566408350297E+003  0.0000000000000000E+000  0.7760393129942634E-005
                        0                       38  0.1460183180984081E+003  0.0000000000000000E+000  0.7769732565895885E-005
                        0                       39  0.1498801208965538E+003  0.0000000000000000E+000  0.7771017251689337E-005
