                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1989200000000000E+034  0.1110568577083815E+013
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        5  0.1193274458782259E+002  0.0000000000000000E+000  0.1764159318981700E-004
                        0                        6  0.1397532736166073E+002  0.0000000000000000E+000  0.1621224253908586E-004
                        0                        7  0.1614240129340096E+002  0.0000000000000000E+000  0.1310255979429384E-004
                        0                        8  0.1827481354215506E+002  0.0000000000000000E+000  0.1270896619403141E-004
                        0                        9  0.2049839062864339E+002  0.0000000000000000E+000  0.1249518501159569E-004
                        0                       10  0.2270587553211485E+002  0.0000000000000000E+000  0.1227122088704275E-004
                        0                       11  0.2494969204124808E+002  0.0000000000000000E+000  0.1231838627702863E-004
                        0                       12  0.2718881844315168E+002  0.0000000000000000E+000  0.1238493581607868E-004
                        0                       13  0.2945049033394496E+002  0.0000000000000000E+000  0.1255759828494201E-004
                        0                       14  0.3171196136317765E+002  0.0000000000000000E+000  0.1262751040716193E-004
                        0                       15  0.3398244527899739E+002  0.0000000000000000E+000  0.1271835760146541E-004
                        0                       16  0.3625415631593503E+002  0.0000000000000000E+000  0.1279018056245831E-004
                        0                       17  0.3853385741727152E+002  0.0000000000000000E+000  0.1284519145902753E-004
                        0                       18  0.4081349231445746E+002  0.0000000000000000E+000  0.1278710059880091E-004
                        0                       19  0.4309629681812658E+002  0.0000000000000000E+000  0.1276438065634282E-004
                        0                       20  0.4538174911248283E+002  0.0000000000000000E+000  0.1263622304957613E-004
                        0                       21  0.4766730883311173E+002  0.0000000000000000E+000  0.1249589437546960E-004
                        0                       22  0.4995517741451503E+002  0.0000000000000000E+000  0.1229473414810898E-004
                        0                       23  0.5224275416784120E+002  0.0000000000000000E+000  0.1205155903908092E-004
                        0                       24  0.5453123237312926E+002  0.0000000000000000E+000  0.1177071446742792E-004
                        0                       25  0.5681931851963391E+002  0.0000000000000000E+000  0.1145483700280568E-004
                        0                       26  0.5910756285568616E+002  0.0000000000000000E+000  0.1111215835836602E-004
                        0                       27  0.6139516921898742E+002  0.0000000000000000E+000  0.1074171908831158E-004
                        0                       28  0.6368202715431615E+002  0.0000000000000000E+000  0.1035678318733675E-004
                        0                       29  0.6596768481353904E+002  0.0000000000000000E+000  0.9966629482091189E-005
                        0                       30  0.6825287150448814E+002  0.0000000000000000E+000  0.9570446558215012E-005
                        0                       31  0.7053610433502190E+002  0.0000000000000000E+000  0.9177340452528735E-005
                        0                       32  0.7281820929222116E+002  0.0000000000000000E+000  0.8793024224956344E-005
                        0                       33  0.7509858709811290E+002  0.0000000000000000E+000  0.8428027557676677E-005
                        0                       34  0.7737737746915637E+002  0.0000000000000000E+000  0.8080359566195903E-005
                        0                       35  0.7965466189977850E+002  0.0000000000000000E+000  0.7758302356780371E-005
                        0                       36  0.8192986488677676E+002  0.0000000000000000E+000  0.7467979947978008E-005
                        0                       37  0.8420412894990343E+002  0.0000000000000000E+000  0.7208812460136034E-005
                        0                       38  0.8647631778096991E+002  0.0000000000000000E+000  0.6985337737076879E-005
                        0                       39  0.8874783103512955E+002  0.0000000000000000E+000  0.6803021770466394E-005
                        0                       40  0.9101808861240750E+002  0.0000000000000000E+000  0.6660129489200999E-005
                        0                       41  0.9328794110740729E+002  0.0000000000000000E+000  0.6558306107295607E-005
                        0                       42  0.9555766993138865E+002  0.0000000000000000E+000  0.6498169605100234E-005
                        0                       43  0.9782759005836556E+002  0.0000000000000000E+000  0.6476098726001574E-005
                        0                       44  0.1000978583638125E+003  0.0000000000000000E+000  0.6489008652065960E-005
                        0                       45  0.1023695840222825E+003  0.0000000000000000E+000  0.6541237676355248E-005
                        0                       46  0.1046421274477803E+003  0.0000000000000000E+000  0.6619603215619814E-005
                        0                       47  0.1069159179948609E+003  0.0000000000000000E+000  0.6732373135610707E-005
                        0                       48  0.1091917298494130E+003  0.0000000000000000E+000  0.6867576122905364E-005
                        0                       49  0.1114690364729747E+003  0.0000000000000000E+000  0.7027361457239341E-005
                        0                       50  0.1137480285287113E+003  0.0000000000000000E+000  0.7205850734525950E-005
                        0                       51  0.1160290663521814E+003  0.0000000000000000E+000  0.7391947794222531E-005
                        0                       52  0.1183116706288774E+003  0.0000000000000000E+000  0.7585583537346626E-005
                        0                       53  0.1205960466678087E+003  0.0000000000000000E+000  0.7791642696134139E-005
                        0                       54  0.1228821941876897E+003  0.0000000000000000E+000  0.7986237328549191E-005
                        0                       55  0.1251697250644570E+003  0.0000000000000000E+000  0.8175255138563650E-005
                        0                       56  0.1274584493885818E+003  0.0000000000000000E+000  0.8359704750871594E-005
                        0                       57  0.1297484239269245E+003  0.0000000000000000E+000  0.8537528643782813E-005
                        0                       58  0.1320392778261661E+003  0.0000000000000000E+000  0.8677836942020339E-005
                        0                       59  0.1343311222527990E+003  0.0000000000000000E+000  0.8815093907568112E-005
                        0                       60  0.1366235897140771E+003  0.0000000000000000E+000  0.8924307053366456E-005
                        0                       61  0.1389163116646829E+003  0.0000000000000000E+000  0.8994511252211872E-005
                        0                       62  0.1412094150749646E+003  0.0000000000000000E+000  0.9057266954761526E-005
                        0                       63  0.1435031172791522E+003  0.0000000000000000E+000  0.9112096119145065E-005
                        0                       64  0.1457971718339970E+003  0.0000000000000000E+000  0.9115779763471976E-005
                        0                       65  0.1480911474056570E+003  0.0000000000000000E+000  0.9102660815205473E-005
