5.491183848106181209e+00,5.590232232158742676e+01,2.140000042636539673e-03,3.097818748832432967e-02,3.218816168828399216e-02,4.415386562573483609e+00,6.865553734363865068e-01,7.585970333265008776e+02
5.407030182351654446e+00,5.848782560295627775e+01,1.436209132123381915e-01,1.748916629339331008e-02,1.222244998198956933e-01,2.298725272483623350e+00,-6.864202248334989598e-01,8.922666505356535254e+02
6.473713137290676656e+00,6.588610705978921089e+01,1.301800740630147668e-01,1.603690557947601639e-02,3.004630431518696271e-02,2.717444787168922460e+00,9.147875041586314149e-01,1.123817162502139126e+03
4.760034815278676668e+00,4.468280273371514966e+01,8.967392494618350307e-01,1.782699910705475357e-02,4.431502970030949673e-02,2.709037507847825488e+00,-7.305069770881454927e-01,7.357236079778921294e+02
8.489482363241343421e+00,9.743638926712488058e+01,1.100149450271562940e-01,1.199263333318260211e-02,2.276144164751482679e-02,2.718286824201168184e+00,2.335101846886995069e+00,1.166129670942991879e+03
6.179246479120291902e+00,6.717191770891965064e+01,7.328260377540682380e-02,1.620812103678898400e-02,2.866189159875167508e-02,5.461112800612895946e+00,9.868379500666067949e-01,8.855747219255543996e+02
