5.482844451330973534e+00,5.723689403581566637e+01,3.074201763655808745e-02,1.459411753417222922e-02,3.694575993938441910e-02,2.695076349401076765e+00,8.375213578551258253e-01,nan
5.395247367418861906e+00,5.989322900998104870e+01,1.687659171239219158e-01,1.385466952615109319e-02,7.795845441052935698e-02,2.581938612136306599e+00,-1.496686836723450618e-02,nan
6.449240883942119140e+00,6.769754836713667601e+01,1.691022091630416668e-01,1.346732718496813572e-02,2.943963343596430957e-02,2.670577416559493766e+00,1.569590752836725445e+00,nan
4.747748756537920833e+00,4.572791207187310647e+01,9.178395421752060246e-01,1.314244614518088328e-02,3.843214260301335006e-02,3.096308286407420951e+00,1.283717146315878355e-01,nan
8.432213620879863925e+00,9.808107214094803794e+01,1.888301648022831514e-01,1.104139995027200380e-02,2.107144205617359281e-02,2.819797815064771562e+00,2.370559536308463500e+00,nan
6.167254889993704303e+00,6.764531967334642104e+01,1.021524135165645525e-01,1.160102856472958188e-02,4.132921791141388329e-02,2.364990768563405954e+00,2.626682691312299145e+00,nan
