                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.3580560000000000E+034  0.4410560640569033E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        1  0.1642697484372728E+002  0.0000000000000000E+000  0.7124459361870246E-001
                        0                        2  0.3167164862885748E+002  0.0000000000000000E+000  0.4103804685772823E-002
                        0                        3  0.4502117541212295E+002  0.0000000000000000E+000  0.5850593559534938E-003
                        0                        4  0.5757258416852501E+002  0.0000000000000000E+000  0.1303166227316429E-003
                        0                        5  0.6992322672468654E+002  0.0000000000000000E+000  0.3352028338015672E-004
                        0                        6  0.8151090547988809E+002  0.0000000000000000E+000  0.9389045950388389E-005
                        0                        7  0.9232333198095813E+002  0.0000000000000000E+000  0.4155690491064116E-005
                        0                        8  0.1035635976840661E+003  0.0000000000000000E+000  0.2468528887211065E-005
                        0                        9  0.1148323634532988E+003  0.0000000000000000E+000  0.1467392727972461E-005
                        0                       10  0.1258005554094702E+003  0.0000000000000000E+000  0.1062265060008534E-005
                        0                       11  0.1370682177440918E+003  0.0000000000000000E+000  0.9429067133365654E-006
                        0                       12  0.1486318908492811E+003  0.0000000000000000E+000  0.8340928872702765E-006
