                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10108      1.3999999999999999E+000      8.6370000000000006E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                       pp                                      cno                             he_core_mass                                 log_Teff                       photosphere_csound                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                              surface_he4                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                          acoustic_cutoff                          acoustic_radius                            ng_for_nu_max                          gs_per_delta_nu                              num_retries                              num_backups                                num_iters 
                                       1                                      601                  1.0000000000000001E-005                 -4.9999999999999991E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.7078983611455738E-001                  2.4341308440793937E-004                  9.9999961617704125E-001                  9.8774718092667346E-001                  9.7078983611455738E-001                  2.4341308440793937E-004                  9.9999961617704125E-001                  9.8774718092667346E-001                 -1.5742958930202372E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6678453118250252E+000                  6.9162718596745736E+005                  2.2070108395569545E+000                  1.2910736325810532E+000                  2.0018701239292565E+000                 -7.5715932043207174E-002                  5.7788694313670526E+000                 -2.7095954988199669E+000                  1.1185662892787313E+001                  6.7136299999999993E-001                  3.1996594555971297E-001                  3.1996594555971303E-001                  9.3990820000000008E-001                  4.4795232378359812E-001                  1.8595804727831395E+000                  0.0000000000000000E+000                  1.2655257672371398E+001                  1.2012806374796726E+002                  2.6887785030979349E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      10                                      598                  2.5958682111999992E-004                 -4.2873687855713767E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.7685899777179341E-001                  2.4360186563387480E-004                  9.9999959487125767E-001                  9.8774718091382818E-001                  9.7685899777179341E-001                  2.4360186563387480E-004                  9.9999959487125767E-001                  9.8774718091382818E-001                 -1.5742959985952135E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6650166404068512E+000                  6.8927937735449872E+005                  2.1954645650612981E+000                  1.2909578381695734E+000                  2.0021017127522160E+000                 -6.0566272059207303E-002                  5.7788694798799174E+000                 -2.7095954047665161E+000                  1.1185663035600989E+001                  6.7136299999999993E-001                  3.1996594555971297E-001                  3.1996594555971297E-001                  9.3990820000000008E-001                  4.4795232378359823E-001                  1.8612394333483191E+000                  0.0000000000000000E+000                  1.2703310596588468E+001                  1.2056892710134019E+002                  2.6863819401274645E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      20                                      594                  1.8668799962237360E-003                 -3.4955563250951283E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.7685899777179352E-001                  2.4682011709139688E-004                  9.9999956004129564E-001                  9.8650326325151372E-001                  9.7685899777179352E-001                  2.4682011709139688E-004                  9.9999956004129564E-001                  9.8650326325151372E-001                 -1.5742963822549248E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6567726928517326E+000                  6.8226346173724206E+005                  2.1616770497167574E+000                  1.2905519756075396E+000                  2.0029134378762836E+000                 -2.5200574304729360E-002                  5.7788697223794880E+000                 -2.7095950199453518E+000                  1.1185663664538126E+001                  6.7136299999999993E-001                  3.1996594555971297E-001                  3.1996594555971292E-001                  9.3990820000000019E-001                  4.4795232378359823E-001                  1.8666961415071286E+000                  0.0000000000000000E+000                  1.2848446356662103E+001                  1.2186558196498704E+002                  2.6785291343470139E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      30                                      593                  1.1818815689988476E-002                 -2.7037438646188803E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.7685899777179352E-001                  3.7891117341245486E-004                  9.9999949921829701E-001                  9.8415905877989385E-001                  9.7685899777179352E-001                  3.7891117341245486E-004                  9.9999949921829701E-001                  9.8415905877989385E-001                 -1.5742970034056167E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6494869559524798E+000                  6.7581684639659605E+005                  2.1313981892808247E+000                  1.2899840191880796E+000                  2.0040493507152037E+000                 -3.6070980451527066E-003                  5.7788700928800276E+000                 -2.7095936863877119E+000                  1.1185665367745729E+001                  6.7136299999999993E-001                  3.1996594555971297E-001                  3.1996594555971297E-001                  9.3990820000000019E-001                  4.4795232378359812E-001                  1.8733092505231761E+000                  0.0000000000000000E+000                  1.2990605579471620E+001                  1.2309027158149397E+002                  2.6690734584285028E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      40                                      595                  7.3438578398454205E-002                 -1.9119314041426323E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.9999949921829701E-001                  1.7355304228957632E-003                  6.8294667640077535E-005                  7.8130189626636572E-008                  9.9999949921829701E-001                  1.7355304228957632E-003                  6.8294667640077535E-005                  7.8130189626636572E-008                 -1.5742950387477761E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6479057837188731E+000                  6.7438579097031639E+005                  2.1244826005996695E+000                  1.2896885693147149E+000                  2.0046402504619336E+000                 -1.9022933426543042E-004                  5.7788718854835261E+000                 -2.7095885918276195E+000                  1.1185672256839375E+001                  6.7136299999999993E-001                  3.1996594555971297E-001                  3.1996594555971297E-001                  9.3990820000000019E-001                  4.4795232378359823E-001                  1.8759619641901040E+000                  0.0000000000000000E+000                  1.3031994343444147E+001                  1.2344865138040657E+002                  2.6652992413727404E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      50                                      595                  4.5497190750010674E-001                 -1.1201189436663841E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.9999949921829701E-001                  8.6323457025931551E-004                  6.8294667640967949E-005                  7.8130190517354026E-008                  9.9999949921829701E-001                  8.6323457025931551E-004                  6.8294667640967949E-005                  7.8130190517354026E-008                 -1.5742712946911936E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6478194626448643E+000                  6.7430673922691587E+005                  2.1239734252612488E+000                  1.2896066237935215E+000                  2.0048041415043198E+000                 -1.0651271542611799E-005                  5.7788893440578315E+000                 -2.7095585910108730E+000                  1.1185719822379415E+001                  6.7136299999999993E-001                  3.1996594555971297E-001                  3.1996594555971292E-001                  9.3990820000000019E-001                  4.4795232378359823E-001                  1.8765143787446690E+000                  0.0000000000000000E+000                  1.3038208878598116E+001                  1.2350550661524142E+002                  2.6645146217024181E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      60                                      595                  2.8173257176583335E+000                 -3.2830648319013606E-001                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.9999949921829701E-001                  7.8130191754099659E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999949921829701E-001                  7.8130191754099659E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5741173775934778E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6478280735452131E+000                  6.7431357442654215E+005                  2.1237969607080216E+000                  1.2895011697162106E+000                  2.0050150496589416E+000                 -6.2150355591371767E-006                  5.7790197231591618E+000                 -2.7093174470413595E+000                  1.1186092062058128E+001                  6.7136299999999993E-001                  3.1996594555971297E-001                  3.1996594555971297E-001                  9.3990820000000008E-001                  4.4795232378359812E-001                  1.8771891125717091E+000                  0.0000000000000000E+000                  1.3044412894905483E+001                  1.2356430883912786E+002                  2.6635568928641966E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        4 
                                      70                                      595                  1.7444397846610439E+001                  4.6350597728611198E-001                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.9999949921829701E-001                  1.2765878576822057E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999949921829701E-001                  1.2765878576822057E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5731730944583985E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6478923005709558E+000                  6.7436611535905604E+005                  2.1228172778426808E+000                  1.2888828742320546E+000                  2.0062516406272537E+000                 -6.1805491868810437E-006                  5.7799405960714632E+000                 -2.7079102685583640E+000                  1.1188426498547930E+001                  6.7136299999999993E-001                  3.1996594555971297E-001                  3.1996594555971297E-001                  9.3990819999999964E-001                  4.4795232378359834E-001                  1.8811569816298164E+000                  0.0000000000000000E+000                  1.3080640637996753E+001                  1.2390798241902560E+002                  2.6579387306996825E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
                                      80                                      595                  1.0801137310051506E+002                  1.2553184377623601E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.9999952684768745E-001                  7.8130193807346513E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999952684768745E-001                  7.8130193807346513E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5674209267375243E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6482830246523141E+000                  6.7468563320807577E+005                  2.1168325740392144E+000                  1.2851090741676054E+000                  2.0137992407561520E+000                 -5.9877189347244662E-006                  5.7838403896412967E+000                 -2.6975325037059199E+000                  1.1202711294325272E+001                  6.7136299999999993E-001                  3.1996594555971297E-001                  3.1996594555971297E-001                  9.3990819999999964E-001                  4.4795232378359812E-001                  1.9055155206071033E+000                  0.0000000000000000E+000                  1.3303969869151112E+001                  1.2602656678229830E+002                  2.6239618339120032E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
