                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1989200000000000E+034  0.7071655711952657E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        2  0.1191392119237971E+002  0.0000000000000000E+000  0.1142331490213386E-002
                        0                        3  0.1646683969785495E+002  0.0000000000000000E+000  0.1124585715822932E-003
                        0                        4  0.2028319545989714E+002  0.0000000000000000E+000  0.2313033505300523E-004
                        0                        5  0.2420894708988419E+002  0.0000000000000000E+000  0.1059028246271190E-004
                        0                        6  0.2805320719270071E+002  0.0000000000000000E+000  0.6122701970282768E-005
                        0                        7  0.3214515626512472E+002  0.0000000000000000E+000  0.5258338239149617E-005
                        0                        8  0.3629729398312422E+002  0.0000000000000000E+000  0.4238760849215524E-005
                        0                        9  0.4047311009272416E+002  0.0000000000000000E+000  0.4045842804559231E-005
                        0                       10  0.4476724750664259E+002  0.0000000000000000E+000  0.3886446709755400E-005
                        0                       11  0.4905981488328663E+002  0.0000000000000000E+000  0.3762428954994183E-005
                        0                       12  0.5339617164084695E+002  0.0000000000000000E+000  0.3738869660822942E-005
                        0                       13  0.5774873941420072E+002  0.0000000000000000E+000  0.3730120757155101E-005
                        0                       14  0.6212825831005829E+002  0.0000000000000000E+000  0.3754022814651248E-005
                        0                       15  0.6651751408439395E+002  0.0000000000000000E+000  0.3760613217273373E-005
                        0                       16  0.7091967674607548E+002  0.0000000000000000E+000  0.3796263028369038E-005
                        0                       17  0.7533342369916930E+002  0.0000000000000000E+000  0.3815274217240936E-005
                        0                       18  0.7975306147014904E+002  0.0000000000000000E+000  0.3844855874574470E-005
                        0                       19  0.8418414286083818E+002  0.0000000000000000E+000  0.3862599947550357E-005
                        0                       20  0.8861640674889232E+002  0.0000000000000000E+000  0.3872498468023357E-005
                        0                       21  0.9305608534151278E+002  0.0000000000000000E+000  0.3886188654637163E-005
                        0                       22  0.9750055896910199E+002  0.0000000000000000E+000  0.3880163754674691E-005
                        0                       23  0.1019464218783194E+003  0.0000000000000000E+000  0.3870022935500927E-005
                        0                       24  0.1063967315357084E+003  0.0000000000000000E+000  0.3851870887620256E-005
                        0                       25  0.1108487725821915E+003  0.0000000000000000E+000  0.3823182021458130E-005
                        0                       26  0.1153031509295637E+003  0.0000000000000000E+000  0.3787848576940747E-005
                        0                       27  0.1197585927694347E+003  0.0000000000000000E+000  0.3742107860713864E-005
                        0                       28  0.1242149521612493E+003  0.0000000000000000E+000  0.3690138948889044E-005
                        0                       29  0.1286726718482013E+003  0.0000000000000000E+000  0.3631646191019803E-005
                        0                       30  0.1331308293712542E+003  0.0000000000000000E+000  0.3563862143257147E-005
                        0                       31  0.1375888230494679E+003  0.0000000000000000E+000  0.3491261325246329E-005
                        0                       32  0.1420471378556609E+003  0.0000000000000000E+000  0.3413737203492878E-005
                        0                       33  0.1465047423899236E+003  0.0000000000000000E+000  0.3332235660070895E-005
