                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1989200000000000E+034  0.4410665211180589E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        1  0.1316232380858439E+002  0.0000000000000000E+000  0.4104667663566450E-001
                        0                        2  0.2417274912209127E+002  0.0000000000000000E+000  0.1950667238273783E-002
                        0                        3  0.3381851506158598E+002  0.0000000000000000E+000  0.2305775548065303E-003
                        0                        4  0.4285876575065704E+002  0.0000000000000000E+000  0.3539579932545022E-004
                        0                        5  0.5076474014177580E+002  0.0000000000000000E+000  0.9763977645454544E-005
                        0                        6  0.5891067043033001E+002  0.0000000000000000E+000  0.4484766881237855E-005
                        0                        7  0.6689671530801856E+002  0.0000000000000000E+000  0.2427643244329121E-005
                        0                        8  0.7501579966321228E+002  0.0000000000000000E+000  0.1908043556011170E-005
                        0                        9  0.8347387919027344E+002  0.0000000000000000E+000  0.1540215445231913E-005
                        0                       10  0.9186622355999786E+002  0.0000000000000000E+000  0.1330248538479999E-005
                        0                       11  0.1004284784210854E+003  0.0000000000000000E+000  0.1264134082972944E-005
                        0                       12  0.1090966455012271E+003  0.0000000000000000E+000  0.1199620528985349E-005
                        0                       13  0.1177904632845732E+003  0.0000000000000000E+000  0.1160084809223913E-005
                        0                       14  0.1265493430188619E+003  0.0000000000000000E+000  0.1140462773841787E-005
                        0                       15  0.1353386293558264E+003  0.0000000000000000E+000  0.1128342204572033E-005
                        0                       16  0.1441663448571885E+003  0.0000000000000000E+000  0.1127277615312196E-005
