                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1989200000000000E+034  0.5652177937059242E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        2  0.1670299849155493E+002  0.0000000000000000E+000  0.1482449676815869E-002
                        0                        3  0.2324340032565162E+002  0.0000000000000000E+000  0.1548261230160422E-003
                        0                        4  0.2901285299768198E+002  0.0000000000000000E+000  0.2482018590456252E-004
                        0                        5  0.3434981341593151E+002  0.0000000000000000E+000  0.9566256001953981E-005
                        0                        6  0.3990941228316034E+002  0.0000000000000000E+000  0.4659637682488998E-005
                        0                        7  0.4536940914081659E+002  0.0000000000000000E+000  0.3451118552593968E-005
                        0                        8  0.5119768529806906E+002  0.0000000000000000E+000  0.2800118414495290E-005
                        0                        9  0.5695368486542728E+002  0.0000000000000000E+000  0.2401279562328988E-005
                        0                       10  0.6286167795828132E+002  0.0000000000000000E+000  0.2306251169557141E-005
                        0                       11  0.6884065632079718E+002  0.0000000000000000E+000  0.2188800483881627E-005
                        0                       12  0.7484087288318005E+002  0.0000000000000000E+000  0.2133238079901852E-005
                        0                       13  0.8089037156737852E+002  0.0000000000000000E+000  0.2108087840365187E-005
                        0                       14  0.8696314431146222E+002  0.0000000000000000E+000  0.2103322135098194E-005
                        0                       15  0.9306894239041232E+002  0.0000000000000000E+000  0.2105677394920430E-005
                        0                       16  0.9918625249956915E+002  0.0000000000000000E+000  0.2106975076369790E-005
                        0                       17  0.1053223969032838E+003  0.0000000000000000E+000  0.2122746932855320E-005
                        0                       18  0.1114734505598691E+003  0.0000000000000000E+000  0.2131785335825706E-005
                        0                       19  0.1176324875552184E+003  0.0000000000000000E+000  0.2145378404686839E-005
                        0                       20  0.1238060321481892E+003  0.0000000000000000E+000  0.2157761953327852E-005
                        0                       21  0.1299837026119929E+003  0.0000000000000000E+000  0.2164300649286818E-005
                        0                       22  0.1361694755354199E+003  0.0000000000000000E+000  0.2173498367539894E-005
                        0                       23  0.1423634997741259E+003  0.0000000000000000E+000  0.2177037866299828E-005
                        0                       24  0.1485601411857236E+003  0.0000000000000000E+000  0.2176223660004855E-005
