                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1989200000000000E+034  0.5626837613444872E+012
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        2  0.1679564463084729E+002  0.0000000000000000E+000  0.1522488347651780E-002
                        0                        3  0.2338381112925611E+002  0.0000000000000000E+000  0.1588856063153993E-003
                        0                        4  0.2920145209140164E+002  0.0000000000000000E+000  0.2531073368531279E-004
                        0                        5  0.3456929344994628E+002  0.0000000000000000E+000  0.9668424501477753E-005
                        0                        6  0.4016452465361167E+002  0.0000000000000000E+000  0.4687961187837247E-005
                        0                        7  0.4565159913640247E+002  0.0000000000000000E+000  0.3447059455653459E-005
                        0                        8  0.5151037874136056E+002  0.0000000000000000E+000  0.2795836135466682E-005
                        0                        9  0.5729848812637093E+002  0.0000000000000000E+000  0.2390533527330791E-005
                        0                       10  0.6323660162851661E+002  0.0000000000000000E+000  0.2293306161926457E-005
                        0                       11  0.6924837865429258E+002  0.0000000000000000E+000  0.2175699490210894E-005
                        0                       12  0.7528103484252871E+002  0.0000000000000000E+000  0.2118830319360259E-005
                        0                       13  0.8136357269971118E+002  0.0000000000000000E+000  0.2093217346199342E-005
                        0                       14  0.8746950858002737E+002  0.0000000000000000E+000  0.2087613283431946E-005
                        0                       15  0.9360869325126244E+002  0.0000000000000000E+000  0.2089668290114611E-005
                        0                       16  0.9975995403279684E+002  0.0000000000000000E+000  0.2090459596277016E-005
                        0                       17  0.1059297061221142E+003  0.0000000000000000E+000  0.2105751998869873E-005
                        0                       18  0.1121149351606848E+003  0.0000000000000000E+000  0.2114709011183650E-005
                        0                       19  0.1183080902179581E+003  0.0000000000000000E+000  0.2127781313281098E-005
                        0                       20  0.1245157493810903E+003  0.0000000000000000E+000  0.2140212326116243E-005
                        0                       21  0.1307278983455139E+003  0.0000000000000000E+000  0.2146426169780633E-005
                        0                       22  0.1369480310972122E+003  0.0000000000000000E+000  0.2155297712728151E-005
                        0                       23  0.1431764888209815E+003  0.0000000000000000E+000  0.2158980026401043E-005
                        0                       24  0.1494077899083421E+003  0.0000000000000000E+000  0.2158159992349267E-005
