                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10108      8.0000000000000004E-001      7.6999999999999996E-004      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                       pp                                      cno                             he_core_mass                                 log_Teff                       photosphere_csound                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                              surface_he4                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                          acoustic_cutoff                          acoustic_radius                            ng_for_nu_max                          gs_per_delta_nu                              num_retries                              num_backups                                num_iters 
                                       1                                      606                  1.0000000000000001E-005                 -4.9999999999999991E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6118587764072749E-001                  1.7370964971077567E-003                  9.9999985924251134E-001                  9.8106094109786479E-001                  9.6118587764072749E-001                  1.7370964971077567E-003                  9.9999985924251134E-001                  9.8106094109786479E-001                 -1.5304352079050471E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6773399043708976E+000                  7.2705729313132248E+005                  1.7026066876259349E+000                  1.0198823715237983E+000                  2.3012145973574718E+000                 -3.6154345914978347E-002                  5.7788499834466771E+000                 -2.1446097065934588E+000                  1.1777627725026569E+001                  7.5923000000000018E-001                  2.3997445916978474E-001                  2.3997445916978472E-001                  6.0738400000000059E-001                  1.9197956733582786E-001                  3.5582251519046064E+000                  0.0000000000000000E+000                  2.4938376044950957E+001                  2.2623272705775335E+002                  1.4051949459476044E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      10                                      605                  2.5958682111999992E-004                 -4.2873687855713767E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6118587764072749E-001                  1.7370965604058750E-003                  9.9999985924251134E-001                  9.8106094109680275E-001                  9.6118587764072749E-001                  1.7370965604058750E-003                  9.9999985924251134E-001                  9.8106094109680275E-001                 -1.5304353325649712E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6760805162833319E+000                  7.2575932992227178E+005                  1.6973560840252320E+000                  1.0197758458985791E+000                  2.3014276486079104E+000                 -2.7978827910443978E-002                  5.7788500515147616E+000                 -2.1446095998874557E+000                  1.1777627900305479E+001                  7.5923000000000018E-001                  2.3997445916978474E-001                  2.3997445916978472E-001                  6.0738400000000059E-001                  1.9197956733582786E-001                  3.5617673923694193E+000                  0.0000000000000000E+000                  2.4986815766168405E+001                  2.2660352992526981E+002                  1.4037974548006110E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      20                                      601                  1.8668799962237360E-003                 -3.4955563250951283E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6235352411352737E-001                  1.7370969209215370E-003                  9.9999985924251134E-001                  9.7981763023742463E-001                  9.6235352411352737E-001                  1.7370969209215370E-003                  9.9999985924251134E-001                  9.7981763023742463E-001                 -1.5304358419543064E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6725545425167119E+000                  7.2204799380463164E+005                  1.6825655327397482E+000                  1.0194325177890773E+000                  2.3021143048269139E+000                 -1.0114866306570987E-002                  5.7788502975159348E+000                 -2.1446091466318866E+000                  1.1777628601070665E+001                  7.5923000000000018E-001                  2.3997445916978472E-001                  2.3997445916978472E-001                  6.0738400000000070E-001                  1.9197956733582791E-001                  3.5724800692627303E+000                  0.0000000000000000E+000                  2.5128152423417678E+001                  2.2766352472922929E+002                  1.3995879341691817E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      30                                      602                  1.1818815689988476E-002                 -2.7037438646188803E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6235352411352737E-001                  1.7370983140282540E-003                  9.9999984333666492E-001                  9.7560790629233518E-001                  9.6235352411352737E-001                  1.7370983140282540E-003                  9.9999984333666492E-001                  9.7560790629233518E-001                 -1.5304367580964206E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6697591805706349E+000                  7.1900805160138384E+005                  1.6706097548692380E+000                  1.0190453527459751E+000                  2.3028886349131188E+000                 -1.0425119472502514E-003                  5.7788505391553500E+000                 -2.1446076026143981E+000                  1.1777630383074040E+001                  7.5923000000000018E-001                  2.3997445916978474E-001                  2.3997445916978474E-001                  6.0738400000000070E-001                  1.9197956733582791E-001                  3.5828735180377800E+000                  0.0000000000000000E+000                  2.5254139133955047E+001                  2.2859695237954418E+002                  1.3955279121151709E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      40                                      603                  7.3438578398454205E-002                 -1.9119314041426323E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999984333666492E-001                  8.6450144693900495E-004                  6.8351350143456259E-005                  7.8128430328343952E-008                  9.9999984333666492E-001                  8.6450144693900495E-004                  6.8351350143456259E-005                  7.8128430328343952E-008                 -1.5304359730818275E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6692600761762750E+000                  7.1845502922142670E+005                  1.6683324527672470E+000                  1.0189049104836998E+000                  2.3031695194376689E+000                 -3.7551781149231203E-005                  5.7788518858422293E+000                 -2.1446030895359853E+000                  1.1777636241601366E+001                  7.5923000000000018E-001                  2.3997445916978472E-001                  2.3997445916978472E-001                  6.0738400000000081E-001                  1.9197956733582794E-001                  3.5857045524965772E+000                  0.0000000000000000E+000                  2.5285002769730944E+001                  2.2883573377854640E+002                  1.3944260958473859E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      50                                      603                  4.5497190750010674E-001                 -1.1201189436663841E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999984333666492E-001                  8.6391664255279596E-004                  6.8351350142948459E-005                  7.8128429820458047E-008                  9.9999984333666492E-001                  8.6391664255279596E-004                  6.8351350142948459E-005                  7.8128429820458047E-008                 -1.5304226315491109E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6692383805598014E+000                  7.1843051581538434E+005                  1.6681854604286255E+000                  1.0188748055473358E+000                  2.3032297293103969E+000                 -2.2007722938994697E-006                  5.7788635203698533E+000                 -2.1445823053180741E+000                  1.1777668734735474E+001                  7.5923000000000018E-001                  2.3997445916978474E-001                  2.3997445916978469E-001                  6.0738400000000059E-001                  1.9197956733582794E-001                  3.5861158015497803E+000                  0.0000000000000000E+000                  2.5289140148231322E+001                  2.2887127361201561E+002                  1.3942661856706339E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      60                                      603                  2.8173257176583335E+000                 -3.2830648319013606E-001                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999984333666492E-001                  2.4343436117062531E-004                  6.8351350142384606E-005                  7.8128429256518890E-008                  9.9999984333666492E-001                  2.4343436117062531E-004                  6.8351350142384606E-005                  7.8128429256518890E-008                 -1.5303350413061361E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6692414279725249E+000                  7.1843289327219711E+005                  1.6680816490115156E+000                  1.0188168050133339E+000                  2.3033457303784011E+000                 -1.7890057529126878E-006                  5.7789472710827168E+000                 -2.1444517473369578E+000                  1.1777883667861957E+001                  7.5923000000000018E-001                  2.3997445916978472E-001                  2.3997445916978472E-001                  6.0738400000000048E-001                  1.9197956733582791E-001                  3.5868285577953412E+000                  0.0000000000000000E+000                  2.5295807089104748E+001                  2.2893157241546277E+002                  1.3939891242176545E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      70                                      603                  1.7444397846610439E+001                  4.6350597728611198E-001                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999984333666492E-001                  1.2818371998328385E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984333666492E-001                  1.2818371998328385E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5297947933118168E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6692617242797545E+000                  7.1844928078019968E+005                  1.6674548045278121E+000                  1.0184627901570229E+000                  2.3040537600910231E+000                 -1.7832113039900468E-006                  5.7794517427610206E+000                 -2.1436245246225503E+000                  1.1779218929080210E+001                  7.5923000000000018E-001                  2.3997445916978474E-001                  2.3997445916978472E-001                  6.0738400000000048E-001                  1.9197956733582791E-001                  3.5911794140765996E+000                  0.0000000000000000E+000                  2.5336488400036398E+001                  2.2929964955393007E+002                  1.3923002511100244E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      80                                      603                  1.0801137310051506E+002                  1.2553184377623601E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999984333666492E-001                  7.8128431049972878E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984333666492E-001                  7.8128431049972878E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5264834640195318E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6693860583826066E+000                  7.1854960839122639E+005                  1.6636067912744932E+000                  1.0162901153246604E+000                  2.3083991097557477E+000                 -1.7495415733915571E-006                  5.7819973377991571E+000                 -2.1379712052894964E+000                  1.1787428892001966E+001                  7.5923000000000018E-001                  2.3997445916978474E-001                  2.3997445916978472E-001                  6.0738400000000048E-001                  1.9197956733582791E-001                  3.6179669633230480E+000                  0.0000000000000000E+000                  2.5587603051784590E+001                  2.3157166609233747E+002                  1.3819916131593351E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
