                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10108      1.3999999999999999E+000      1.7232999999999998E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                       pp                                      cno                             he_core_mass                                 log_Teff                       photosphere_csound                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                              surface_he4                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                          acoustic_cutoff                          acoustic_radius                            ng_for_nu_max                          gs_per_delta_nu                              num_retries                              num_backups                                num_iters 
                                       1                                      601                  1.0000000000000001E-005                 -4.9999999999999991E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.6922187013076866E-001                  2.4315079632975621E-004                  9.9999960237872854E-001                  9.8622539359695272E-001                  9.6922187013076866E-001                  2.4315079632975621E-004                  9.9999960237872854E-001                  9.8622539359695272E-001                 -1.5672863191739905E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6474036025554035E+000                  6.8501182315363910E+005                  2.1046064529192550E+000                  1.2807548578014465E+000                  2.0225076734884704E+000                 -6.6797663818608299E-002                  5.7788647142826655E+000                 -2.6798435751289036E+000                  1.1225204056180445E+001                  7.0276700000000003E-001                  2.7997020236474895E-001                  2.7997020236474890E-001                  9.8387380000000124E-001                  3.9195828331064880E-001                  1.9151277431398011E+000                  0.0000000000000000E+000                  1.3587182112507444E+001                  1.2702937810937533E+002                  2.6107919003891788E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      10                                      601                  2.5958682111999992E-004                 -4.2873687855713767E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.7015695214485176E-001                  2.4325096387818406E-004                  9.9999960237872854E-001                  9.8622539358869588E-001                  9.7015695214485176E-001                  2.4325096387818406E-004                  9.9999960237872854E-001                  9.8622539358869588E-001                 -1.5672864185826162E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6444422849533162E+000                  6.8234920328559529E+005                  2.0925534310169782E+000                  1.2806509820544838E+000                  2.0227154249823953E+000                 -5.3779838911585012E-002                  5.7788647681028849E+000                 -2.6798434716029100E+000                  1.1225204213821545E+001                  7.0276700000000003E-001                  2.7997020236474895E-001                  2.7997020236474890E-001                  9.8387380000000124E-001                  3.9195828331064869E-001                  1.9167002305557914E+000                  0.0000000000000000E+000                  1.3640107927619296E+001                  1.2746761035702200E+002                  2.6086499705538902E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      20                                      598                  1.8668799962237360E-003                 -3.4955563250951283E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.7301476937605358E-001                  2.4496649885114355E-004                  9.9999958148544565E-001                  9.8577494627583684E-001                  9.7301476937605358E-001                  2.4496649885114355E-004                  9.9999958148544565E-001                  9.8577494627583684E-001                 -1.5672868238515287E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6360597392046796E+000                  6.7464422886524955E+005                  2.0582912466729022E+000                  1.2802849813797177E+000                  2.0234474263319280E+000                 -2.2367294967365198E-002                  5.7788650053629871E+000                 -2.6798430969014611E+000                  1.1225204827449863E+001                  7.0276700000000003E-001                  2.7997020236474895E-001                  2.7997020236474895E-001                  9.8387380000000124E-001                  3.9195828331064864E-001                  1.9220176308379076E+000                  0.0000000000000000E+000                  1.3795615479494758E+001                  1.2871945955425389E+002                  2.6014329524231469E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      30                                      597                  1.1818815689988476E-002                 -2.7037438646188803E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.7444481063829702E-001                  3.3063436715838172E-004                  9.9999954732951468E-001                  9.8276393477577806E-001                  9.7444481063829702E-001                  3.3063436715838172E-004                  9.9999954732951468E-001                  9.8276393477577806E-001                 -1.5672875423932505E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6289358515817058E+000                  6.6785148608968395E+005                  2.0287922895589494E+000                  1.2797832780686886E+000                  2.0244508329539856E+000                 -3.0913228704525547E-003                  5.7788653264897158E+000                 -2.6798418362523178E+000                  1.1225206408097874E+001                  7.0276700000000003E-001                  2.7997020236474895E-001                  2.7997020236474890E-001                  9.8387380000000135E-001                  3.9195828331064880E-001                  1.9284341009339006E+000                  0.0000000000000000E+000                  1.3941401393436806E+001                  1.2984898577376043E+002                  2.5927772162806103E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      40                                      596                  7.3438578398454205E-002                 -1.9119314041426323E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.9999954732951468E-001                  1.7344395584066598E-003                  6.8256826806570425E-005                  7.8129718317089214E-008                  9.9999954732951468E-001                  1.7344395584066598E-003                  6.8256826806570425E-005                  7.8129718317089214E-008                 -1.5672862575695920E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6273617872094563E+000                  6.6630583610180276E+005                  2.0219966956750786E+000                  1.2795336098712529E+000                  2.0249501693488572E+000                 -1.5471877109722603E-004                  5.7788667037054449E+000                 -2.6798374146108728E+000                  1.1225212206540993E+001                  7.0276700000000003E-001                  2.7997020236474895E-001                  2.7997020236474895E-001                  9.8387380000000091E-001                  3.9195828331064864E-001                  1.9308859080743357E+000                  0.0000000000000000E+000                  1.3982756665968804E+001                  1.3017312095710881E+002                  2.5894849504528617E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      50                                      596                  4.5497190750010674E-001                 -1.1201189436663841E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.9999954732951468E-001                  8.6262860646759321E-004                  6.8256826805748871E-005                  7.8129717495250759E-008                  9.9999954732951468E-001                  8.6262860646759321E-004                  6.8256826805748871E-005                  7.8129717495250759E-008                 -1.5672680801946143E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6272774247593742E+000                  6.6622171350021672E+005                  2.0215275767868994E+000                  1.2794677753273287E+000                  2.0250818384367055E+000                 -8.2199208825399403E-006                  5.7788803584148116E+000                 -2.6798133344718154E+000                  1.1225250026018815E+001                  7.0276700000000003E-001                  2.7997020236474895E-001                  2.7997020236474890E-001                  9.8387380000000113E-001                  3.9195828331064869E-001                  1.9313535833733098E+000                  0.0000000000000000E+000                  1.3988355155795148E+001                  1.3022171393048276E+002                  2.5888579093150725E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      60                                      596                  2.8173257176583335E+000                 -3.2830648319013606E-001                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.9999954732951468E-001                  2.4305178367764341E-004                  6.8256826804628795E-005                  7.8129716374900939E-008                  9.9999954732951468E-001                  2.4305178367764341E-004                  6.8256826804628795E-005                  7.8129716374900939E-008                 -1.5671491226807065E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6272837438626664E+000                  6.6622673331934039E+005                  2.0213895112835472E+000                  1.2793861043690675E+000                  2.0252451803532279E+000                 -4.7468797506500875E-006                  5.7789923938275329E+000                 -2.6796386632291576E+000                  1.1225537529913600E+001                  7.0276700000000003E-001                  2.7997020236474895E-001                  2.7997020236474901E-001                  9.8387380000000080E-001                  3.9195828331064869E-001                  1.9318926701811157E+000                  0.0000000000000000E+000                  1.3993515481735651E+001                  1.3026979007998844E+002                  2.5881354990239951E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      70                                      596                  1.7444397846610439E+001                  4.6350597728611198E-001                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.9999954732951468E-001                  1.2751317917466306E-004                  3.1251891611547715E-007                  7.8129715289389452E-008                  9.9999954732951468E-001                  1.2751317917466306E-004                  3.1251891611547715E-007                  7.8129715289389452E-008                 -1.5664190112386569E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6273333821638176E+000                  6.6626859337025660E+005                  2.0206326243306014E+000                  1.2789083842902922E+000                  2.0262006205107790E+000                 -4.7253482557970120E-006                  5.7796898937586834E+000                 -2.6785358184589065E+000                  1.1227342769054447E+001                  7.0276700000000003E-001                  2.7997020236474895E-001                  2.7997020236474890E-001                  9.8387380000000080E-001                  3.9195828331064869E-001                  1.9350523712307417E+000                  0.0000000000000000E+000                  1.4023533413536597E+001                  1.3054995943166165E+002                  2.5839093940490484E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
                                      80                                      596                  1.0801137310051506E+002                  1.2553184377623601E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  9.9999956612313878E-001                  7.8129714272722567E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999956612313878E-001                  7.8129714272722567E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5619556501072806E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6276356488991510E+000                  6.6652325371463725E+005                  2.0159913409659698E+000                  1.2759832091373089E+000                  2.0320509708167451E+000                 -4.6104556499335969E-006                  5.7828731396813824E+000                 -2.6706500979231218E+000                  1.1238421306923648E+001                  7.0276700000000003E-001                  2.7997020236474895E-001                  2.7997020236474895E-001                  9.8387380000000091E-001                  3.9195828331064869E-001                  1.9544840531179752E+000                  0.0000000000000000E+000                  1.4208776093558905E+001                  1.3227885229997432E+002                  2.5582199005530556E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
