                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1591360000000000E+034  0.2201362465560642E+013
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                       14  0.1062577604521740E+002  0.0000000000000000E+000  0.1123545358576327E-003
                        0                       15  0.1139995918755310E+002  0.0000000000000000E+000  0.1082269893936045E-003
                        0                       16  0.1217248553633363E+002  0.0000000000000000E+000  0.1037105648446877E-003
                        0                       17  0.1294485777867559E+002  0.0000000000000000E+000  0.9787230604190359E-004
                        0                       18  0.1371699501204100E+002  0.0000000000000000E+000  0.9222658249900973E-004
                        0                       19  0.1448704790371909E+002  0.0000000000000000E+000  0.8592040748631775E-004
                        0                       20  0.1525651294598565E+002  0.0000000000000000E+000  0.7993222946943187E-004
                        0                       21  0.1602397762104083E+002  0.0000000000000000E+000  0.7425284931271807E-004
                        0                       22  0.1678991032608353E+002  0.0000000000000000E+000  0.6900581312572376E-004
                        0                       23  0.1755398271638784E+002  0.0000000000000000E+000  0.6461566210039788E-004
                        0                       24  0.1831653276521256E+002  0.0000000000000000E+000  0.6099937743434133E-004
                        0                       25  0.1907773596482875E+002  0.0000000000000000E+000  0.5838166446233935E-004
                        0                       26  0.1983822955872863E+002  0.0000000000000000E+000  0.5678966712490575E-004
                        0                       27  0.2059853897784281E+002  0.0000000000000000E+000  0.5613083415689953E-004
                        0                       28  0.2135904051893439E+002  0.0000000000000000E+000  0.5647049022590386E-004
                        0                       29  0.2212067837385277E+002  0.0000000000000000E+000  0.5766381480357201E-004
                        0                       30  0.2288360107911815E+002  0.0000000000000000E+000  0.5960993865986966E-004
                        0                       31  0.2364815914645381E+002  0.0000000000000000E+000  0.6217227521611303E-004
                        0                       32  0.2441447408700317E+002  0.0000000000000000E+000  0.6512744237493778E-004
                        0                       33  0.2518250961681826E+002  0.0000000000000000E+000  0.6831846050352281E-004
                        0                       34  0.2595204098526442E+002  0.0000000000000000E+000  0.7157877395890250E-004
                        0                       35  0.2672302708511520E+002  0.0000000000000000E+000  0.7468794569132775E-004
                        0                       36  0.2749506151353029E+002  0.0000000000000000E+000  0.7746948907999865E-004
                        0                       37  0.2826823145294140E+002  0.0000000000000000E+000  0.7979816360538613E-004
                        0                       38  0.2904167261683871E+002  0.0000000000000000E+000  0.8150264690412797E-004
                        0                       39  0.2981568609789959E+002  0.0000000000000000E+000  0.8267948489384658E-004
                        0                       40  0.3059001780040089E+002  0.0000000000000000E+000  0.8316017129324562E-004
                        0                       41  0.3136425355032985E+002  0.0000000000000000E+000  0.8297619342696939E-004
                        0                       42  0.3213834026303299E+002  0.0000000000000000E+000  0.8216397645479516E-004
                        0                       43  0.3291221595374932E+002  0.0000000000000000E+000  0.8077665344613330E-004
                        0                       44  0.3368556897127594E+002  0.0000000000000000E+000  0.7878861864909093E-004
                        0                       45  0.3445798862369158E+002  0.0000000000000000E+000  0.7640741596321108E-004
                        0                       46  0.3522947437680165E+002  0.0000000000000000E+000  0.7384647963950013E-004
                        0                       47  0.3600004509793714E+002  0.0000000000000000E+000  0.7126405231644514E-004
                        0                       48  0.3676966773119026E+002  0.0000000000000000E+000  0.6873386913692124E-004
                        0                       49  0.3753832051038106E+002  0.0000000000000000E+000  0.6636294328545066E-004
                        0                       50  0.3830599251780719E+002  0.0000000000000000E+000  0.6426291393236841E-004
                        0                       51  0.3907277445246224E+002  0.0000000000000000E+000  0.6254359135099500E-004
                        0                       52  0.3983889061699865E+002  0.0000000000000000E+000  0.6128115317316374E-004
                        0                       53  0.4060456269009617E+002  0.0000000000000000E+000  0.6051895058169515E-004
                        0                       54  0.4137013379826666E+002  0.0000000000000000E+000  0.6025751761819032E-004
                        0                       55  0.4213580174858491E+002  0.0000000000000000E+000  0.6048960548952414E-004
                        0                       56  0.4290182579609565E+002  0.0000000000000000E+000  0.6119866216227223E-004
                        0                       57  0.4366844357635838E+002  0.0000000000000000E+000  0.6231181498460490E-004
                        0                       58  0.4443581855682741E+002  0.0000000000000000E+000  0.6377619177671555E-004
                        0                       59  0.4520404751186241E+002  0.0000000000000000E+000  0.6547140972929648E-004
                        0                       60  0.4597316947710762E+002  0.0000000000000000E+000  0.6731888908153250E-004
                        0                       61  0.4674314351706435E+002  0.0000000000000000E+000  0.6921276668155068E-004
                        0                       62  0.4751392338165500E+002  0.0000000000000000E+000  0.7104832835435089E-004
