kic,dnu,numax,epsilon,alpha,A,G,phi,tau,FeH,Teff,ES,e_eps,e_al,e_A,e_G,e_phi,e_tau
7515516,7.69962122839,94.42948240780001,0.18202087751200002,0.00575235903658,0.0308284390895,3.33258203723,1.4068781269100001,11.3155087897,0.061,4982.3,RC,0.013999999999999999,0.001,0.003,0.172,0.212,3.2710000000000004
10602374,4.2022232947400004,38.3517787452,-0.0687290866539,0.011750860508999999,0.040298871899099996,3.25637091274,0.20428707398899998,5.123566532280001,0.219,4708.3,RC,0.013999999999999999,0.002,0.005,0.161,0.209,2.969
1576469,7.3910161396800005,89.684968577,0.107607370043,0.011011564158600001,0.0272835850362,2.6308442933,1.9594980901900003,7.7651631857500005,0.115,5033.6,RC,0.011000000000000001,0.0007,0.004,0.113,0.243,3.2039999999999997
7743176,3.7054882393599997,29.9637280729,-0.0371793564883,0.0127905303492,0.035356723955900005,3.0735969440599997,-0.141814908158,9.743782468500001,-0.141,4819.2,RC,0.013000000000000001,0.002,0.005,0.215,0.26899999999999996,3.5269999999999997
7351098,8.83600427307,115.747897014,0.160187226922,0.0062637330758900005,0.0189543369592,3.52592507694,1.39971640503,10.3493615884,0.315,4916.4,RC,0.015,0.001,0.004,0.652,0.621,3.6010000000000004
10802837,5.48250640518,57.172698629399996,0.0312629492083,0.014998748256299998,0.0308946601193,2.7584929588300002,0.7705952867389999,10.802296406500002,0.174,4882.0,RC,0.015,0.002,0.005,0.214,0.22899999999999998,3.505
4755467,4.29109095149,36.6667198836,-0.0249507056863,0.012265343402499998,0.0402667994516,3.0096716968700004,-0.530538154433,8.93931110095,-0.103,4851.1,RC,0.016,0.002,0.005,0.22,0.245,3.885
9727675,6.035905306799999,67.5933832147,0.0689434729399,0.0121961243438,0.028522764013099996,3.8594150766300004,0.720130461238,11.674174790599999,0.224,4890.3,RC,0.017,0.002,0.004,0.259,0.226,3.386
11868246,3.7469619194,33.4443173823,-0.06940157751739999,0.014834465707799999,0.041787021729800006,2.64903330445,0.792142055909,9.64432278672,0.238,4662.1,RC,0.017,0.002,0.005,0.16899999999999998,0.27399999999999997,3.773
5689343,7.973382813910001,98.1079735172,0.146985275681,0.00982213651717,0.0269230864305,1.90695524433,0.463118364815,9.1275075,0.125,5058.4,RC,0.013000000000000001,0.0009,0.008,0.7859999999999999,3.2769999999999997,3.827
9882550,4.2368003297,36.7803546922,-0.0272178876332,0.013244765299500002,0.044895243099999996,2.6409749974400003,0.38516652665600004,9.81272574233,-0.069,4864.5,RC,0.015,0.002,0.006,0.138,0.244,3.801
2449703,3.94367674373,32.072135246100004,-0.025655350970099997,0.0145979145466,0.030340326784599997,2.92098504597,-1.29091696911,10.0839213964,0.077,4644.6,RC,0.013999999999999999,0.002,0.006999999999999999,0.555,3.824,3.642
11614827,4.20237679151,34.6352473736,-0.0139158328602,0.013325678618100002,0.034093136643599996,3.5712105249199997,-0.62661280428,1.3406399260600002,-0.357,4916.4,RC,0.025,0.003,0.006,0.503,0.36200000000000004,0.252
9147335,4.98866074532,50.0693591714,0.0171269942952,0.0111247764906,0.032872807283900005,2.83404972907,0.476416044498,7.5523489722,0.145,4861.6,RC,0.016,0.002,0.005,0.218,0.322,3.8560000000000003
6188215,8.720414996919999,114.12987001,0.163911465318,0.008052206128,0.0240664766407,3.48707316877,2.38646660313,11.495382844000002,0.068,4983.1,RGB,0.018000000000000002,0.001,0.004,0.335,0.26899999999999996,3.428
9641772,4.1045512438,35.15231708,-0.0379573590727,0.014983053267000002,0.0409155048095,2.76146027731,0.384514464071,10.1376536219,0.1,4741.4,RC,0.016,0.002,0.005,0.182,0.242,3.7510000000000003
6428974,4.5302542282,41.4981967605,0.0160387943235,0.011926018202500001,0.029307119090800002,3.7765278958999997,-0.636373826861,9.42881149786,0.153,4785.5,RC,0.021,0.002,0.005,0.363,0.309,3.9219999999999997
4036300,4.3239941352999995,37.586020792199996,-0.006713134452420001,0.0140852917658,0.045491715686,2.8752511672099996,-0.211584407288,8.84184565878,0.0,4820.1,RC,0.013999999999999999,0.002,0.005,0.168,0.248,3.907
11037290,4.40972445018,43.4709652099,0.00853213566689,0.00952823640391,0.0378835935435,3.2636917359799997,0.621327012692,10.8232943969,0.196,4762.2,RC,0.013000000000000001,0.001,0.004,0.168,0.212,3.389
11234625,4.12860529981,33.6089148816,-0.017958903575099997,0.010421282316299999,0.040056887404099996,3.3044470119700002,-0.34348143386299995,11.1241050691,-0.089,4822.0,RC,0.018000000000000002,0.003,0.005,0.3,0.247,3.464
12121377,4.55080872979,43.306161411000005,-0.0299371322625,0.0151496934393,0.032625805921400006,2.69889045139,1.5136891740600003,11.4872314031,-0.044,4861.4,RC,0.015,0.002,0.006,0.24600000000000002,0.312,3.4160000000000004
3631402,4.82170795644,46.9640522287,0.00973441767748,0.012640598529700002,0.0414448179285,1.48948746683,1.13423912961,9.93026164582,0.172,4821.5,RC,0.011000000000000001,0.00099,0.008,0.040999999999999995,0.358,3.6919999999999997
6755830,4.43873539496,41.542162168400004,-0.0119942526428,0.013874011450200001,0.0321960748318,3.4841919087599997,0.214433917681,10.030064164199999,0.232,4699.5,RC,0.017,0.002,0.004,0.308,0.23800000000000002,3.6519999999999997
9705687,6.59926583515,75.22700904930001,0.107876072269,0.0078113547496099995,0.0318787056099,3.7039811666300007,0.588524892788,11.2670753576,-0.211,5073.5,RC,0.013000000000000001,0.001,0.004,0.188,0.161,3.465
1726211,3.72933876991,30.772087914,-0.0646975923453,0.0146749540111,0.0307483064615,3.2502052302399997,0.449856408558,12.142891172899999,-0.533,4943.5,RC,0.019,0.003,0.008,0.9520000000000001,2.2640000000000002,3.4160000000000004
5598789,5.432832768019999,57.1613762167,0.024552468825500003,0.012243471244399999,0.0341591277054,2.75776556388,1.33949877391,6.56928347997,0.053,4914.1,RC(S),0.013000000000000001,0.0001,0.005,0.16,0.26,3.3139999999999996
3453419,4.61744044213,44.7672373635,0.0101281473901,0.0130186352596,0.0330821663059,3.36291176989,0.44894212630099994,10.9368935834,0.228,4765.3,RC,0.017,0.002,0.004,0.254,0.26,3.536
9775927,8.46439646118,107.829836288,0.131546834946,0.00920076156632,0.0186820050598,3.53626819819,1.86681632426,11.004604903099999,-0.085,5118.8,RC(S),0.011000000000000001,0.0008,0.002,0.259,0.27699999999999997,3.4389999999999996
6192043,8.47713226404,112.18467954,0.13003698489499999,0.00785965975192,0.0207053864954,3.29508278059,2.02474950525,12.3510333707,0.038,5035.0,RGB,0.011000000000000001,0.00057,0.003,0.10400000000000001,0.182,3.21
10816214,4.79127406173,46.0679084632,-0.03726010383680001,0.015142843944000001,0.0305201442601,2.9244968199,0.5164911193399999,8.753770840089999,0.008,4828.7,RC,0.013999999999999999,0.002,0.004,0.2,0.22,3.782
7949258,4.03265286128,33.9893857565,-0.011865568916,0.018972190083999998,0.0310440448469,3.1416345117,0.522833295375,8.229489759249999,0.306,4661.0,RC,0.016,0.002,0.005,0.297,0.35200000000000004,3.7769999999999997
9724882,4.26644049893,37.1759874232,-0.0305228231195,0.009630892007799999,0.038357648860999995,2.65681929806,0.48717666445200003,10.6132283873,-0.223,4905.0,RC,0.019,0.002,0.006,0.248,0.308,3.625
11444313,3.9718738571300007,33.415072199099995,-0.0426415597539,0.0141890503048,0.0360543654801,2.84295707233,0.0919632515471,10.4044503102,0.025,4749.5,RC,0.017,0.002,0.006,0.406,0.442,3.6860000000000004
11287679,4.6005578065699995,45.586447294399996,-0.025257694520299998,0.012296958481399998,0.0356550061852,2.8988625341799996,0.312753771266,10.8049935819,-0.166,5026.0,RC,0.017,0.002,0.005,0.154,0.222,3.574
4546625,4.09629469145,33.8418908545,-0.0307889012486,0.0147914842723,0.0331102309525,3.0729324481299995,0.317568648915,10.7415545248,0.129,4702.1,RC,0.015,0.002,0.005,0.254,0.261,3.455
3560181,3.84217543265,32.4657749806,-0.05247379114569999,0.0152621918677,0.026193378309599998,3.9744736566199994,0.206935019023,11.795528226099998,0.238,4616.6,RC,0.012,0.001,0.005,0.313,0.337,3.4139999999999997
10907196,4.63507364493,44.3752591596,-0.0319730058615,0.0126180450905,0.0317229454204,2.94431084335,0.366894393727,10.4985548299,-0.057,4869.5,RC,0.021,0.003,0.006,0.369,0.341,3.645
9406415,5.1801700544900005,57.6883279206,0.0382021718209,0.00960712755715,0.0311124525624,3.26934282869,0.931884320572,11.1903228865,-0.01,4908.3,RC,0.015,0.001,0.004,0.209,0.23,3.466
10809457,4.30922273799,36.800046978800005,-0.0282165648885,0.0126744964986,0.0401393352835,3.2171005725099997,0.253603992795,10.7948279858,0.072,4784.0,RC,0.013999999999999999,0.002,0.005,0.248,0.228,3.508
9957219,4.21022804609,35.6719846684,-0.012495516840999999,0.013862530843100001,0.033731397172699996,2.9007569380400002,0.5149636134100001,10.5565152112,-0.029,4795.8,RC,0.02,0.003,0.006,0.32799999999999996,0.319,3.648
10268744,3.74154964871,32.3134494635,-0.0723755864372,0.018286006078999998,0.0399819458126,2.62003360167,0.624696032208,9.776934009349999,0.295,4573.4,RC,0.017,0.002,0.005,0.16899999999999998,0.298,3.818
10598558,4.5434080525,43.2095616551,-0.014446687528299999,0.0160564378669,0.029362171844799997,3.22934219435,0.334303740839,9.611544094380001,-0.033,4872.1,RC,0.016,0.002,0.005,0.38799999999999996,0.33,3.782
11653073,4.24833987453,37.9504545549,-0.05054907998369999,0.013053835563399998,0.036771260127199994,2.7910840408200004,0.495897195226,9.10688991807,0.019,4788.2,RC,0.013999999999999999,0.002,0.004,0.24100000000000002,0.36,3.714
11199783,4.69723386477,45.694767176400006,-0.0031529823469899996,0.0132049098556,0.0336871777939,3.02679556995,0.9639073503810001,10.4465203264,0.111,4809.8,RC,0.015,0.001,0.004,0.212,0.231,3.551
8962923,6.88761872119,80.85352491399999,0.0673121762872,0.0103004480365,0.0316293609223,3.0614316906200005,1.74810111775,9.896964915660002,-0.056,5052.0,RC,0.012,0.0009,0.005,0.127,0.195,3.58
12121656,4.3689644614,37.788677474699995,-0.0524178711241,0.010845262876600002,0.0399925273464,2.5549833305000003,0.450510558247,10.3897339882,-0.161,4883.6,RC,0.013999999999999999,0.002,0.005,0.151,0.261,3.654
11028575,4.25017698213,36.627009880500005,-0.0674252583997,0.0172369213098,0.0384334910232,2.5045938262400003,0.578297681402,9.97090000924,-0.041,4838.5,RC,0.013999999999999999,0.002,0.005,0.17600000000000002,0.294,3.782
9406596,4.00053671327,33.416052541,-0.0374998961592,0.0171656680858,0.0394585842938,2.70819955246,-0.510461909411,9.55790292726,0.301,4594.8,RC,0.015,0.002,0.005,0.2,0.259,3.918
10468528,3.6875290137,27.0576138098,-0.0458397052941,0.015520953228200001,0.0440126404682,2.57340723385,-0.708466047589,9.78238072112,-0.065,4672.2,RC,0.018000000000000002,0.003,0.006,0.27899999999999997,0.345,3.8360000000000003
11401466,4.11597670745,35.071013677399996,-0.06418254936869999,0.019029506492099998,0.031107414610099998,2.71494935287,0.33665815704,9.12315445789,-0.103,4821.2,RC,0.016,0.002,0.006999999999999999,0.435,1.54,3.9360000000000004
11615224,4.0257023068699995,30.0564315503,-0.060334773475,0.019983798048900003,0.0489640460399,2.5525785589099996,-0.270201342282,5.4045103019,0.015,4700.8,RC,0.015,0.003,0.006999999999999999,0.145,0.27,4.125
9353187,6.73293170289,78.6676481386,0.0786458389966,0.00935973409359,0.0236353541266,3.36349329714,1.3719321748299997,10.4285826991,0.138,4953.6,RC,0.015,0.0009,0.004,0.20800000000000002,0.23600000000000002,3.5469999999999997
11295851,7.49837576325,95.0450770639,0.095535675101,0.00822360123879,0.0269872674004,3.8801362253699994,0.924689345256,12.2639007486,0.016,5051.4,RC,0.013000000000000001,0.0009,0.003,0.19899999999999998,0.187,3.279
9711492,5.04948065292,50.6815422241,0.0388904144142,0.00784696342838,0.036369171596400005,2.6822511483400002,0.789109060026,10.448053467000001,0.044,4907.0,RC,0.012,0.001,0.005,0.094,0.226,3.7239999999999998
5858034,4.378390552230001,38.276737663,0.0309868009002,0.0112710751991,0.037672142985,2.67559938047,0.17024223193,8.93476434001,-0.128,4908.5,RC,0.016,0.002,0.006,0.218,0.355,3.958
10229796,4.9164637330400005,48.8253784887,0.00306994057989,0.012444059345100001,0.0357134003537,2.90806816366,0.616196279345,10.5442043791,-0.038,4939.5,RC,0.015,0.002,0.005,0.147,0.254,3.573
11414700,4.26081075236,36.9371581461,-0.007748529545399999,0.010843505195500001,0.0387295939888,3.3055263913300004,-0.372955668185,8.089121982170001,-0.018,4819.7,RC,0.016,0.002,0.005,0.336,0.35700000000000004,4.114
10469976,4.79422037801,50.8941048872,0.0190915380622,0.00843059017558,0.03617747829180001,3.38794054411,0.335890695424,5.03476162561,-0.024,4933.5,RC,0.012,0.0008,0.004,0.127,0.23399999999999999,2.1430000000000002
9025882,4.09762372958,34.4916703076,-0.0399859968624,0.0138474584355,0.037148963385,3.10423115642,-0.0406849202585,10.3350503275,0.241,4652.9,RC,0.015,0.002,0.005,0.21,0.205,3.633
11649294,4.10143401395,33.576978765999996,-0.0182459434416,0.013848964543000001,0.0320419493138,2.67371176593,1.3302404001600001,10.2732021768,0.1,4753.1,RC,0.018000000000000002,0.003,0.008,0.544,4.066,3.7439999999999998
11820688,4.13258544379,38.7342313042,-0.030023930477999998,0.0138169675881,0.0358458331083,3.67795939102,0.734694145296,8.457174162080001,0.126,4764.5,RC,0.019,0.003,0.004,0.33899999999999997,0.247,3.76
9851743,4.66304038932,44.1629049427,0.0145502025828,0.0131188784684,0.0335728965215,3.11834931005,0.6472185094690001,10.2601849633,0.038,4845.3,RC,0.016,0.002,0.005,0.28,0.29100000000000004,3.6260000000000003
11305250,7.507841067289999,94.0650748148,0.08370528225219999,0.00940082627864,0.021869486442200003,3.7910787746599994,1.57623249955,9.414916242639999,-0.035,5043.1,RC,0.013000000000000001,0.002,0.003,0.304,0.19,3.59
11823838,4.461905249619999,41.8295426158,-0.018498519838599996,0.014298774793499999,0.0379815152529,3.2891942086799997,0.5720497666359999,8.692524562080001,-0.353,4896.6,RC,0.016,0.002,0.004,0.196,0.262,3.5460000000000003
11359175,4.169985295330001,34.4546282365,-0.0099320042124,0.0147992979104,0.0330916256966,3.00970266641,-0.398008332176,9.77222571682,0.042,4799.1,RC,0.015,0.002,0.005,0.226,0.263,3.801
11403437,4.125180872790001,33.7760927646,-0.025185367804499998,0.0167351961044,0.0288806823702,3.14200695198,0.0508147771306,9.26595615916,0.032,4770.7,RC,0.022000000000000002,0.003,0.006,0.5529999999999999,0.402,3.886
11855110,4.36207780235,38.0009754767,-0.012327588210700001,0.015942804193700002,0.0343776480288,2.59353630068,-0.0648412040673,9.64166200176,-0.152,4889.8,RC,0.018000000000000002,0.002,0.006,0.33399999999999996,0.5720000000000001,3.865
4042951,4.15472439178,31.648168313699998,-0.0687950566186,0.017621314734599998,0.0332920977025,3.11987663394,-0.587418374916,9.05766122507,-0.486,4973.0,RC,0.015,0.003,0.005,0.512,0.47100000000000003,3.805
3101090,3.87220590681,31.966493844699997,-0.0355033538166,0.0167433409839,0.027218844067299998,3.58952474879,-1.13564811245,10.6568480375,-0.004,4762.2,RC,0.017,0.002,0.008,0.9159999999999999,3.6689999999999996,3.6519999999999997
9641484,4.0720158101,35.2368151173,-0.03567255482869999,0.0150249208158,0.0427484377712,3.0739167512199996,-0.514463656553,9.294835519960001,-0.001,4775.2,RC,0.013999999999999999,0.002,0.005,0.20800000000000002,0.212,3.75
9846877,4.248238271630001,36.9257734902,-0.00734430967555,0.014258767531399999,0.042719781483699995,2.3339872538099997,0.432430619578,9.68038561869,0.042,4793.3,RC,0.019,0.002,0.006,0.20800000000000002,0.37799999999999995,3.866
8759811,5.13813213351,53.1654621353,0.0185678786789,0.00900380851798,0.0303603095275,3.1025024132,1.2477340732200002,9.342073691989999,0.005,4918.7,RC,0.012,0.001,0.004,0.191,0.263,3.5410000000000004
9821783,4.109564704049999,34.823761981,-0.049213502963,0.0146213945834,0.0373445806243,2.42063784852,0.0339812583784,10.3171803236,-0.217,4957.5,RC,0.013999999999999999,0.002,0.005,0.23399999999999999,0.335,3.694
11871882,4.21737603613,34.401541136999995,-0.018761380649700003,0.0154094578419,0.0322608977436,2.3179362444200002,-0.181128699731,10.2678517748,-0.279,4903.5,RC,0.013999999999999999,0.002,0.006999999999999999,0.335,3.86,3.715
12003742,5.44656502006,60.3635756013,0.06465629062099999,0.009742337487440002,0.035484452433599996,3.0510942751499996,0.035051561875699994,1.4395978120700001,-0.048,5066.8,RC,0.022000000000000002,0.003,0.008,0.141,0.302,0.418
9472481,5.517375917459999,60.0180629761,0.0204293825177,0.0120232409299,0.025730567187399998,3.38952555824,1.1271615714799998,9.770582030429999,-0.074,4962.1,RC,0.019,0.002,0.005,0.5589999999999999,0.5660000000000001,3.69
9881628,3.79937771621,27.1147974346,-0.0324145048064,0.015146901152600001,0.0463576933234,2.6867342023900003,-0.952195774341,10.1435940006,-0.341,4849.3,RC,0.017,0.002,0.006,0.185,0.28600000000000003,3.79
8890410,5.41409373004,61.5638269772,0.00980218622854,0.008106368986580001,0.027710543861099998,4.05519697418,0.0620855167122,11.1557022602,0.143,4997.7,RC,0.015,0.001,0.004,0.298,0.237,3.535
11308660,4.25970581961,36.1769374267,-0.067515303963,0.0162114180678,0.0322217561813,2.66782509752,0.25754288736,10.057251797100001,0.151,4713.2,RC,0.015,0.002,0.006,0.336,0.409,3.766
9202995,3.83791934684,28.787455989699996,-0.058905194693099995,0.0158241656142,0.04873302513780001,2.64052815413,-0.109015770626,9.288935756819999,-0.088,4670.7,RC,0.015,0.002,0.006,0.134,0.282,3.946
2438051,3.6577901660300003,30.2183424736,-0.0769812642863,0.0201390323016,0.032769555117200005,2.99817959598,-1.3055929383,10.5062898224,0.425,4502.3,RC,0.02,0.002,0.006999999999999999,0.6559999999999999,4.9239999999999995,3.58
8759207,7.05480098395,81.0149089455,0.10135966862700001,0.00760376236239,0.027702471022299998,3.29772588379,0.740917170556,4.11996611304,-0.105,5072.9,RC,0.011000000000000001,0.0009,0.005,0.133,0.218,2.072
11337714,4.2234931574,38.6485175299,-0.008192984519399999,0.0150731435919,0.0405015526562,3.06302667596,0.16147656981,9.735173426589999,0.236,4712.8,RC,0.018000000000000002,0.002,0.006,0.231,0.27,3.685
11135286,4.1023600947,36.951436392800005,-0.048900090318300005,0.017496980524299998,0.0400130179488,2.3538178401099996,1.24378892583,8.444778805010001,0.316,4624.4,RC,0.019,0.003,0.006,0.33899999999999997,0.57,3.9939999999999998
3530823,4.6640456425,44.564126053900004,-0.06985134964660002,0.0178598654247,0.0343412502243,2.73788059106,1.4667258588,11.715065705,-0.018,4875.8,RC,0.015,0.001,0.005,0.16399999999999998,0.215,3.34
9408590,4.56337431074,44.9564141042,-0.0197745940423,0.00908453448329,0.0378513466313,3.0378516525599997,0.7467039896080001,7.68380183238,0.029,4865.3,RC,0.013999999999999999,0.002,0.005,0.21100000000000002,0.24600000000000002,3.733
10147072,6.16345213372,68.0441575531,0.0978136178902,0.0128888727107,0.026360776223400002,3.06160963647,0.506088798866,8.96741853198,0.085,4985.8,RC,0.015,0.002,0.004,0.305,0.426,3.832
10991398,4.06733146845,32.6210718931,-0.016809531526,0.0130326137739,0.0375845340622,3.04123386144,0.0248578651359,10.5393201843,-0.142,4828.0,RC,0.021,0.003,0.006,0.33,0.306,3.647
11868264,4.130797639130001,33.1710097158,-0.0360969842869,0.0128516259887,0.0329267916842,2.9918158382200004,-0.648138692906,10.5657064076,-0.361,4934.3,RC,0.017,0.003,0.006,0.391,0.35100000000000003,3.6289999999999996
11413158,4.98705760034,56.9590063808,-0.00805163277816,0.008557850488520001,0.0212183465735,3.6808548246699995,1.82407165905,10.364136330700001,0.069,4969.8,RC,0.016,0.002,0.006,0.7240000000000001,3.705,3.591
9574730,4.828568461780001,47.8599834825,0.0072107517716000005,0.0104750934301,0.032964330329,2.6878950321599997,1.02423140509,9.99649227538,0.13,4781.4,RC,0.016,0.002,0.005,0.23800000000000002,0.32799999999999996,3.734
10474071,7.496113246830001,92.4269027334,0.09886067596380001,0.008303208866869999,0.022813834079200002,3.34262013328,1.17427147512,8.1202413597,0.139,5050.2,RC,0.011000000000000001,0.0008900000000000001,0.003,0.184,0.237,3.6010000000000004
9835790,5.74549811876,61.739397223000005,0.0399804364047,0.01172517534,0.0310196505393,3.2524227457,1.17546808954,8.840313255469999,0.067,4877.5,RC,0.013000000000000001,0.001,0.004,0.348,0.877,3.515
4346319,4.5839709301,46.1983386609,-0.0314440075206,0.00959577630095,0.033164757387,2.8668142160100003,1.65694378567,5.31018657246,0.233,4808.5,RC,0.013000000000000001,0.001,0.005,0.297,0.36200000000000004,3.145
11191557,6.2536611936,70.438381197,0.0562824299605,0.00928369258927,0.0264048785853,2.91956578643,1.3304515832100001,8.01364401887,0.017,4972.3,RC,0.013000000000000001,0.001,0.004,0.154,0.23800000000000002,3.802
6345474,4.05265809497,33.3588743447,-0.0143680466652,0.0162523258836,0.0399311136161,3.28374028862,-0.221226854686,4.906740106619999,0.103,4702.8,RC,0.021,0.003,0.006,0.359,0.32799999999999996,3.9610000000000003
5112467,4.752399892380001,46.6250447796,-0.0315402409101,0.010859078044499999,0.032906234002200004,3.24685225755,0.30935008204,10.8919464125,0.123,4830.8,RC,0.015,0.002,0.005,0.21899999999999997,0.256,3.486
7593843,4.0345657609500005,32.5714774838,-0.0745026918173,0.020062377768700002,0.0308755248002,2.93021538602,0.854870472476,9.533365774,-0.029,4725.5,RC,0.013999999999999999,0.001,0.006,0.35700000000000004,0.615,3.716
11669622,4.008574454800001,33.5312570695,-0.0217498693022,0.013737708164299998,0.038792842336499996,2.5597866621,-0.030786824736799997,10.4346912874,-0.218,4904.6,RC,0.013999999999999999,0.002,0.006,0.21899999999999997,0.317,3.6719999999999997
10482001,5.02585514508,55.175914509799995,0.0286360789182,0.00942146965694,0.0311181431071,3.41392658069,0.679998889319,6.62285976849,0.155,4911.8,RC,0.016,0.001,0.005,0.29,0.287,3.285
11953849,4.23447864501,36.0137156783,-0.00129057733052,0.010174862639,0.0390742500175,2.97056234134,-0.155558849196,10.888998333499998,0.019,4826.3,RC,0.015,0.002,0.005,0.177,0.222,3.5980000000000003
3217051,4.21646718372,36.831689016700004,-0.059511635888,0.016872699656,0.035674491449,2.8213270853099996,0.18053740650800001,8.99356666658,0.307,4654.4,RC,0.013999999999999999,0.002,0.005,0.165,0.248,3.804
8016118,7.14823443722,83.3269452516,0.0969464462147,0.00889355154667,0.0348371363207,1.44288855691,-0.477332208029587,2.46938859942,0.024,5016.8,RC,0.012,0.002,0.008,0.03,0.28600000000000003,1.6969999999999998
8611114,4.20174313411,33.7529363981,-0.0201867164613,0.0160589923395,0.0351464529844,2.9323492947000003,0.25316604428399997,9.22079584255,-0.147,4847.7,RC,0.022000000000000002,0.003,0.006,0.39399999999999996,0.384,3.833
9412408,4.21321742656,34.2983098128,-0.028167915290599997,0.0153104789866,0.0325351367257,2.75043519121,-0.492301202793,9.99691545606,-0.141,4919.5,RC,0.012,0.002,0.005,0.20199999999999999,0.254,3.7739999999999996
3231503,4.26825845045,42.075082141799996,-0.0379820985426,0.0163821168873,0.030811693845099998,3.19724608982,0.531558934697,12.138707614500001,0.188,4780.5,RC,0.016,0.0008,0.003,0.281,0.275,3.237
5517442,3.97099054852,36.0690288983,-0.037154167628500004,0.0137238705085,0.0320212081777,2.7855440684900006,0.623698139872,10.046424012100001,-0.09,4888.3,RC,0.017,0.003,0.006999999999999999,0.747,1.3980000000000001,3.679
4136374,5.07723741797,50.8044988921,0.00493084380978,0.0139619407883,0.0272069885404,2.79147445796,0.516079508838,9.176108108680001,0.048,4889.8,RC,0.013000000000000001,0.001,0.004,0.233,0.361,3.6630000000000003
10402819,5.28534731295,55.4001061122,0.0141265322885,0.011348355793600001,0.0302191386733,2.9985303442699998,1.10187544251,10.160862247699999,0.066,4899.2,RC,0.013000000000000001,0.001,0.004,0.171,0.231,3.497
3634720,3.90519038821,36.985297477399996,-0.0277770196289,0.0112702581959,0.031655002725299995,3.7124244578800005,-1.19740380605,10.0899676662,0.016,4863.2,RC,0.021,0.002,0.006,0.6809999999999999,3.8,3.7960000000000003
9350701,5.62655408735,60.028207933100006,0.0558162388748,0.010211464354799998,0.031752913419999994,3.0285324472000004,0.920952290438,10.866671726199998,0.034,4931.9,RC(S),0.012,0.0009,0.004,0.126,0.221,3.338
2714397,4.1495016648,32.2946262062,-0.0514311017681,0.014309475631799998,0.0324723330401,3.4571420190499995,-0.766530108846,7.70868060251,-0.414,4852.2,RC,0.015,0.002,0.005,0.382,0.359,3.83
12365293,7.538763951869999,93.66163684770001,0.11328847672,0.00868649185907,0.0192554468058,4.1096716089,0.574890953204,7.302083919410001,0.054,5055.6,RC,0.013999999999999999,0.002,0.004,0.6729999999999999,0.629,4.027
11244855,4.25913435477,36.8392158895,-0.0592428299668,0.0168058252706,0.034891454979900004,2.62861702406,0.38890449766,9.85093511045,-0.126,4890.8,RC,0.013999999999999999,0.002,0.005,0.212,0.308,3.823
9029195,4.50121631864,41.5656310699,-0.012333964823700002,0.013064097563399999,0.034140779765200004,3.31854504977,-0.0789112055714,9.16481953891,0.2,4761.2,RC,0.017,0.002,0.005,0.22699999999999998,0.255,3.719
9396363,4.572724325159999,43.122495329799996,0.0181457226937,0.0142151438928,0.0310953575488,3.28770195212,0.688643366352,9.933099252489999,-0.008,4826.6,RC,0.016,0.002,0.004,0.278,0.212,3.6489999999999996
12114999,4.37964300523,39.743489187399994,-0.06416168429619999,0.0160741261177,0.03755946379880001,2.54280743018,0.866318034136,7.18148336755,-0.236,4930.3,RC,0.018000000000000002,0.002,0.006,0.24600000000000002,0.483,3.7889999999999997
5083936,4.1893626271199995,34.2762542392,-0.0143435667445,0.010929924929799998,0.0368785993602,2.7899361031700005,-0.0392695802525,11.1579720904,-0.338,4942.9,RC,0.019,0.003,0.006,0.292,0.27899999999999997,3.523
10792949,4.607128073769999,45.0833223192,-0.0247420656995,0.0127278855824,0.0344791358031,3.2434120639099997,-0.14840396820958635,8.67476280843,0.346,4749.1,RC,0.013999999999999999,0.001,0.005,0.16399999999999998,0.128,3.655
11200573,4.0105623261800005,33.1068185396,-0.027208631182200002,0.014846580959399999,0.039876386504599994,2.89279762535,0.473588130265,10.746445791300001,0.043,4727.4,RC,0.016,0.002,0.006,0.237,0.255,3.536
9283918,4.84501442128,52.521117927,0.021129183452400002,0.0120360718665,0.0294840598471,3.36754996553,0.771045257026,11.1702163298,0.149,4903.6,RC,0.015,0.002,0.004,0.261,0.247,3.47
4244973,4.71197460401,51.9782477063,0.042583091091900005,0.010033303256299999,0.032890469367299995,2.7019461232700004,1.5465622901499998,10.674342737,0.257,4845.2,RC,0.015,0.001,0.005,0.161,0.33399999999999996,3.426
9597214,4.56299376422,43.084248199399994,0.020944093330900002,0.0130953888131,0.0317269698391,3.5471371109300005,0.298902493951,11.8468379085,-0.083,4870.0,RC,0.015,0.002,0.004,0.248,0.22399999999999998,3.383
5770923,6.97683252886,81.3156933477,0.129336194159,0.009903780871520001,0.0440249099601,2.21279989465,-2.534435489649586,12.3707705165,0.042,5038.1,RC,0.013000000000000001,0.001,0.01,0.098,0.35600000000000004,3.373
9714063,4.53448171883,42.771630927,-0.0298339851277,0.0130458635099,0.037219523328499995,2.80519983347,0.905989881608,11.3992772244,0.094,4817.8,RC,0.013999999999999999,0.002,0.006,0.239,0.256,3.48
10207059,7.31229870838,85.4517586447,0.135651270167,0.00770255650471,0.0226174771909,3.1885519999,1.2318518394600002,7.96588308469,-0.054,5035.3,RC,0.013000000000000001,0.001,0.004,0.171,0.249,3.668
