AA,AB,A_sig,alA,alB,al_sig,epsA,epsB,eps_sig
0.0840148715755,0.828819032819,0.0174675478913,0.0115542437772,0.427906598231,0.0551312697157,0.0503315045636,0.174163734799,0.422162838461
0.0843831954187,0.947250748102,0.0167056510162,0.0136207234722,0.318364639967,0.0461624545732,-0.062352948981,0.186636679565,0.444475737678
0.0870749802264,0.770592593608,0.0155882483468,0.0107205886115,0.23594196949,0.0521786360452,-0.0209666201251,0.167485041848,0.374261559931
0.082836576902,0.884813791179,0.0186720589202,0.0104827342484,0.486517251573,0.0514284283115,0.0911677911978,0.0889623738879,0.351915059225
0.0947086022948,0.814049285853,0.018253088557,0.00750427740454,0.447707905141,0.0441769889948,0.0905163431127,0.0623683393763,0.380646633715
0.0891284550036,0.862185033405,0.014462223281,0.0127752854371,0.355210217359,0.0434334591218,0.0616916456459,0.0259727673722,0.464489927052
0.0759949501746,0.797736078938,0.0153856324103,0.0099153472706,0.310541527241,0.0535087751929,0.0252507018218,0.125261602279,0.35169036121
0.0977806240831,0.904508750909,0.0156515053728,0.0064828980346,0.324233511457,0.0445083341336,-0.062912057504,0.236962448376,0.505251444443
0.0984089674672,0.911402957966,0.014613839672,0.018316757713,0.436726942234,0.0479547562669,0.0558170363766,0.0995857013068,0.386355316777
0.0801573674962,0.887838132926,0.0180307860461,0.0113132990929,0.321355277265,0.0393897208873,0.053350236049,0.0810741458508,0.355488657348
0.0952477987263,0.838891164672,0.0112705368204,0.010654938606,0.440734750427,0.0387900298418,0.073383882104,0.106893915066,0.342249220673
0.108461499087,0.895468439977,0.0147563231549,0.0139239010664,0.232721280171,0.0422491491388,-0.114577119079,0.197316796963,0.368001744354
0.0877694893062,0.961476899852,0.0191276288999,0.0157113376904,0.404586026455,0.0512649063972,0.0608845024454,0.138713024481,0.398531789594
0.0956888665467,0.864656663883,0.0167901313211,0.0118268653669,0.460800478151,0.0532533202683,0.0752526981564,0.100669137655,0.394874021146
0.0959928281206,0.875170475259,0.0191544855336,0.00858210499112,0.351539297492,0.0458893885193,0.0318230389236,0.151533382023,0.400995478908
0.0925689913426,0.806275206789,0.0160305639445,0.010499221862,0.362770927314,0.0568646574232,0.0516467975787,0.148678360917,0.391192948393
0.0819182236494,0.84041265405,0.014013325497,0.0178342895507,0.290094703161,0.0393610664435,0.0677363539974,0.0922822598866,0.473097133489
0.0805456720472,0.975958421431,0.016561316533,0.0155095278205,0.360171968653,0.0544442796972,0.0169038758654,0.138139188421,0.405584561502
0.0801554213171,0.850653701253,0.0173506379754,0.014413279249,0.302144758834,0.0384309500545,-0.00696109003228,0.054138323805,0.510254395516
0.0793714211067,0.868998567788,0.0184213471709,0.0021050291846,0.378463714881,0.0471878187878,0.0384284946669,0.090355287535,0.457038839208
0.0792534921185,0.799467735464,0.0212962782561,0.00422245285676,0.392084259322,0.0429510339062,-0.0185986044356,0.0833110539479,0.404529893642
0.0794284681911,0.887921069166,0.0176573143507,0.0191829813753,0.409503684032,0.0554130054181,0.0218820951498,0.11357951514,0.374411548039
0.0712479928206,0.958395947212,0.0217002177274,0.0104069101925,0.256988407069,0.0465748354821,0.0467241259885,0.110166653688,0.392118680707
0.0806106958355,0.780532542513,0.0133642050837,0.0113387233472,0.328757802526,0.0459972823989,0.0174812585844,0.162313322047,0.426294862038
0.0808389609497,0.823524036133,0.0177402465824,0.0170231101289,0.464400095868,0.0476752585537,0.0752334682277,0.118052495887,0.345969615362
0.0833634109895,0.88407566878,0.0177011708805,0.0169713924306,0.449189941514,0.0475643735274,0.0269672974835,0.11743336774,0.396927714895
0.0926517030037,0.901189129284,0.0133743050436,0.00698566348494,0.264554100972,0.0472768313075,-0.00813184726619,0.180195429097,0.468089834642
0.0772025832566,0.879211280842,0.0152822927027,0.0120328414037,0.352959855978,0.0481066111758,0.0986667370245,0.118189466885,0.457419609325
0.0887621972109,0.834349449884,0.022068272198,0.0134064852908,0.184768128153,0.0461784380297,0.0873132408374,0.097837645698,0.43923897007
0.0957960815555,0.86693017647,0.0108561623491,0.0132679994851,0.35079662212,0.0402125440291,0.031802903858,0.120120094454,0.366670502153
0.0922878027181,0.892493680717,0.0147380099076,0.0081052376071,0.354214385217,0.0474723668912,0.055296412148,0.137367066833,0.48367787829
0.100527361675,0.883880202476,0.0168847956468,0.0116131496689,0.250991992279,0.0402491115241,0.042043387009,0.199590155011,0.454154167394
0.0806926183015,0.936629649795,0.0142307393474,0.0125640264199,0.229380817981,0.0691237272402,0.0945836966735,0.0930928820022,0.375623202151
0.109301758397,0.88280960931,0.0145989490476,0.0182852036557,0.507367561997,0.0635424336894,0.0952115886467,0.108415958796,0.384288256727
0.085790334498,0.832639670575,0.0153771455956,0.00147149028302,0.404755737192,0.0459424680866,-0.120050663124,0.191445619681,0.466064784363
0.0967348690275,0.882395243725,0.0150596294888,0.00882188874136,0.24373351236,0.0449332521291,0.00354413844446,0.1334083724,0.380058514409
0.0741867640398,0.926130676941,0.0161546208929,0.0105570887823,0.226153672542,0.0570517122548,0.0702421048421,0.0531259638214,0.327859234855
0.0845913602287,0.828599044654,0.0166227139322,0.00914862286539,0.188451436432,0.060771741565,0.0910171067253,0.160019798341,0.396023870173
0.0623856457298,0.827333694668,0.0225271225691,0.0097373399286,0.228698893305,0.0468796517086,0.0750316074314,0.138362382752,0.392741788752
0.092498743773,0.90144338392,0.0168279941493,0.0101138778048,0.197529375473,0.0480780448951,0.0622070210735,0.0678533776162,0.447631167334
0.0758386431692,0.875115751823,0.0106494642418,0.0147152353965,0.231670587205,0.0549368701313,0.0697147788365,0.0965439982759,0.350322234278
0.106081834243,0.86913444691,0.0157697373106,0.0153341629555,0.271845139798,0.0415355574298,-0.160827311741,0.232657276623,0.371700330977
0.0725914254279,0.862354948557,0.0154517435093,0.00935374724027,0.0770332125349,0.0468105945128,0.0278155468097,0.120387813523,0.41841239005
0.0740739067575,0.925310145344,0.0124158648114,0.0144661215383,0.220571061036,0.055115596381,0.0497803227019,0.117561803835,0.342347440714
0.0939937549729,0.81202379781,0.00861581157552,0.0165082823929,0.402656234299,0.0512157892396,0.0412267061618,0.146733106272,0.334139405049
0.0923683382419,0.867707244787,0.0163728191778,0.0173825938724,0.28654112803,0.0496971093392,0.0538551921804,0.190679991139,0.409952039998
0.0734589021018,0.826077878843,0.0166519266895,0.0158799643412,0.335352545806,0.057902796399,0.0878654646357,0.119014196829,0.341112524896
0.0831083872471,0.861745148104,0.0169887261705,0.0165851271395,0.461344427842,0.0415417304455,0.0197588548647,0.0918513153359,0.351524997675
0.11067610285,0.918392307022,0.0112899686999,0.015435333117,0.296555288021,0.0468956744247,0.0875627406455,0.126741760645,0.431461407085
0.0915084145148,0.862982218674,0.0173881663356,0.0170894932451,0.411722584328,0.0366321216402,-0.011417650329,0.188801020218,0.451935146252
0.0977593672879,0.812193600286,0.0148465336459,0.0186266548643,0.440296860849,0.0610395925361,0.0981490803724,0.103302693297,0.401504351336
0.0840820414694,0.861831418223,0.0204422942741,0.0065417363445,0.440269210357,0.0641104494437,-0.0185728517013,0.120099096173,0.353351761176
0.0712981037009,0.846310071072,0.0150121741544,0.0207248507148,0.50620905614,0.0613465346024,-0.000258447035272,0.124416845573,0.352345250062
0.0842405491385,0.863419523178,0.0169507512422,0.0113843808793,0.383135663842,0.0487860131101,-0.0276727654933,0.151798112315,0.416751220458
0.0836722778607,0.815549879728,0.0115886538371,0.0128388330852,0.300973269177,0.0448656355233,-0.00823692003068,0.143954280836,0.366085494358
0.0867119574815,0.828878263772,0.0166574336185,0.0117700128466,0.301094344427,0.059008236708,0.0747316296525,0.173893910671,0.401109274105
0.0803296694984,0.850257618414,0.0122954760185,0.0140985929635,0.283286832294,0.0558741257461,0.0690982759765,0.112839679066,0.335842647849
0.0803185546056,0.773508647537,0.0139269149685,0.0123351438432,0.37395359679,0.054458002013,0.0620755014762,0.0912735134817,0.360785828979
0.0826281450445,0.795338169772,0.0104550174061,0.0148230336461,0.403218312368,0.0444331501505,-0.0623134082696,0.17201177956,0.37385171933
0.0737314358616,0.799903795469,0.0219022568553,0.0112845690232,0.437759485771,0.0468037529595,0.0232673166041,0.109092991986,0.468647787846
0.0838940162315,0.932108260049,0.0153474750374,0.00715298419862,0.368763135838,0.0482401121782,-0.0201079038131,0.133200492035,0.389759175304
0.088196626196,0.895419376192,0.0148188129856,0.0151526918307,0.423862019688,0.0427398219862,-0.0194663649394,0.127267230381,0.391690297466
0.106036603753,1.01420678656,0.014960948744,0.0154263792631,0.368840483081,0.0475464854927,0.0492754051268,0.0629789208461,0.397008603474
0.0739977401722,0.880500230983,0.0173949238854,0.0120509433628,0.22168467392,0.0543238234776,0.0165724052058,0.0839922692829,0.32990372362
0.0770711847437,0.907447282758,0.0209664278088,0.00310978224882,0.332224180286,0.0442308280944,0.0604128846228,0.0732509299291,0.448077782805
0.0735451095365,0.803583652995,0.0156681577175,0.0131470945864,0.263535861785,0.0503358236336,0.0151279382506,0.112603896163,0.396775834197
0.100078779247,0.928796286721,0.0105387531999,0.0102127039226,0.290071453475,0.056822863617,0.096953717992,0.0651310560329,0.396655927428
0.0731579129106,0.939626832151,0.0219561176325,0.00829977817906,0.0736668122302,0.0451345399265,0.00256066777369,0.160032752818,0.412927920994
0.0716343040059,0.875882721162,0.016157557438,0.0103169779858,0.388165519856,0.0395917476917,0.0164382599676,0.0594794399256,0.40589159383
0.0774180021979,0.836656915492,0.0194420692147,0.012237392672,0.280938656643,0.0458519563288,0.00070964975975,0.107262199708,0.39522000828
0.0968996959853,0.864922808123,0.0133544992941,0.00677162120602,0.404339166096,0.0533416652069,0.0674173219622,0.115607811891,0.328626264527
0.0693538380095,0.95036131287,0.0249425125048,0.00944645814596,0.265269816482,0.0465161089172,0.0384901057012,0.150885588598,0.373929979249
0.094100471716,0.875733867301,0.0137967411051,0.0147308275959,0.516627335626,0.0502479689924,0.0783395023227,0.120378070568,0.354530875099
0.089385527432,0.856589299196,0.0108593545075,0.0064227532379,0.278638610893,0.042600925203,0.0259974659053,0.154789937595,0.477085836367
0.0668030202421,0.958449156046,0.020270309505,0.00828210177629,0.0746114870656,0.0449509841074,-0.0206062000136,0.16035027888,0.396076388154
0.0874278828518,0.838903926414,0.0173459555082,0.0123020034942,0.361303579569,0.0424060298055,0.0534847328054,0.0938099417121,0.537694543626
0.0872982448809,0.879682288636,0.0195043873598,0.0205974293774,0.369170584796,0.0502673386591,0.0245242474915,0.12052532676,0.363484762288
0.0922173513201,0.882530276106,0.0205870425344,0.0143350679422,0.473298894231,0.05120476003,0.0892585294508,0.0858964387715,0.35694733863
0.0984859959298,0.900366052585,0.0110635865112,0.0147561280018,0.369054289148,0.0578645935053,0.0450910083242,0.140484389232,0.410568827614
0.0777275816751,0.878804382538,0.0176474684475,0.0133060071763,0.481976081773,0.0543954188454,-0.107924913801,0.210905493894,0.445861419441
0.0857423336938,0.873137516704,0.0153172906355,0.0124643281326,0.305688468156,0.0458060385547,0.071934835824,0.124551565416,0.4569374898
0.0809568240613,0.861590391867,0.0152804363771,0.0177823547545,0.449649615104,0.0425863571697,0.00208236969048,0.180665261352,0.434545919535
0.085790508374,0.843369645882,0.0192418832931,0.00780160397876,0.247638204621,0.0469097295385,-0.0323333899543,0.22489311712,0.475509612336
0.0859280383255,0.827399861912,0.010158248634,0.0118070534967,0.249489488117,0.0387080694969,0.012387262719,0.134892859607,0.436655744462
0.0766963708828,0.7892546728,0.0133453926552,0.0128929080616,0.401107392925,0.0468867854059,-0.0189678247823,0.123547288326,0.408696018303
0.0917904221682,0.884634721958,0.017455649955,0.0141587878223,0.406117359734,0.0464262116043,0.0130818142834,0.142184120638,0.356415559229
0.083805061369,0.836418267986,0.0141070431681,0.016030983972,0.358538830797,0.0529292705155,0.090130149532,0.135943287682,0.350134486698
0.0946272777926,0.956970650144,0.015795855437,0.0105164421805,0.443840856407,0.0451263556402,0.00359160487028,0.162407847373,0.432200600616
0.0857184381576,0.88467960004,0.0153014543343,0.0174390343274,0.450007488582,0.0608048376299,0.089497500198,0.170048095011,0.421918003039
0.094384277139,0.806731130683,0.0148163283431,0.0105760505947,0.379954073304,0.0545164028499,0.00998440946648,0.133782896705,0.426232489007
0.0735884743024,0.841546276075,0.0164671608804,0.0109275237196,0.348000806168,0.0421656047615,-0.0215665388162,0.126075847637,0.481213282307
0.0801822875963,0.86451422379,0.0201845032126,0.0171345718371,0.476674445416,0.0513256165044,0.00414997311298,0.115633585691,0.38007183436
0.079840887205,0.81274762115,0.0137019440538,0.0140922923241,0.239179079273,0.053714550158,0.0628214701508,0.115237022734,0.337981461692
0.0831269585392,0.860186323064,0.0147314191501,0.00998360905208,0.433674706901,0.0479194238962,-0.0117174014504,0.130044100693,0.379453849532
