AA,AB,A_sig,alA,alB,al_sig,epsA,epsB,eps_sig
0.12187334953,0.781956567937,0.0250742494267,0.0342567207146,0.0547507220076,0.0510484579613,0.0104945620443,0.163130860748,1.00095796105
0.126015582586,0.79983931235,0.0251207775475,0.034495421265,0.0590480857001,0.0507652409077,0.00565746514947,0.165711329494,1.01872295628
0.1068168453,0.713485203475,0.024341228799,0.0339286118493,0.0550685737599,0.049922807289,0.00373919323851,0.155022914051,0.932968303843
0.129005141282,0.804295529221,0.025515865798,0.0350307176293,0.0539802438331,0.0526780298028,0.00987139266336,0.156284159467,0.944243119505
0.124285765378,0.788456505257,0.0256904251172,0.0345678319071,0.05557730387,0.051796315579,0.0125149025556,0.162722475945,1.01114223848
0.112477760671,0.7404375862,0.0245522202144,0.0343474826914,0.0621303398578,0.0497607395039,0.00624330056989,0.157788908226,0.952082692306
0.131674421092,0.812888811236,0.0265959366239,0.036201876386,0.041612355285,0.0573902595511,-0.00979152184807,0.146300765498,0.746330077555
0.124554072483,0.797266313455,0.025009248463,0.0341884798014,0.0553822396275,0.0507387468692,0.00526880464598,0.164120924296,1.01114141866
0.118801445375,0.773788547202,0.0248822505592,0.0340701182033,0.0626601175097,0.0493308000345,-0.00232310619444,0.166591122823,0.983306175993
0.123585729598,0.79069794702,0.0250491679033,0.0338599725126,0.0523412396906,0.0505545337389,0.00117406490277,0.167069681077,1.00040038442
0.118760839716,0.772201175905,0.0249311755947,0.0338604769277,0.0588479851247,0.0495786453757,-0.00114599676435,0.167148174046,1.00009926735
0.129376072467,0.804397093322,0.0259263700931,0.0352136119732,0.046721546198,0.0546069932183,-0.00569734608759,0.161669591683,0.914769723008
0.125194581124,0.791755630665,0.0250851666669,0.0344697839708,0.0586589654677,0.050918099119,0.00689159395403,0.164474705677,1.01130561528
0.133907654372,0.821046037293,0.0264508127669,0.0345851481741,0.040710697572,0.0538864259819,0.00533214924615,0.155633080023,0.918562178768
0.123353314324,0.788614756358,0.0249936768843,0.0340694139573,0.0535948946939,0.050615870152,0.0027025644721,0.164247255504,1.00398857485
0.138867668095,0.834314787417,0.0274767967915,0.0360277676413,0.0329136959307,0.0585058617157,-0.0193687374521,0.139045007133,0.617755525643
0.122191271619,0.778072578188,0.0252128234379,0.0342151845397,0.0530424462566,0.0512329103882,0.013052113026,0.162770823864,1.02148459869
0.136531390369,0.827779204475,0.0268296772597,0.0360992765392,0.0365370440567,0.0576307740714,-0.00382286902215,0.140021608688,0.712289673933
0.139779884956,0.842123165836,0.027665829142,0.0361577281411,0.0329198537402,0.0590184494132,-0.0252657765362,0.138707572764,0.58115295603
