Inference for Stan model: anon_model_893ae0f30707a4f59ccad73c820dc14f.
4 chains, each with iter=90000; warmup=45000; thin=1; 
post-warmup draws per chain=45000, total post-warmup draws=180000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
numax[73]    52.89  8.9e-3   0.44  52.02  52.59  52.89  53.19  53.76 2498.0    1.0
numax[74]    46.69  5.6e-3   0.32  46.05  46.48   46.7  46.91  47.32 3378.0    1.0
numax[75]    81.41    0.02   0.83  79.78  80.85  81.41  81.97  83.03 2418.0    1.0
numax[76]    47.09  5.7e-3   0.32  46.47  46.87  47.09   47.3  47.71 3089.0    1.0
numax[77]    44.48  5.0e-3   0.24  43.94  44.34  44.52  44.65  44.85 2227.0    1.0
numax[78]    60.22    0.01   0.62  58.99  59.79  60.22  60.64  61.43 2561.0    1.0
numax[79]    55.98  5.5e-3   0.31  55.38  55.77  55.98  56.19   56.6 3124.0    1.0
numax[80]    70.81  6.6e-3   0.35  70.12  70.58  70.82  71.05   71.5 2885.0    1.0
phi[1]        1.04  3.5e-3    0.2   0.65    0.9   1.04   1.17   1.44 3263.0    1.0
phi[2]        1.97    0.04   0.51   1.42   1.71   1.87   2.05   3.79  136.0   1.03
phi[3]        2.31    0.02   0.49   1.73   2.01   2.18   2.42   3.72  519.0    1.0
phi[4]       -2.91    1.91   2.73   -5.1  -4.63  -4.35  -0.69    2.2    2.0   7.79
phi[5]        1.56    0.02   0.31   1.19   1.39   1.51   1.64   2.55  151.0   1.03
phi[6]        1.83    0.01    0.5    1.0   1.46   1.76   2.16   2.86 1860.0    1.0
phi[7]        0.06  4.8e-3   0.26  -0.45  -0.11   0.06   0.24   0.58 3059.0    1.0
phi[8]        1.95    0.01   0.48   0.87   1.66   2.04   2.29   2.67 1173.0    1.0
phi[9]        0.74  6.4e-3   0.37   0.04   0.49   0.73   0.99   1.49 3371.0    1.0
phi[10]      -2.11     1.2   3.88  -6.24  -5.84  -2.68    0.5   6.19   11.0   1.39
phi[11]       0.09    2.05   3.29  -6.04  -0.38   0.81   1.82   6.18    3.0   2.61
phi[12]       2.25    0.02   0.26   1.86   2.09   2.23   2.37   2.69  231.0   1.02
phi[13]       1.45  4.7e-3   0.23    1.0    1.3   1.45   1.61    1.9 2439.0    1.0
phi[14]       1.46  9.7e-3   0.31   0.85   1.25   1.45   1.65   2.09 1027.0   1.01
phi[15]       1.43  3.7e-3    0.2   1.06   1.29   1.42   1.55   1.86 3015.0    1.0
phi[16]       1.89  4.2e-3   0.23   1.44   1.74   1.89   2.03   2.34 2863.0    1.0
phi[17]       0.67  7.6e-3   0.42  -0.14   0.39   0.67   0.95   1.49 2993.0    1.0
phi[18]       1.45  5.7e-3    0.3   0.87   1.25   1.45   1.65   2.05 2821.0    1.0
phi[19]       2.37  3.8e-3   0.21   1.97   2.23   2.37   2.51   2.77 2911.0    1.0
phi[20]       1.69    0.01   0.29    1.2    1.5   1.67   1.84    2.3  737.0    1.0
phi[21]       0.59  3.8e-3    0.2   0.22   0.46   0.59   0.72    1.0 2739.0    1.0
