                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1591360000000000E+034  0.1388744463565703E+013
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        7  0.1041627942940921E+002  0.0000000000000000E+000  0.4018145544955423E-004
                        0                        8  0.1189212809444828E+002  0.0000000000000000E+000  0.3973584517455343E-004
                        0                        9  0.1335206687831081E+002  0.0000000000000000E+000  0.4018252183992490E-004
                        0                       10  0.1484067091426155E+002  0.0000000000000000E+000  0.4015586000170176E-004
                        0                       11  0.1632406205407192E+002  0.0000000000000000E+000  0.4143792297396427E-004
                        0                       12  0.1782096605023455E+002  0.0000000000000000E+000  0.4207941101958936E-004
                        0                       13  0.1932000350354614E+002  0.0000000000000000E+000  0.4289653788360996E-004
                        0                       14  0.2082094119029900E+002  0.0000000000000000E+000  0.4359771357099381E-004
                        0                       15  0.2232759755726434E+002  0.0000000000000000E+000  0.4442463407946987E-004
                        0                       16  0.2383418747534620E+002  0.0000000000000000E+000  0.4480760770791595E-004
                        0                       17  0.2534453056620070E+002  0.0000000000000000E+000  0.4530433043522448E-004
                        0                       18  0.2685444939229098E+002  0.0000000000000000E+000  0.4543016114703190E-004
                        0                       19  0.2836711716298073E+002  0.0000000000000000E+000  0.4557262172345271E-004
                        0                       20  0.2987962435006997E+002  0.0000000000000000E+000  0.4537482659520216E-004
                        0                       21  0.3139327751322496E+002  0.0000000000000000E+000  0.4510804771343468E-004
                        0                       22  0.3290685292490721E+002  0.0000000000000000E+000  0.4460848196282777E-004
                        0                       23  0.3442119547012751E+002  0.0000000000000000E+000  0.4401053281250459E-004
                        0                       24  0.3593532704188014E+002  0.0000000000000000E+000  0.4319797138060922E-004
                        0                       25  0.3744936098284435E+002  0.0000000000000000E+000  0.4230108442059396E-004
                        0                       26  0.3896323119148247E+002  0.0000000000000000E+000  0.4128629666360310E-004
                        0                       27  0.4047696346592642E+002  0.0000000000000000E+000  0.4015067478995276E-004
                        0                       28  0.4198997251858815E+002  0.0000000000000000E+000  0.3893927689959308E-004
                        0                       29  0.4350239674165224E+002  0.0000000000000000E+000  0.3767442437108306E-004
                        0                       30  0.4501428522933004E+002  0.0000000000000000E+000  0.3638276156757139E-004
                        0                       31  0.4652514861494828E+002  0.0000000000000000E+000  0.3506741424881272E-004
                        0                       32  0.4803517744130207E+002  0.0000000000000000E+000  0.3376904434341483E-004
                        0                       33  0.4954434432616502E+002  0.0000000000000000E+000  0.3250526372452661E-004
                        0                       34  0.5105237921654395E+002  0.0000000000000000E+000  0.3128811188375983E-004
                        0                       35  0.5255963156363823E+002  0.0000000000000000E+000  0.3013135343768834E-004
                        0                       36  0.5406567496858334E+002  0.0000000000000000E+000  0.2905989065977094E-004
                        0                       37  0.5557064719867077E+002  0.0000000000000000E+000  0.2808201166428642E-004
                        0                       38  0.5707504524891923E+002  0.0000000000000000E+000  0.2720040819287257E-004
                        0                       39  0.5857802516769738E+002  0.0000000000000000E+000  0.2643889641760346E-004
                        0                       40  0.6008068472795019E+002  0.0000000000000000E+000  0.2581181453861720E-004
                        0                       41  0.6158245985101878E+002  0.0000000000000000E+000  0.2531622437106616E-004
                        0                       42  0.6308410574979303E+002  0.0000000000000000E+000  0.2496088585531917E-004
                        0                       43  0.6458556871003358E+002  0.0000000000000000E+000  0.2471788427634081E-004
                        0                       44  0.6608688440342216E+002  0.0000000000000000E+000  0.2461369715658376E-004
                        0                       45  0.6758870594221325E+002  0.0000000000000000E+000  0.2463324839697970E-004
                        0                       46  0.6909083709559899E+002  0.0000000000000000E+000  0.2475284644288293E-004
                        0                       47  0.7059332362613591E+002  0.0000000000000000E+000  0.2498437556853511E-004
                        0                       48  0.7209657271342604E+002  0.0000000000000000E+000  0.2532024700753782E-004
                        0                       49  0.7360061525091638E+002  0.0000000000000000E+000  0.2576089598437271E-004
                        0                       50  0.7510572897228141E+002  0.0000000000000000E+000  0.2628339706435574E-004
                        0                       51  0.7661178815412501E+002  0.0000000000000000E+000  0.2686158079754127E-004
                        0                       52  0.7811874939026337E+002  0.0000000000000000E+000  0.2749011337277681E-004
                        0                       53  0.7962659889732370E+002  0.0000000000000000E+000  0.2817020310995264E-004
                        0                       54  0.8113565233691770E+002  0.0000000000000000E+000  0.2888833190461038E-004
                        0                       55  0.8264572954216202E+002  0.0000000000000000E+000  0.2959538809581426E-004
                        0                       56  0.8415678705719361E+002  0.0000000000000000E+000  0.3029305448933786E-004
                        0                       57  0.8566851124314465E+002  0.0000000000000000E+000  0.3095579964464188E-004
                        0                       58  0.8718088001356189E+002  0.0000000000000000E+000  0.3158289842545435E-004
                        0                       59  0.8869378050309176E+002  0.0000000000000000E+000  0.3216130649944757E-004
                        0                       60  0.9020720946044480E+002  0.0000000000000000E+000  0.3269409875834960E-004
                        0                       61  0.9172111536861129E+002  0.0000000000000000E+000  0.3317150249438291E-004
                        0                       62  0.9323544918161811E+002  0.0000000000000000E+000  0.3358855438300331E-004
                        0                       63  0.9475014857824378E+002  0.0000000000000000E+000  0.3392367286097356E-004
                        0                       64  0.9626511199221918E+002  0.0000000000000000E+000  0.3417816615432571E-004
                        0                       65  0.9778022423428756E+002  0.0000000000000000E+000  0.3434745899085887E-004
                        0                       66  0.9929547515821803E+002  0.0000000000000000E+000  0.3444173621347346E-004
                        0                       67  0.1008106461454013E+003  0.0000000000000000E+000  0.3444970657518260E-004
                        0                       68  0.1023257343912367E+003  0.0000000000000000E+000  0.3438010754925333E-004
                        0                       69  0.1038407165392785E+003  0.0000000000000000E+000  0.3422684272747438E-004
                        0                       70  0.1053554905592123E+003  0.0000000000000000E+000  0.3399883845179629E-004
                        0                       71  0.1068700008210111E+003  0.0000000000000000E+000  0.3370810461988851E-004
                        0                       72  0.1083841890348874E+003  0.0000000000000000E+000  0.3335940288715476E-004
                        0                       73  0.1098980813058848E+003  0.0000000000000000E+000  0.3296430760844221E-004
                        0                       74  0.1114115158110140E+003  0.0000000000000000E+000  0.3252252627399113E-004
                        0                       75  0.1129245550819916E+003  0.0000000000000000E+000  0.3204647941870737E-004
                        0                       76  0.1144370519650972E+003  0.0000000000000000E+000  0.3155003270743974E-004
                        0                       77  0.1159491065530409E+003  0.0000000000000000E+000  0.3104725018770153E-004
                        0                       78  0.1174605940742791E+003  0.0000000000000000E+000  0.3054413792454536E-004
                        0                       79  0.1189715680475418E+003  0.0000000000000000E+000  0.3005575468756164E-004
                        0                       80  0.1204819947260758E+003  0.0000000000000000E+000  0.2956824914189179E-004
                        0                       81  0.1219919430227373E+003  0.0000000000000000E+000  0.2911720690114629E-004
                        0                       82  0.1235013439065373E+003  0.0000000000000000E+000  0.2868684712727746E-004
                        0                       83  0.1250103487493904E+003  0.0000000000000000E+000  0.2830544369801270E-004
                        0                       84  0.1265188770618498E+003  0.0000000000000000E+000  0.2795899210025325E-004
                        0                       85  0.1280271464809212E+003  0.0000000000000000E+000  0.2765543616525179E-004
                        0                       86  0.1295350528213259E+003  0.0000000000000000E+000  0.2740087949261965E-004
                        0                       87  0.1310428376722341E+003  0.0000000000000000E+000  0.2721267027260121E-004
                        0                       88  0.1325504275253332E+003  0.0000000000000000E+000  0.2707947667619560E-004
                        0                       89  0.1340580153707112E+003  0.0000000000000000E+000  0.2702017165860664E-004
                        0                       90  0.1355655540317146E+003  0.0000000000000000E+000  0.2699882829272448E-004
                        0                       91  0.1370731582812516E+003  0.0000000000000000E+000  0.2703911963697321E-004
                        0                       92  0.1385809057268977E+003  0.0000000000000000E+000  0.2713137095298651E-004
                        0                       93  0.1400888780507279E+003  0.0000000000000000E+000  0.2727522531180487E-004
                        0                       94  0.1415971621218135E+003  0.0000000000000000E+000  0.2747151636998180E-004
