f0,A0,w0,f2,A2,w2,B,f0_err,A0_err,w0_err,f2_err,A2_err,w2_err,B_err
140.57812571091154,0.8911242527185561,-2.0419289550668855,139.22941861462445,0.5119989528785376,-1.2662629156894754,0.7944058247721587,0.01193682328815492,0.07834814712919634,0.20988142819528174,0.01011596505231582,0.07028604499514145,0.08293164829783445,0.06087694280879169
151.19766118912628,0.7072053013732069,-1.5927532309499604,149.741018966975,0.38043529038886165,-1.2388700303237445,0.8006917678642103,0.016564486430198616,0.06758673078169725,0.19196694598474873,0.004865360051298915,0.0804185523651655,0.04492015862506696,0.05717801015789314
130.00489370948583,0.7230609639283572,-2.4563390780656884,128.60084043574685,0.24431497846154043,-1.3545838911014396,0.7814553141590845,0.009812583337352125,0.10922198264265995,0.27635112047038907,0.009406533745218163,0.08020857329421034,0.1442431941562852,0.055544026491405246
119.3203719395132,0.24504817293644254,-2.017220734402685,117.95392788155519,-0.20489003992968285,-1.759834744202329,1.014779048689474,0.016401075052049595,0.09566591033343846,0.27313064019322236,0.027027740769502522,0.12668940898494116,0.33587619254470463,0.06287747631231835
109.04136605139351,-0.005218390863302946,-1.8756937803262228,107.62297231400302,-0.44654397632206294,-1.4145828073119238,0.8737385875173287,0.019710344221557596,0.09933296028796175,0.3060720492601769,0.05766943507448553,0.1858412412277324,0.38673801171975636,0.06668622246568151
98.8007707902065,-0.7340327853185348,-1.7681957511266198,97.36524501930221,-2.20142100838677,-2.6383006322369322,0.9766792538385896,0.05487883152750151,0.3427017310703459,0.6192862156487701,0.12924103297341863,1.5049363509408347,0.9610532964035847,0.058783620053815266
88.11863062413838,-1.2365047875833546,-2.5448053146941123,86.69882611161334,-2.3595993920957845,-2.673658245678415,0.9319193303407056,0.10070121816021464,0.9615682467865686,0.8558844816659226,0.1385584526830392,1.551992779846261,0.9876872550110413,0.055514969772416496
162.00221720374574,0.2966284591220122,-1.3981359401773437,160.1947557787208,-2.603436513670717,-2.147056045277157,1.2177299429180808,0.027580470621497342,0.08899314914409445,0.19770280961755743,0.25157880109919667,1.9855832194952445,1.0403465879324363,0.07437591446157833
172.90015930440165,-0.14258148376742374,-1.4134081686998299,170.8665490950294,-3.255216039026724,-2.9381844212706314,1.0860775244018743,0.03637773602174179,0.1315155215030223,0.2287128348715604,0.24215248587275537,1.4259747177565494,0.9921202697339245,0.050245019022755084
183.80064591305597,-0.7226164975899647,-1.5593887523898606,181.62468843447235,-3.13942487530369,-2.9005255170109714,1.0286509595646642,0.0947945386067517,0.40399431707805405,0.6648208844471909,0.27486444001877824,1.5816976266765748,0.9763369735067662,0.0466493086950621
196.19056679658647,-1.6654819216087335,-2.3755619698744317,193.8808307026872,-2.790304909247056,-2.520999780417343,0.9693064892093458,0.18355210381747172,1.2825576922303141,1.0031630928510147,0.26315025615271403,1.725101605144619,0.9801840253532693,0.04044770104624941
