f0,A0,w0,f2,A2,w2,B,f0_err,A0_err,w0_err,f2_err,A2_err,w2_err,B_err
107.17785889272149,1.0563415299659749,-2.509250012799717,105.96428598809403,0.6192493426670003,-1.754856217193759,0.8682746770740501,0.010387285281085772,0.11559085969054389,0.2836186889242315,0.018166333324211786,0.08673246692420844,0.2514711828717338,0.09110018941237091
116.64475480849056,0.731365472237492,-2.1190289128490125,115.46253861433843,0.6085404072775238,-1.6056055269269303,1.3887979274707967,0.0146507696496455,0.10574119548825452,0.2843089942844579,0.012380787600189411,0.0891545851687755,0.24067721246885562,0.07370895702259103
126.26041080074299,0.6409876057278259,-1.480788000364468,124.93447316789636,0.5755704972704063,-1.2748825712042866,0.9123570423905687,0.0246189991045869,0.09231282047922158,0.2709989351896723,0.10019186913144726,0.6401749699141879,0.4925248848268944,0.14444483808883835
97.55206557821623,0.47154265942904927,-2.4624584815464603,96.36060917629476,0.1743959872171822,-1.4375258833373432,0.9282744662107085,0.011489029194906766,0.12483577251497478,0.35155848560960506,0.0324382672578316,0.1160364753425259,0.2370178602532993,0.08473360220085306
88.33147316432174,-0.05646423904729364,-2.07655694415367,87.06475592450317,-0.40799432454815243,-2.032789847798704,1.0332048103882538,0.02085457736274146,0.12511884817410895,0.4284554201779793,0.03043023597567587,0.19070552781909741,0.4784092301152176,0.08621187066267068
79.08151367884905,-0.6674451510957052,-2.618448089117089,77.87274111688278,-3.192324483926323,-2.563421681099536,1.0297262064967405,0.030573564744697627,0.31984386696510336,0.7563360618986587,0.139455416046407,1.586265334154437,0.94816452420779,0.07012706634751861
136.03770972231345,-0.09258156117006575,-1.8012699151806695,134.37253897747343,-2.508414520869822,-2.376431933560934,1.4470465881699752,0.030768518845841947,0.15963577671144705,0.39473493002601084,0.22378930219229168,1.9450079069990411,1.0339960509518111,0.04635124441259518
136.03678421630087,-0.10182293372121326,-1.8042223913606563,134.52192914734098,-1.5319832386863754,-2.0695145682354665,1.4388702888459015,0.02939880314943469,0.15258625123315386,0.4392638248230555,0.20312233356740128,1.7334934588244686,1.043659188338966,0.06384441260670276
146.03115683517632,-0.5236996151985223,-1.5720169127731916,144.15194271582126,-3.1850307082354714,-2.86055313280621,1.1718015934849273,0.09420218298759811,0.37318075507577925,0.7017002248299911,0.223324903471093,1.7018225066581174,0.9956016989733124,0.06789326908684828
155.2911636518982,-2.505270676025825,-3.087674727996492,153.43827581929676,-2.8433238881671246,-2.8885801277770806,1.1533597974307015,0.22500870143779905,1.652877083810443,1.0270735072027406,0.2138259774881567,1.476820139833963,0.9714192352305019,0.05388124969744307
