                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10108      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                       pp                                      cno                             he_core_mass                                 log_Teff                       photosphere_csound                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                              surface_he4                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                          acoustic_cutoff                          acoustic_radius                            ng_for_nu_max                          gs_per_delta_nu                              num_retries                              num_backups                                num_iters 
                                       1                                      618                  1.0000000000000001E-005                 -4.9999999999999991E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.6769273524684818E-001                  1.7322630326631772E-003                  9.9999963950797455E-001                  9.9053778836401241E-001                  9.6769273524684818E-001                  1.7322630326631772E-003                  9.9999963950797455E-001                  9.9053778836401241E-001                 -1.5823317403216423E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6495712639542841E+000                  6.4463968453120836E+005                  1.9230036388348681E+000                  1.1856181279614915E+000                  2.0666530974901418E+000                 -6.7014726703677946E-002                  5.7788633825609015E+000                 -2.5194134099352468E+000                  1.1341454158875553E+001                  5.8000000000000007E-001                  3.9995743194964128E-001                  3.9995743194964134E-001                  5.7999999999999974E-001                  3.9995743194964145E-001                  2.2298968026689070E+000                  0.0000000000000000E+000                  1.5003444970124892E+001                  1.4968150407000002E+002                  2.2422562308783201E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                       5                                      618                  7.4416000000000000E-005                 -4.6832750158095005E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.6769273524684818E-001                  1.7322630428067138E-003                  9.9999963950797455E-001                  9.9053778836163620E-001                  9.6769273524684818E-001                  1.7322630428067138E-003                  9.9999963950797455E-001                  9.9053778836163620E-001                 -1.5823317698166369E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6486116866738745E+000                  6.4384893933587766E+005                  1.9190965842854373E+000                  1.1855837552475963E+000                  2.0667218429179322E+000                 -6.3068619105580995E-002                  5.7788633994628551E+000                 -2.5194133802694045E+000                  1.1341454205556575E+001                  5.8000000000000007E-001                  3.9995743194964128E-001                  3.9995743194964134E-001                  5.7999999999999974E-001                  3.9995743194964145E-001                  2.2304825068800889E+000                  0.0000000000000000E+000                  1.5022406989235243E+001                  1.4985393753848473E+002                  2.2416674349954008E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      10                                      618                  2.5958682111999992E-004                 -4.2873687855713767E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.6866248066117233E-001                  1.7322630719297061E-003                  9.9999963950797455E-001                  9.9053778835457529E-001                  9.6866248066117233E-001                  1.7322630719297061E-003                  9.9999963950797455E-001                  9.9053778835457529E-001                 -1.5823318457716224E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6462873077042932E+000                  6.4192042207898386E+005                  1.9096239020861339E+000                  1.1854961720871073E+000                  2.0668970092389105E+000                 -5.3865234866135620E-002                  5.7788634441445001E+000                 -2.5194133057860446E+000                  1.1341454325038500E+001                  5.8000000000000007E-001                  3.9995743194964128E-001                  3.9995743194964134E-001                  5.7999999999999974E-001                  3.9995743194964145E-001                  2.2319683129099652E+000                  0.0000000000000000E+000                  1.5068737920462704E+001                  1.5027153392516419E+002                  2.2401751723263346E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      15                                      616                  7.2035107872931792E-004                 -3.8914625553332525E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.7206042215654020E-001                  1.7322631446367929E-003                  9.9999963950797455E-001                  9.9022573033073413E-001                  9.7206042215654020E-001                  1.7322631446367929E-003                  9.9999963950797455E-001                  9.9022573033073413E-001                 -1.5823319975924495E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6423197304730612E+000                  6.3858819557992776E+005                  1.8934187078050455E+000                  1.1853287294090256E+000                  2.0672318945950736E+000                 -3.8974295774342145E-002                  5.7788635351210411E+000                 -2.5194131656144947E+000                  1.1341454556883189E+001                  5.8000000000000007E-001                  3.9995743194964128E-001                  3.9995743194964134E-001                  5.7999999999999974E-001                  3.9995743194964145E-001                  2.2347691939388046E+000                  0.0000000000000000E+000                  1.5149404215031387E+001                  1.5098802264501302E+002                  2.2373675158764143E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      20                                      613                  1.8668799962237360E-003                 -3.4955563250951283E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.7206042215653998E-001                  1.7322633271449829E-003                  9.9999961328356868E-001                  9.8957184656734909E-001                  9.7206042215653998E-001                  1.7322633271449829E-003                  9.9999961328356868E-001                  9.8957184656734909E-001                 -1.5823322468477727E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6372108909394227E+000                  6.3423308520552749E+005                  1.8724676357189047E+000                  1.1850708724332331E+000                  2.0677476085466586E+000                 -2.2027948773371504E-002                  5.7788636845566037E+000                 -2.5194129090400548E+000                  1.1341454963919745E+001                  5.8000000000000007E-001                  3.9995743194964128E-001                  3.9995743194964134E-001                  5.7999999999999974E-001                  3.9995743194964145E-001                  2.2389404232911128E+000                  0.0000000000000000E+000                  1.5256878485253463E+001                  1.5192548913476793E+002                  2.2331992169091708E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      25                                      612                  4.7198108322034464E-003                 -3.0996500948570045E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.7352443867018201E-001                  1.7322637719621222E-003                  9.9999961328356868E-001                  9.8887631517978158E-001                  9.7352443867018201E-001                  1.7322637719621222E-003                  9.9999961328356868E-001                  9.8887631517978158E-001                 -1.5823325719698897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6326768506756713E+000                  6.3029846912526386E+005                  1.8537282733091296E+000                  1.1847692717558480E+000                  2.0683508099014287E+000                 -9.2903078584786296E-003                  5.7788638257167486E+000                 -2.5194124147764732E+000                  1.1341455599187675E+001                  5.8000000000000007E-001                  3.9995743194964128E-001                  3.9995743194964134E-001                  5.7999999999999985E-001                  3.9995743194964145E-001                  2.2434941780844815E+000                  0.0000000000000000E+000                  1.5358044044894848E+001                  1.5279040295876086E+002                  2.2286663584164288E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      30                                      613                  1.1818815689988476E-002                 -2.7037438646188803E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.7352443867018201E-001                  1.7322647596317827E-003                  9.9999958589911508E-001                  9.8774951234555031E-001                  9.7352443867018201E-001                  1.7322647596317827E-003                  9.9999958589911508E-001                  9.8774951234555031E-001                 -1.5823328391717517E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6299134813141145E+000                  6.2785336393307825E+005                  1.8421466219872633E+000                  1.1845051848180288E+000                  2.0688789837770676E+000                 -2.9016490641862137E-003                  5.7788639425211699E+000                 -2.5194115184617347E+000                  1.1341456610000462E+001                  5.8000000000000007E-001                  3.9995743194964128E-001                  3.9995743194964134E-001                  5.7999999999999974E-001                  3.9995743194964145E-001                  2.2470696539144583E+000                  0.0000000000000000E+000                  1.5425731483709910E+001                  1.5336270204950162E+002                  2.2251201654073608E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      35                                      613                  2.9483411457712123E-002                 -2.3078376343807565E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.7696393262597936E-001                  1.7322667046280578E-003                  9.9999958589911508E-001                  9.8607725183120754E-001                  9.7696393262597936E-001                  1.7322667046280578E-003                  9.9999958589911508E-001                  9.8607725183120754E-001                 -1.5823326669103887E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6287783544588330E+000                  6.2683530442676146E+005                  1.8372574161137691E+000                  1.1843308355918449E+000                  2.0692276822294349E+000                 -6.9107628807588725E-004                  5.7788642442574591E+000                 -2.5194099239238059E+000                  1.1341458503537682E+001                  5.8000000000000007E-001                  3.9995743194964128E-001                  3.9995743194964134E-001                  5.7999999999999985E-001                  3.9995743194964145E-001                  2.2491118075393697E+000                  0.0000000000000000E+000                  1.5458310598968824E+001                  1.5364149403163049E+002                  2.2230997957679245E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      40                                      613                  7.3438578398454205E-002                 -1.9119314041426323E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999958589911508E-001                  1.7322692612337460E-003                  6.8180218480499576E-005                  7.8129131387692959E-008                  9.9999958589911508E-001                  1.7322692612337460E-003                  6.8180218480499576E-005                  7.8129131387692959E-008                 -1.5823311596831346E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6284556905274301E+000                  6.2654385328581033E+005                  1.8357759287072488E+000                  1.1842354197513909E+000                  2.0694185139103434E+000                 -1.4428512482558354E-004                  5.7788653513716230E+000                 -2.5194067924694044E+000                  1.1341462744213251E+001                  5.8000000000000007E-001                  3.9995743194964128E-001                  3.9995743194964134E-001                  5.7999999999999996E-001                  3.9995743194964145E-001                  2.2500453579850501E+000                  0.0000000000000000E+000                  1.5470850621993744E+001                  1.5375279786493954E+002                  2.2221774251153658E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
