                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10108      8.0000000000000004E-001      6.1139999999999996E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                       pp                                      cno                             he_core_mass                                 log_Teff                       photosphere_csound                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                              surface_he4                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                          acoustic_cutoff                          acoustic_radius                            ng_for_nu_max                          gs_per_delta_nu                              num_retries                              num_backups                                num_iters 
                                       1                                      611                  1.0000000000000001E-005                 -4.9999999999999991E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6598304306824290E-001                  1.7343028393795416E-003                  9.9999976243101851E-001                  9.8883133964903602E-001                  9.6598304306824290E-001                  1.7343028393795416E-003                  9.9999976243101851E-001                  9.8883133964903602E-001                 -1.5687949925524981E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6718688636672723E+000                  6.6708442587927112E+005                  1.8063410214440572E+000                  1.0826916198401106E+000                  2.1755961007248472E+000                 -4.6848996984968222E-002                  5.7788467985466490E+000                 -2.3108025297772103E+000                  1.1555481183571203E+001                  5.9388599999999991E-001                  3.9995743194964128E-001                  3.9995743194964128E-001                  4.7510880000000005E-001                  3.1996594555971303E-001                  2.8545068741588038E+000                  0.0000000000000000E+000                  1.8792527441180315E+001                  1.8559104654305753E+002                  1.7516160305178640E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      10                                      611                  2.5958682111999992E-004                 -4.2873687855713767E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6598304306824290E-001                  1.7343028948198875E-003                  9.9999975237826899E-001                  9.8846504370605370E-001                  9.6598304306824290E-001                  1.7343028948198875E-003                  9.9999975237826899E-001                  9.8846504370605370E-001                 -1.5687951085335378E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6694963443331368E+000                  6.6513443775453034E+005                  1.7966301537039915E+000                  1.0825812246383479E+000                  2.1758168911283731E+000                 -3.6770250427382814E-002                  5.7788468606416652E+000                 -2.3108024184436307E+000                  1.1555481357373528E+001                  5.9388599999999991E-001                  3.9995743194964128E-001                  3.9995743194964123E-001                  4.7510880000000005E-001                  3.1996594555971297E-001                  2.8569348328179629E+000                  0.0000000000000000E+000                  1.8853511194362952E+001                  1.8616105248706734E+002                  1.7501274241765626E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      20                                      608                  1.8668799962237360E-003                 -3.4955563250951283E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6598304306824301E-001                  1.7343032678540349E-003                  9.9999972792738945E-001                  9.8645508998718323E-001                  9.6598304306824301E-001                  1.7343032678540349E-003                  9.9999972792738945E-001                  9.8645508998718323E-001                 -1.5687955473348362E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6628381537357391E+000                  6.5957113566658820E+005                  1.7692586960294239E+000                  1.0822118769958595E+000                  2.1765555864133495E+000                 -1.4189677496776647E-002                  5.7788471175040659E+000                 -2.3108019946859213E+000                  1.1555482039708634E+001                  5.9388599999999991E-001                  3.9995743194964128E-001                  3.9995743194964117E-001                  4.7510880000000000E-001                  3.1996594555971292E-001                  2.8645209519621160E+000                  0.0000000000000000E+000                  1.9030930960041079E+001                  1.8778712132041747E+002                  1.7454925566437701E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      30                                      606                  1.1818815689988476E-002                 -2.7037438646188803E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.7034878673862102E-001                  1.7343055870887262E-003                  9.9999970578716446E-001                  9.8509359484687542E-001                  9.7034878673862102E-001                  1.7343055870887262E-003                  9.9999970578716446E-001                  9.8509359484687542E-001                 -1.5687961704679552E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6575309477450824E+000                  6.5501124814560602E+005                  1.7471094151355462E+000                  1.0817516485302341E+000                  2.1774760433446003E+000                 -1.7085275191756116E-003                  5.7788475070513377E+000                 -2.3108005190495478E+000                  1.1555483903666278E+001                  5.9388599999999991E-001                  3.9995743194964128E-001                  3.9995743194964128E-001                  4.7510880000000000E-001                  3.1996594555971297E-001                  2.8726310587847359E+000                  0.0000000000000000E+000                  1.9188193689136387E+001                  1.8919398662800123E+002                  1.7405646244440612E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      40                                      606                  7.3438578398454205E-002                 -1.9119314041426323E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999970578716446E-001                  1.7343131813899993E-003                  6.8252552443647831E-005                  7.8128925920817078E-008                  9.9999970578716446E-001                  1.7343131813899993E-003                  6.8252552443647831E-005                  7.8128925920817078E-008                 -1.5687944387154618E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6565537900055558E+000                  6.5415624587980309E+005                  1.7427976785757391E+000                  1.0815500957293851E+000                  2.1778791489462987E+000                 -7.8060398189278758E-005                  5.7788494779663360E+000                 -2.3107954143396046E+000                  1.1555490983936540E+001                  5.9388599999999991E-001                  3.9995743194964128E-001                  3.9995743194964128E-001                  4.7510880000000000E-001                  3.1996594555971297E-001                  2.8753737616413821E+000                  0.0000000000000000E+000                  1.9227630964644124E+001                  1.8955112176505710E+002                  1.7389043701733556E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      50                                      606                  4.5497190750010674E-001                 -1.1201189436663841E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999970578716446E-001                  8.6251183331519413E-004                  6.8252552441634969E-005                  7.8128923907880614E-008                  9.9999970578716446E-001                  8.6251183331519413E-004                  6.8252552441634969E-005                  7.8128923907880614E-008                 -1.5687761701488899E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6565047405333493E+000                  6.5411285646168957E+005                  1.7425055619703604E+000                  1.0815021363711086E+000                  2.1779750676628513E+000                 -4.0690196555469776E-006                  5.7788651616407778E+000                 -2.3107688451156112E+000                  1.1555533338359314E+001                  5.9388599999999991E-001                  3.9995743194964134E-001                  3.9995743194964117E-001                  4.7510879999999994E-001                  3.1996594555971297E-001                  2.8758750464824483E+000                  0.0000000000000000E+000                  1.9232964128001594E+001                  1.8960197384773170E+002                  1.7386012671571458E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      60                                      606                  2.8173257176583335E+000                 -3.2830648319013606E-001                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999970578716446E-001                  7.8128922724481196E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999970578716446E-001                  7.8128922724481196E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5686573474083936E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6565113667206379E+000                  6.5411792615893332E+005                  1.7423717876120635E+000                  1.0814219968173824E+000                  2.1781353467703042E+000                 -3.1203123652101437E-006                  5.7789791542227853E+000                 -2.3105927428116591E+000                  1.1555824249410909E+001                  5.9388599999999991E-001                  3.9995743194964134E-001                  3.9995743194964117E-001                  4.7510879999999994E-001                  3.1996594555971292E-001                  2.8766636450854115E+000                  0.0000000000000000E+000                  1.9239916708486177E+001                  1.8967053780525856E+002                  1.7381246530306619E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      70                                      606                  1.7444397846610439E+001                  4.6350597728611198E-001                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999970578716446E-001                  1.2716930375904396E-004                  3.1251573842034454E-007                  7.8128921576161342E-008                  9.9999970578716446E-001                  1.2716930375904396E-004                  3.1251573842034454E-007                  7.8128921576161342E-008                 -1.5679249784644679E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6565559574894682E+000                  6.5415252454881859E+005                  1.7415770323983859E+000                  1.0809354376728832E+000                  2.1791084650593024E+000                 -3.1072456643299728E-006                  5.7796705358736835E+000                 -2.3094804299334162E+000                  1.1557632696115675E+001                  5.9388599999999991E-001                  3.9995743194964128E-001                  3.9995743194964117E-001                  4.7510880000000000E-001                  3.1996594555971303E-001                  2.8814557497641546E+000                  0.0000000000000000E+000                  1.9282085777159107E+001                  1.9008653828514400E+002                  1.7352340046899026E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
                                      80                                      606                  1.0801137310051506E+002                  1.2553184377623601E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999970578716446E-001                  7.8128923024970858E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999970578716446E-001                  7.8128923024970858E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5634495225537570E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6568282801146270E+000                  6.5436373478394863E+005                  1.7367101923050869E+000                  1.0779573723759159E+000                  2.1850645956532366E+000                 -3.0295129609193128E-006                  5.7828611893424151E+000                 -2.3015856952144520E+000                  1.1568727500929343E+001                  5.9388599999999991E-001                  3.9995743194964123E-001                  3.9995743194964117E-001                  4.7510880000000005E-001                  3.1996594555971308E-001                  2.9109201846774053E+000                  0.0000000000000000E+000                  1.9542223674720251E+001                  1.9265279379978332E+002                  1.7176699060040052E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
