f0,A0,w0,f2,A2,w2,B,f0_err,A0_err,w0_err,f2_err,A2_err,w2_err,B_err
110.55960827860385,0.3811404875476489,-1.552608472171983,109.34141025654627,0.10291456888599347,-1.3496365029272481,0.8131781144865473,0.02102745541380096,0.07595169569390714,0.20604260196182272,0.013525100022574264,0.09190154197511577,0.16431102692546948,0.06954569358951851
101.41152129113341,0.18208815303688658,-1.7560360506289143,100.24626773158641,-0.17827053723239103,-1.3519921715788283,0.7164477134773561,0.01871017930953971,0.0866885624503687,0.22061232236338243,0.03899901068014006,0.12055116501597435,0.18330038000233473,0.056102840919913986
92.43463450104812,0.010659550193258885,-1.5452314230178041,91.13873072768088,-2.1028612123063404,-2.44575978639831,0.9163127897811669,0.025258229160996785,0.10254583300593142,0.2524117425216335,0.14210684288725403,1.6198123503028232,0.9784437509581707,0.066812270110773
119.53445346687583,0.49979523537280335,-1.3066783376543312,118.19947655411355,0.11443864240152281,-1.4060254592275383,0.9207531658992616,0.028531074551897535,0.0852064306151461,0.12548361258301619,0.22083946919097863,1.7588132199792832,0.797195905350366,0.2291829261821778
128.75183895202625,0.1733042664250726,-1.3379098955332775,127.34492705158047,-0.3805364445595196,-1.535040648778018,1.0452363828087876,0.03371079208028717,0.11454588421522262,0.2175667734912513,0.2404002538902923,1.121944395841568,0.8886640544946766,0.11112520384381591
83.79997146566856,-0.9873356769165624,-2.3160462080092112,82.54027119065637,-3.311714135293036,-2.650078329896653,0.9681833814709732,0.05779553722947768,0.6006631284887317,0.8293943522343539,0.1283744700704971,1.6824886678972344,0.9585328979669051,0.05559913509382499
138.31590324130016,-0.6029174398858965,-1.5660073214486978,136.46048064635997,-1.6045775543827465,-2.1442376059312127,1.2830034806312904,0.11439212047293947,0.366127138606692,0.6392639578745177,0.19678139516384713,1.6552284156851942,0.985003106998719,0.07745943451023851
147.25984601888277,-0.7918460471659612,-1.7339252651860586,145.56136913293534,-2.250340746200392,-2.5112757367877556,1.0772488612860593,0.14778103192294173,0.6837687326184421,0.895114538535127,0.22952607799593994,1.3474581454089842,0.8805177087916988,0.05613453889879692
156.92784668473777,-1.6212109296154762,-2.1535405301733226,154.9751640365619,-2.310868956196507,-2.5949932424475572,1.0254868403167374,0.20124049436987484,1.3513359617575182,0.9810789288203118,0.2078153581621945,1.3248339962921436,0.9999655945916003,0.048177072578022825
74.59964369804086,-2.5726150176296203,-2.759596788411214,73.51091064811075,-2.3370233870310533,-2.5466841628545724,1.0479584366152883,0.12872610673817517,1.57197688676224,1.017494356306,0.1158629129194977,1.506926383038657,0.9709918978450308,0.06622464910674827
