                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.3182720000000000E+034  0.1388762851901334E+013
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                        5  0.1095947258566660E+002  0.0000000000000000E+000  0.4064527098911572E-004
                        0                        6  0.1286718083647755E+002  0.0000000000000000E+000  0.2427539880961401E-004
                        0                        7  0.1475408840360505E+002  0.0000000000000000E+000  0.2319022177243312E-004
                        0                        8  0.1679497264465301E+002  0.0000000000000000E+000  0.2228207967227951E-004
                        0                        9  0.1879817028081615E+002  0.0000000000000000E+000  0.1940873599544505E-004
                        0                       10  0.2080665029912478E+002  0.0000000000000000E+000  0.1957646956793675E-004
                        0                       11  0.2286200430506539E+002  0.0000000000000000E+000  0.1915799011216144E-004
                        0                       12  0.2489674391482693E+002  0.0000000000000000E+000  0.1901186231970668E-004
                        0                       13  0.2695924266490469E+002  0.0000000000000000E+000  0.1948042286585233E-004
                        0                       14  0.2902685529005399E+002  0.0000000000000000E+000  0.1938437781740526E-004
                        0                       15  0.3109044649883262E+002  0.0000000000000000E+000  0.1948930971717017E-004
                        0                       16  0.3316240867477855E+002  0.0000000000000000E+000  0.1976830171498174E-004
                        0                       17  0.3523615096889625E+002  0.0000000000000000E+000  0.2006246901269013E-004
                        0                       18  0.3731591129205364E+002  0.0000000000000000E+000  0.2044133623122702E-004
                        0                       19  0.3939804883691435E+002  0.0000000000000000E+000  0.2064931506840465E-004
                        0                       20  0.4147913739423183E+002  0.0000000000000000E+000  0.2093972670147432E-004
                        0                       21  0.4356480898503154E+002  0.0000000000000000E+000  0.2127808833666505E-004
                        0                       22  0.4565112339144123E+002  0.0000000000000000E+000  0.2152635474646654E-004
                        0                       23  0.4773798316018707E+002  0.0000000000000000E+000  0.2185736112870808E-004
                        0                       24  0.4982830528834641E+002  0.0000000000000000E+000  0.2216552904672916E-004
                        0                       25  0.5191869166128942E+002  0.0000000000000000E+000  0.2239339165653006E-004
                        0                       26  0.5400946296347129E+002  0.0000000000000000E+000  0.2265071091056045E-004
                        0                       27  0.5610202571515932E+002  0.0000000000000000E+000  0.2289432844585110E-004
                        0                       28  0.5819466942212645E+002  0.0000000000000000E+000  0.2309627196703122E-004
                        0                       29  0.6028822248402044E+002  0.0000000000000000E+000  0.2331786743167171E-004
                        0                       30  0.6238288756999509E+002  0.0000000000000000E+000  0.2349767706195569E-004
                        0                       31  0.6447763177767547E+002  0.0000000000000000E+000  0.2363301405477068E-004
                        0                       32  0.6657279066740693E+002  0.0000000000000000E+000  0.2376746341782427E-004
                        0                       33  0.6866838793363731E+002  0.0000000000000000E+000  0.2386168701476585E-004
                        0                       34  0.7076417234714813E+002  0.0000000000000000E+000  0.2395746650122490E-004
                        0                       35  0.7286071685111693E+002  0.0000000000000000E+000  0.2401985775139451E-004
                        0                       36  0.7495722782767517E+002  0.0000000000000000E+000  0.2404490053760318E-004
                        0                       37  0.7705392195445613E+002  0.0000000000000000E+000  0.2404920107620852E-004
                        0                       38  0.7915057786380268E+002  0.0000000000000000E+000  0.2402624248859883E-004
                        0                       39  0.8124755218819645E+002  0.0000000000000000E+000  0.2399457378466526E-004
                        0                       40  0.8334436118454335E+002  0.0000000000000000E+000  0.2393578637337037E-004
                        0                       41  0.8544171617256707E+002  0.0000000000000000E+000  0.2386297502459757E-004
                        0                       42  0.8753877057009976E+002  0.0000000000000000E+000  0.2374961383000630E-004
                        0                       43  0.8963582696933575E+002  0.0000000000000000E+000  0.2361791284243495E-004
                        0                       44  0.9173278267718644E+002  0.0000000000000000E+000  0.2347605524677414E-004
                        0                       45  0.9382977571039694E+002  0.0000000000000000E+000  0.2330472671120761E-004
                        0                       46  0.9592683076940077E+002  0.0000000000000000E+000  0.2312942758752558E-004
                        0                       47  0.9802354697821775E+002  0.0000000000000000E+000  0.2290988843681250E-004
                        0                       48  0.1001201021861020E+003  0.0000000000000000E+000  0.2269931690738568E-004
                        0                       49  0.1022167593240805E+003  0.0000000000000000E+000  0.2245840762554032E-004
                        0                       50  0.1043130624048939E+003  0.0000000000000000E+000  0.2219283574737329E-004
                        0                       51  0.1064088729198173E+003  0.0000000000000000E+000  0.2193107775424107E-004
                        0                       52  0.1085048379895725E+003  0.0000000000000000E+000  0.2166823309886252E-004
                        0                       53  0.1106006209106397E+003  0.0000000000000000E+000  0.2137578830934173E-004
                        0                       54  0.1126958828508199E+003  0.0000000000000000E+000  0.2109069006751311E-004
                        0                       55  0.1147908524266073E+003  0.0000000000000000E+000  0.2078072931288810E-004
                        0                       56  0.1168857199514242E+003  0.0000000000000000E+000  0.2050481643315697E-004
                        0                       57  0.1189804453028331E+003  0.0000000000000000E+000  0.2018285636804952E-004
                        0                       58  0.1210748049917458E+003  0.0000000000000000E+000  0.1988425630976371E-004
                        0                       59  0.1231687128989426E+003  0.0000000000000000E+000  0.1957220857222008E-004
                        0                       60  0.1252624333186631E+003  0.0000000000000000E+000  0.1926749429268563E-004
                        0                       61  0.1273559228237628E+003  0.0000000000000000E+000  0.1896530795823113E-004
                        0                       62  0.1294491479067075E+003  0.0000000000000000E+000  0.1864557084187583E-004
                        0                       63  0.1315420577757473E+003  0.0000000000000000E+000  0.1834816168263766E-004
                        0                       64  0.1336346092950926E+003  0.0000000000000000E+000  0.1804589367947097E-004
                        0                       65  0.1357267930722833E+003  0.0000000000000000E+000  0.1774689260936822E-004
                        0                       66  0.1378185224350382E+003  0.0000000000000000E+000  0.1746986814675798E-004
