                                                                                                                                                                                                                                                                
                        1                        2
                   M_star                   R_star
  0.1591360000000000E+034  0.2201707405330085E+013
                        1                        2                        3                        4                        5
                        l                     n_pg                 Re(freq)                 Im(freq)                   E_norm
                        0                       14  0.1058599803542637E+002  0.0000000000000000E+000  0.1048634766800577E-003
                        0                       15  0.1135486577198041E+002  0.0000000000000000E+000  0.1012864937804677E-003
                        0                       16  0.1212505675834778E+002  0.0000000000000000E+000  0.9639983935897239E-004
                        0                       17  0.1289420809484714E+002  0.0000000000000000E+000  0.9183278772413916E-004
                        0                       18  0.1366297197058966E+002  0.0000000000000000E+000  0.8587659199071981E-004
                        0                       19  0.1443039487403292E+002  0.0000000000000000E+000  0.8035963468703613E-004
                        0                       20  0.1519639737278254E+002  0.0000000000000000E+000  0.7461232157736564E-004
                        0                       21  0.1596136810100551E+002  0.0000000000000000E+000  0.6926619795341206E-004
                        0                       22  0.1672382322774510E+002  0.0000000000000000E+000  0.6433496392705817E-004
                        0                       23  0.1748530312202749E+002  0.0000000000000000E+000  0.6014589953765418E-004
                        0                       24  0.1824468352489381E+002  0.0000000000000000E+000  0.5664385812595789E-004
                        0                       25  0.1900284659169290E+002  0.0000000000000000E+000  0.5412054174114355E-004
                        0                       26  0.1976029745270444E+002  0.0000000000000000E+000  0.5253439001032170E-004
                        0                       27  0.2051734846563899E+002  0.0000000000000000E+000  0.5179319208833257E-004
                        0                       28  0.2127465179836787E+002  0.0000000000000000E+000  0.5204249712670910E-004
                        0                       29  0.2203299031276529E+002  0.0000000000000000E+000  0.5306641457518918E-004
                        0                       30  0.2279258864342449E+002  0.0000000000000000E+000  0.5480470119313083E-004
                        0                       31  0.2355377255322238E+002  0.0000000000000000E+000  0.5716813101833492E-004
                        0                       32  0.2431689167328455E+002  0.0000000000000000E+000  0.5989834499740946E-004
                        0                       33  0.2508161837941029E+002  0.0000000000000000E+000  0.6283578176582859E-004
                        0                       34  0.2584791307163825E+002  0.0000000000000000E+000  0.6589211483032235E-004
                        0                       35  0.2661566695426754E+002  0.0000000000000000E+000  0.6879828152687525E-004
                        0                       36  0.2738448954867645E+002  0.0000000000000000E+000  0.7141905908260017E-004
                        0                       37  0.2815449411466825E+002  0.0000000000000000E+000  0.7368228917998542E-004
                        0                       38  0.2892493236221620E+002  0.0000000000000000E+000  0.7530540767810274E-004
                        0                       39  0.2969587007678154E+002  0.0000000000000000E+000  0.7642998347688116E-004
                        0                       40  0.3046712231139782E+002  0.0000000000000000E+000  0.7688460250728558E-004
                        0                       41  0.3123826635406989E+002  0.0000000000000000E+000  0.7672253908192378E-004
                        0                       42  0.3200936750506271E+002  0.0000000000000000E+000  0.7597108745244043E-004
                        0                       43  0.3278011830910028E+002  0.0000000000000000E+000  0.7466799319721525E-004
                        0                       44  0.3355044655211434E+002  0.0000000000000000E+000  0.7284416636604760E-004
                        0                       45  0.3431991767842302E+002  0.0000000000000000E+000  0.7059695531145497E-004
                        0                       46  0.3508839099718331E+002  0.0000000000000000E+000  0.6814102756185350E-004
                        0                       47  0.3585583145810174E+002  0.0000000000000000E+000  0.6567407042956953E-004
                        0                       48  0.3662232650936604E+002  0.0000000000000000E+000  0.6326745462475614E-004
                        0                       49  0.3738785185702110E+002  0.0000000000000000E+000  0.6101607702259458E-004
                        0                       50  0.3815234328601288E+002  0.0000000000000000E+000  0.5901254898830777E-004
                        0                       51  0.3891590982521426E+002  0.0000000000000000E+000  0.5736849941830122E-004
                        0                       52  0.3967880500508850E+002  0.0000000000000000E+000  0.5617119355342108E-004
                        0                       53  0.4044122857061078E+002  0.0000000000000000E+000  0.5543401160963467E-004
                        0                       54  0.4120349441832301E+002  0.0000000000000000E+000  0.5519709109502044E-004
                        0                       55  0.4196589700502280E+002  0.0000000000000000E+000  0.5542759950789687E-004
                        0                       56  0.4272864039914037E+002  0.0000000000000000E+000  0.5609399749215572E-004
                        0                       57  0.4349201726767243E+002  0.0000000000000000E+000  0.5717630300824348E-004
                        0                       58  0.4425622266588174E+002  0.0000000000000000E+000  0.5857823687523255E-004
                        0                       59  0.4502131654022459E+002  0.0000000000000000E+000  0.6021617135429801E-004
                        0                       60  0.4578732940806989E+002  0.0000000000000000E+000  0.6198767053699916E-004
                        0                       61  0.4655422257696536E+002  0.0000000000000000E+000  0.6380514098455034E-004
                        0                       62  0.4732196889384618E+002  0.0000000000000000E+000  0.6556827419460947E-004
                        0                       63  0.4809044587194777E+002  0.0000000000000000E+000  0.6718134182028199E-004
                        0                       64  0.4885953692445434E+002  0.0000000000000000E+000  0.6855400883710907E-004
                        0                       65  0.4962908517678218E+002  0.0000000000000000E+000  0.6962057367073127E-004
                        0                       66  0.5039892374870005E+002  0.0000000000000000E+000  0.7033122345651425E-004
                        0                       67  0.5116892415656189E+002  0.0000000000000000E+000  0.7067969730369907E-004
                        0                       68  0.5193896270792671E+002  0.0000000000000000E+000  0.7063485022679838E-004
                        0                       69  0.5270888576459947E+002  0.0000000000000000E+000  0.7022659374538764E-004
                        0                       70  0.5347854646273949E+002  0.0000000000000000E+000  0.6948236065257251E-004
                        0                       71  0.5424782952091540E+002  0.0000000000000000E+000  0.6845332573888339E-004
                        0                       72  0.5501661926173114E+002  0.0000000000000000E+000  0.6721216392838528E-004
                        0                       73  0.5578487001967672E+002  0.0000000000000000E+000  0.6583339230586099E-004
                        0                       74  0.5655251709102772E+002  0.0000000000000000E+000  0.6436874264543163E-004
                        0                       75  0.5731951139966128E+002  0.0000000000000000E+000  0.6291396255900814E-004
                        0                       76  0.5808581464282486E+002  0.0000000000000000E+000  0.6153471747223188E-004
                        0                       77  0.5885154328447125E+002  0.0000000000000000E+000  0.6031888810214323E-004
                        0                       78  0.5961670536385867E+002  0.0000000000000000E+000  0.5932585453270685E-004
                        0                       79  0.6038148210361642E+002  0.0000000000000000E+000  0.5858229963767379E-004
                        0                       80  0.6114600643965754E+002  0.0000000000000000E+000  0.5814121703197821E-004
                        0                       81  0.6191039689838212E+002  0.0000000000000000E+000  0.5797750485668605E-004
                        0                       82  0.6267484346740495E+002  0.0000000000000000E+000  0.5811964215631201E-004
                        0                       83  0.6343950675222341E+002  0.0000000000000000E+000  0.5853685665269071E-004
                        0                       84  0.6420450368260633E+002  0.0000000000000000E+000  0.5920252260481863E-004
                        0                       85  0.6496996190119484E+002  0.0000000000000000E+000  0.6007638633132830E-004
                        0                       86  0.6573595371235949E+002  0.0000000000000000E+000  0.6110414069313075E-004
                        0                       87  0.6650246008728480E+002  0.0000000000000000E+000  0.6221800683523566E-004
                        0                       88  0.6726956583675927E+002  0.0000000000000000E+000  0.6337527659980344E-004
                        0                       89  0.6803717687520830E+002  0.0000000000000000E+000  0.6449391854019903E-004
