                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10108      8.0000000000000004E-001      1.2200000000000001E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                       pp                                      cno                             he_core_mass                                 log_Teff                       photosphere_csound                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                              surface_he4                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                          acoustic_cutoff                          acoustic_radius                            ng_for_nu_max                          gs_per_delta_nu                              num_retries                              num_backups                                num_iters 
                                       1                                      608                  1.0000000000000001E-005                 -4.9999999999999991E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6187557961680925E-001                  2.4309711147092448E-004                  9.9999977271329743E-001                  9.8575655695317066E-001                  9.6187557961680925E-001                  2.4309711147092448E-004                  9.9999977271329743E-001                  9.8575655695317066E-001                 -1.5508204993047658E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6463732163769631E+000                  6.7117110118705127E+005                  1.6488375890699372E+000                  1.0549311982336682E+000                  2.2311169439377321E+000                 -3.5234119064722930E-002                  5.7788549501766298E+000                 -2.2349757426932775E+000                  1.1656639251878063E+001                  6.6779999999999995E-001                  3.1996594555971303E-001                  3.1996594555971297E-001                  5.3423999999999983E-001                  2.5597275644777029E-001                  3.1203378931621617E+000                  0.0000000000000000E+000                  2.1991449724185625E+001                  2.0860753960278456E+002                  1.6023905651233759E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      10                                      606                  2.5958682111999992E-004                 -4.2873687855713767E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6187557961680914E-001                  2.4316717409806954E-004                  9.9999977271329743E-001                  9.8575655695118380E-001                  9.6187557961680914E-001                  2.4316717409806954E-004                  9.9999977271329743E-001                  9.8575655695118380E-001                 -1.5508206196977435E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6439116472352415E+000                  6.6886461630843172E+005                  1.6388129750781570E+000                  1.0548420295212217E+000                  2.2312952813626250E+000                 -2.7698253015287496E-002                  5.7788550136002463E+000                 -2.2349756418044997E+000                  1.1656639416674119E+001                  6.6779999999999995E-001                  3.1996594555971303E-001                  3.1996594555971297E-001                  5.3423999999999983E-001                  2.5597275644777029E-001                  3.1225515906923316E+000                  0.0000000000000000E+000                  2.2062919578073657E+001                  2.0916802383755348E+002                  1.6012545685086347E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      20                                      605                  1.8668799962237360E-003                 -3.4955563250951283E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6187557961680936E-001                  2.4437624852378541E-004                  9.9999975464692825E-001                  9.8381113762199346E-001                  9.6187557961680936E-001                  2.4437624852378541E-004                  9.9999975464692825E-001                  9.8381113762199346E-001                 -1.5508211085799413E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6372831165281996E+000                  6.6248217931649426E+005                  1.6117035163544482E+000                  1.0545443615734518E+000                  2.2318906172581654E+000                 -1.0618269663471323E-002                  5.7788552571820233E+000                 -2.2349752285097129E+000                  1.1656640075281786E+001                  6.6779999999999995E-001                  3.1996594555971303E-001                  3.1996594555971297E-001                  5.3423999999999983E-001                  2.5597275644777029E-001                  3.1296038538998778E+000                  0.0000000000000000E+000                  2.2262430833983892E+001                  2.1067844932590165E+002                  1.5976462943606664E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      30                                      603                  1.1818815689988476E-002                 -2.7037438646188803E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.6573010846798413E-001                  3.1085202579020279E-004                  9.9999974201010167E-001                  9.8102359480637435E-001                  9.6573010846798413E-001                  3.1085202579020279E-004                  9.9999974201010167E-001                  9.8102359480637435E-001                 -1.5508219929286938E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6321742797451231E+000                  6.5736698059533967E+005                  1.5905491447915052E+000                  1.0541848493581325E+000                  2.2326096416888039E+000                 -1.2096176683422215E-003                  5.7788555952729821E+000                 -2.2349737863011159E+000                  1.1656641853732260E+001                  6.6779999999999995E-001                  3.1996594555971303E-001                  3.1996594555971297E-001                  5.3423999999999983E-001                  2.5597275644777029E-001                  3.1370874119195626E+000                  0.0000000000000000E+000                  2.2430865228913969E+001                  2.1190114542385638E+002                  1.5938350907922370E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      40                                      603                  7.3438578398454205E-002                 -1.9119314041426323E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999974201010167E-001                  8.6249795843088678E-004                  6.8252909380648403E-005                  7.8128472773714028E-008                  9.9999974201010167E-001                  8.6249795843088678E-004                  6.8252909380648403E-005                  7.8128472773714028E-008                 -1.5508213074584496E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6312475838565219E+000                  6.5641437996540463E+005                  1.5865514038286528E+000                  1.0540393706539086E+000                  2.2329005990972517E+000                 -4.9977837727589161E-005                  5.7788570862090198E+000                 -2.2349694121436627E+000                  1.1656647720392684E+001                  6.6779999999999995E-001                  3.1996594555971303E-001                  3.1996594555971297E-001                  5.3423999999999983E-001                  2.5597275644777040E-001                  3.1394278390182597E+000                  0.0000000000000000E+000                  2.2469858180594372E+001                  2.1219347770508398E+002                  1.5926468950353595E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      50                                      603                  4.5497190750010674E-001                 -1.1201189436663841E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999974201010167E-001                  8.6249409244375220E-004                  6.8252909379518407E-005                  7.8128471643414999E-008                  9.9999974201010167E-001                  8.6249409244375220E-004                  6.8252909379518407E-005                  7.8128471643414999E-008                 -1.5508096522583847E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6312022202972583E+000                  6.5636708463423396E+005                  1.5863066450178709E+000                  1.0540077183670449E+000                  2.2329639036709787E+000                 -2.3937161783249291E-006                  5.7788679093396063E+000                 -2.2349502679773536E+000                  1.1656677760790728E+001                  6.6779999999999995E-001                  3.1996594555971303E-001                  3.1996594555971297E-001                  5.3423999999999983E-001                  2.5597275644777040E-001                  3.1398012876364256E+000                  0.0000000000000000E+000                  2.2474307448378816E+001                  2.1223156775593080E+002                  1.5924574652824260E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      60                                      603                  2.8173257176583335E+000                 -3.2830648319013606E-001                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999974201010167E-001                  2.4302744429732459E-004                  6.8252909378400093E-005                  7.8128470524860837E-008                  9.9999974201010167E-001                  2.4302744429732459E-004                  6.8252909378400093E-005                  7.8128470524860837E-008                 -1.5507315471948175E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6312062559583094E+000                  6.5637027081959404E+005                  1.5862181461139917E+000                  1.0539553975930038E+000                  2.2330685452190608E+000                 -1.9128675738734628E-006                  5.7789426467710401E+000                 -2.2348338588316694E+000                  1.1656869489473607E+001                  6.6779999999999995E-001                  3.1996594555971303E-001                  3.1996594555971297E-001                  5.3423999999999972E-001                  2.5597275644777029E-001                  3.1403654124908287E+000                  0.0000000000000000E+000                  2.2479618751188468E+001                  2.1228177074560324E+002                  1.5921714014911957E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      70                                      603                  1.7444397846610439E+001                  4.6350597728611198E-001                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999974201010167E-001                  7.8128469390257133E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999974201010167E-001                  7.8128469390257133E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5502494415058194E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6312339403202616E+000                  6.5639286763638968E+005                  1.5856908761360280E+000                  1.0536363938801170E+000                  2.2337065526448345E+000                 -1.9073984455690451E-006                  5.7794129663201845E+000                 -2.2341170288168808E+000                  1.1658060380385610E+001                  6.6779999999999995E-001                  3.1996594555971297E-001                  3.1996594555971297E-001                  5.3423999999999983E-001                  2.5597275644777040E-001                  3.1438060835015684E+000                  0.0000000000000000E+000                  2.2511949542361535E+001                  2.1258762103242054E+002                  1.5904288837150554E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        6 
                                      80                                      603                  1.0801137310051506E+002                  1.2553184377623601E+000                  8.0000000000000016E-001                  3.3201768437552126E+001                 -9.8999999999999986E+001                  9.9999974201010167E-001                  7.8128468140026458E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999974201010167E-001                  7.8128468140026458E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5472905738129029E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.6314036793323452E+000                  6.5653132677682315E+005                  1.5824495758661596E+000                  1.0516762657210161E+000                  2.2376268089630362E+000                 -1.8756484281883359E-006                  5.7817368437560024E+000                 -2.2291221087098250E+000                  1.1665390637879087E+001                  6.6779999999999995E-001                  3.1996594555971297E-001                  3.1996594555971297E-001                  5.3423999999999983E-001                  2.5597275644777040E-001                  3.1650068564162650E+000                  0.0000000000000000E+000                  2.2711639888925166E+001                  2.1447668346850685E+002                  1.5797754086578809E+005                 -9.9999999999999997E+098                 -9.9999999999999997E+098                                        0                                        0                                        3 
